exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3,D_loss_4,Accuracy_4
drugs_10_novelty,73,5.83098030090332,39.58015625,6400,6381,1947,4453,1.0,1.0,1.0,0.3613020419819018,0.7345659989727785,0.5726101130709339,0.4953400076829141,0.6149599076562967,drugs_10_novelty_73,11.364764213562012,0.001371974591165781,1.0,0.0019056731835007668,1.0,0.001283334451727569,1.0,0.0026850018184632063,1.0,0.0014388409908860922,1.0
drugs_10_novelty,74,5.829047679901123,39.60578125,6400,6386,1841,4559,1.0,1.0,1.0,0.3342334572623572,0.7264530146659425,0.5715308933197318,0.49789153472022296,0.6011567309853013,drugs_10_novelty_74,3.176595449447632,0.005618614610284567,1.0,0.002669887151569128,1.0,0.002178665716201067,1.0,0.001384961185976863,1.0,0.0013502610381692648,1.0
drugs_10_novelty,75,5.79808235168457,39.570625,6400,6376,1933,4467,1.0,1.0,1.0,0.37914543956830826,0.7365235385411277,0.5538656897757853,0.490147921355781,0.6119780455982777,drugs_10_novelty_75,8.70197868347168,0.001202343381009996,1.0,0.006457901559770107,1.0,0.0019560419023036957,1.0,0.0014158820267766714,1.0,0.0012953747063875198,1.0
drugs_10_novelty,76,5.771129608154297,40.22578125,6400,6384,1907,4493,1.0,1.0,1.0,0.4046161201275348,0.721604614577871,0.5567226498463876,0.4953112100110647,0.5979966907446443,drugs_10_novelty_76,5.637716770172119,0.001260143588297069,1.0,0.002209221012890339,1.0,0.0015166288940235972,1.0,0.0012171103153377771,1.0,0.001231216243468225,1.0
drugs_10_novelty,77,5.762742519378662,40.5040625,6400,6382,1836,4564,1.0,1.0,1.0,0.4179787088786475,0.7299564270152504,0.559088670023383,0.4946330783621765,0.6036005193736792,drugs_10_novelty_77,7.776146411895752,0.0012972400290891528,1.0,0.0022567780688405037,1.0,0.001607970567420125,1.0,0.0015086943749338388,1.0,0.001167074078693986,1.0
drugs_10_novelty,78,5.732670783996582,41.39078125,6400,6384,1738,4662,1.0,1.0,1.0,0.36217414286460053,0.7111622554660529,0.548697779725383,0.4937256933142791,0.5926461973136682,drugs_10_novelty_78,13.628173828125,0.0026432224549353123,1.0,0.0015614967560395598,1.0,0.0013855021679773927,1.0,0.0014365119859576225,1.0,0.0013727267505601048,1.0
drugs_10_novelty,79,5.734123706817627,42.30703125,6400,6386,1666,4734,1.0,1.0,1.0,0.31265536913277225,0.7337935174069627,0.5556797736159699,0.4861884439178535,0.6049061109734335,drugs_10_novelty_79,6.296756744384766,0.001792294904589653,1.0,0.001957959495484829,1.0,0.0025292709469795227,1.0,0.0011899216333404183,1.0,0.0014694564742967486,1.0
drugs_10_novelty,80,5.713837146759033,43.3254375,32000,31828,8146,23854,1.0,0.9998772403633686,1.0,0.37566061594358013,0.7130002455192732,0.5477431217855168,0.49022616235553995,0.5790302740175569,drugs_10_novelty_80,4.842447280883789,0.004937257617712021,1.0,0.003636470530182123,1.0,0.0012213402660563588,1.0,0.0015384609578177333,1.0,0.002806223463267088,1.0
drugs_10_novelty,81,5.7016191482543945,44.32734375,6400,6385,1538,4862,1.0,1.0,1.0,0.3830892040022837,0.7012353706111834,0.545816559902015,0.4904735582153978,0.570532174216167,drugs_10_novelty_81,34.13570022583008,0.001745750429108739,1.0,0.0015225406968966126,1.0,0.0015296090859919786,1.0,0.0026395295280963182,1.0,0.0016120437067002058,1.0
drugs_10_novelty,82,5.688505172729492,45.3234375,6400,6385,1500,4900,1.0,1.0,1.0,0.3851345094782973,0.6925999999999999,0.5357139872956811,0.4992716730136582,0.5546919845762169,drugs_10_novelty_82,5.330748081207275,0.001208747737109661,1.0,0.023667706176638603,0.9841270446777344,0.0014855311019346118,1.0,0.0012470325455069542,1.0,0.001486854045651853,1.0
drugs_10_novelty,83,5.679844856262207,45.85734375,6400,6388,1522,4878,1.0,1.0,1.0,0.41142056000084043,0.6984888304862023,0.5351771746644974,0.49196841355726595,0.5637867385229716,drugs_10_novelty_83,8.479052543640137,0.0013991412706673145,1.0,0.0013784831389784813,1.0,0.0030411258339881897,1.0,0.001774204894900322,1.0,0.0016547568375244737,1.0
drugs_10_novelty,84,5.670927047729492,46.71359375,6400,6388,1425,4975,1.0,1.0,1.0,0.3784538178143779,0.6938947368421052,0.5227164871676929,0.49414580857218954,0.5442015236384723,drugs_10_novelty_84,7.800896644592285,0.0014966924209147692,1.0,0.0011752286227419972,1.0,0.001620372524484992,1.0,0.0024086609482765198,1.0,0.001425363589078188,1.0
drugs_10_novelty,85,5.665305137634277,47.985,6400,6378,1308,5092,1.0,1.0,1.0,0.43035480134609155,0.6650611620795107,0.5199995419393751,0.502249359061005,0.5305255945696882,drugs_10_novelty_85,6.089355945587158,0.007685292977839708,1.0,0.002500796690583229,1.0,0.001218039309605956,1.0,0.001223603030666709,1.0,0.001246099709533155,1.0
drugs_10_novelty,86,5.658879280090332,49.34328125,6400,6387,1254,5146,1.0,1.0,1.0,0.4257558753933132,0.6661084529505582,0.5234453912886157,0.5047313723282498,0.5133547371470293,drugs_10_novelty_86,8.587175369262695,0.001937804277986288,1.0,0.001304915640503168,1.0,0.009901798330247402,1.0,0.0015356321819126606,1.0,0.0012577372835949063,1.0
drugs_10_novelty,87,5.651384353637695,51.095,6400,6386,1183,5217,1.0,1.0,1.0,0.4475743318514798,0.6437869822485207,0.5047399874149581,0.5165313896251263,0.48357505109050886,drugs_10_novelty_87,10.99400520324707,0.0011331865098327398,1.0,0.0012635340681299567,1.0,0.0011815084144473076,1.0,0.0015973395202308893,1.0,0.0013151428429409862,1.0
drugs_10_novelty,88,5.627779006958008,52.0165625,6400,6392,1098,5302,1.0,1.0,1.0,0.4561220154898051,0.6346083788706739,0.522231824054595,0.5157680304467467,0.48145617919793604,drugs_10_novelty_88,9.684791564941406,0.0010933867888525128,1.0,0.001216268166899681,1.0,0.0009588781977072358,1.0,0.0010768426582217216,1.0,0.0010485012317076325,1.0
