exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2
music80_06_ratio-of-steps,55,8.157997131347656,215.9053125,6400,6390,0.48848062407093723,0.07654969678994972,0.03159370900345332,music80_06_ratio-of-steps_55,1560.256591796875,0.0006323793204501271,1.0,0.0006307408912107348,1.0,0.0006724514532834291,1.0
music80_06_ratio-of-steps,56,8.154126167297363,217.56328125,6400,6388,0.49454380801092795,0.07547420847820711,0.030593276210354174,music80_06_ratio-of-steps_56,1628.409423828125,0.0006490848609246314,1.0,0.0006163449143059552,1.0,0.0005974555970169604,1.0
music80_06_ratio-of-steps,57,8.157123565673828,218.30625,6400,6387,0.5000997286726961,0.07537305433578774,0.030063323083140397,music80_06_ratio-of-steps_57,1621.4090576171875,0.0005795464385300875,1.0,0.0007013168651610613,1.0,0.000555715523660183,1.0
music80_06_ratio-of-steps,58,8.154341697692871,221.46515625,6400,6388,0.5052926724015551,0.07350082418226658,0.028537097966158928,music80_06_ratio-of-steps_58,1701.7708740234375,0.0005450324388220906,1.0,0.0005461556138470769,1.0,0.0007938477210700512,1.0
music80_06_ratio-of-steps,59,8.151883125305176,223.88734375,6400,6390,0.5129387141393151,0.0720744183141187,0.02841393921614703,music80_06_ratio-of-steps_59,1786.037109375,0.0014593407977372408,1.0,0.000691432855091989,1.0,0.0068581560626626015,1.0
music80_06_ratio-of-steps,60,8.15894603729248,226.372875,32000,31895,0.5168502161101886,0.07069976709648791,0.02716598300845717,music80_06_ratio-of-steps_60,1845.416748046875,0.0007306470070034266,1.0,0.0006685316911898553,1.0,0.0006347526796162128,1.0
music80_06_ratio-of-steps,61,8.147745132446289,229.958125,6400,6395,0.5224427041240751,0.06971956740507952,0.026409349636803144,music80_06_ratio-of-steps_61,1766.34326171875,0.0006588952383026481,1.0,0.0006328451563604176,1.0,0.0005997923435643315,1.0
music80_06_ratio-of-steps,62,8.140741348266602,231.00609375,6400,6393,0.5261053765397518,0.07002794586718486,0.026849160636184727,music80_06_ratio-of-steps_62,1746.5380859375,0.0005911212065257132,1.0,0.0006373930955305696,1.0,0.0005499085527844727,1.0
music80_06_ratio-of-steps,63,8.148764610290527,232.52859375,6400,6391,0.5308165201821949,0.0677130155551207,0.025611584472646155,music80_06_ratio-of-steps_63,1940.9244384765625,0.0005303318612277508,1.0,0.0005624640616588295,1.0,0.0005406758864410222,1.0
music80_06_ratio-of-steps,64,8.149665832519531,234.713125,6400,6394,0.5382417441822568,0.06645836784509884,0.024534102302566058,music80_06_ratio-of-steps_64,1739.3236083984375,0.0005961705464869738,1.0,0.0006619304767809808,1.0,0.0005070936167612672,1.0
music80_06_ratio-of-steps,65,8.141519546508789,236.9071875,6400,6392,0.5392628235615775,0.06541487123836898,0.02404857188915223,music80_06_ratio-of-steps_65,1868.411865234375,0.0005053803324699402,1.0,0.00048136376426555216,1.0,0.0018295655027031898,1.0
music80_06_ratio-of-steps,66,8.140634536743164,239.20109375,6400,6395,0.5478796184375634,0.06384712735856304,0.023106116330441608,music80_06_ratio-of-steps_66,1877.64697265625,0.00046917982399463654,1.0,0.0004613783094100654,1.0,0.0004555934283416718,1.0
music80_06_ratio-of-steps,67,8.129727363586426,242.4825,6400,6395,0.55051582353719,0.06319098564210625,0.022683556324012734,music80_06_ratio-of-steps_67,1880.88330078125,0.0004447881074156612,1.0,0.0004376079887151718,1.0,0.00042359402868896723,1.0
music80_06_ratio-of-steps,68,8.120131492614746,243.76140625,6400,6395,0.5549159205835091,0.061537264759305585,0.021382789055826155,music80_06_ratio-of-steps_68,2020.3692626953125,0.0004156628856435418,1.0,0.0004063781816512346,1.0,0.000399310200009495,1.0
music80_06_ratio-of-steps,69,8.114845275878906,246.50015625,6400,6393,0.5562348035122247,0.060573887712823515,0.021307367155846267,music80_06_ratio-of-steps_69,1973.8712158203125,0.00040955175063572824,1.0,0.00037662015529349446,1.0,0.0005508078029379249,1.0
music80_06_ratio-of-steps,70,8.10700511932373,248.54909375,32000,31914,0.5637852258878657,0.05941820605967588,0.020381848153095412,music80_06_ratio-of-steps_70,2056.844482421875,0.0003765245492104441,1.0,0.0005284881335683167,1.0,0.00038796442095190287,1.0
music80_06_ratio-of-steps,71,8.09485149383545,252.524375,6400,6390,0.5697694780826472,0.05728419700665987,0.01903889708477559,music80_06_ratio-of-steps_71,2167.599609375,0.0003608502447605133,1.0,0.00046213739551603794,1.0,0.0003557680465746671,1.0
music80_06_ratio-of-steps,72,8.076292037963867,257.63921875,6400,6393,0.5765631446988829,0.05538521593301507,0.018325937817883144,music80_06_ratio-of-steps_72,2128.118896484375,0.000342358136549592,1.0,0.00033732940210029483,1.0,0.0003225252730771899,1.0
music80_06_ratio-of-steps,73,8.040267944335938,262.51640625,6400,6393,0.5854209466499356,0.05367671805303322,0.017309328447398895,music80_06_ratio-of-steps_73,2150.039306640625,0.00032442843075841665,1.0,0.000304902350762859,1.0,0.0003169713309034705,1.0
music80_06_ratio-of-steps,74,8.023443222045898,266.6709375,6400,6399,0.5918443267335917,0.051763991636335716,0.01610045283577869,music80_06_ratio-of-steps_74,2208.4599609375,0.00028850670787505805,1.0,0.0002771998115349561,1.0,0.0002709873369894922,1.0
music80_06_ratio-of-steps,75,7.992238998413086,269.53109375,6400,6395,0.5957188043797484,0.051544793561333985,0.016074423948604095,music80_06_ratio-of-steps_75,2183.25341796875,0.000264234869973734,1.0,0.00028311103233136237,1.0,0.0003376499516889453,1.0
music80_06_ratio-of-steps,76,7.992677211761475,271.24359375,6400,6393,0.5994284895787529,0.04906423538914613,0.015309528036111807,music80_06_ratio-of-steps_76,2167.880126953125,0.00024356148787774146,1.0,0.0002432141627650708,1.0,0.0004115640767849982,1.0
music80_06_ratio-of-steps,77,7.988163948059082,272.25921875,6400,6391,0.6029524919519844,0.04937434647772371,0.015647591152441045,music80_06_ratio-of-steps_77,2075.106201171875,0.00026292577967979014,1.0,0.00024468888295814395,1.0,0.000246776471612975,1.0
music80_06_ratio-of-steps,78,7.973043441772461,274.63046875,6400,6394,0.6067440169043666,0.04940706970526228,0.014758627533934166,music80_06_ratio-of-steps_78,2132.497314453125,0.0002238848974229768,1.0,0.00021389155881479383,1.0,0.00021978936274535954,1.0
music80_06_ratio-of-steps,79,7.97898006439209,275.54,6400,6393,0.6099287698655589,0.04826781013421213,0.014603218045925372,music80_06_ratio-of-steps_79,2241.05908203125,0.00021276439656503499,1.0,0.00020847615087404847,1.0,0.00019178925140295178,1.0
music80_06_ratio-of-steps,80,7.968734264373779,277.13240625,32000,31949,0.6135361337225241,0.0479427851334643,0.014508915127248402,music80_06_ratio-of-steps_80,2101.0576171875,0.00019647699082270265,1.0,0.0005713725695386529,1.0,0.00017557136015966535,1.0
music80_06_ratio-of-steps,81,7.958261489868164,278.84625,6400,6395,0.6165276919562789,0.04675592028423173,0.013846416170729072,music80_06_ratio-of-steps_81,2254.948974609375,0.00017630965157877654,1.0,0.00031508560641668737,1.0,0.00016880370094440877,1.0
music80_06_ratio-of-steps,82,7.967739105224609,278.4484375,6400,6396,0.6188207314733478,0.04674742368925764,0.013889088146444895,music80_06_ratio-of-steps_82,2196.235107421875,0.00017399319040123373,1.0,0.000161552699864842,1.0,0.0001606740552233532,1.0
music80_06_ratio-of-steps,83,7.960156440734863,279.68171875,6400,6397,0.6192566235025974,0.046637242493380714,0.013856945753779902,music80_06_ratio-of-steps_83,2211.707275390625,0.0001550142333144322,1.0,0.00017309188842773438,1.0,0.00014684032066725194,1.0
music80_06_ratio-of-steps,84,7.955587387084961,279.98984375,6400,6399,0.6189647093044841,0.04618265943113233,0.013559692116134801,music80_06_ratio-of-steps_84,2239.413818359375,0.00014378807100001723,1.0,0.000173747816006653,1.0,0.00032239124993793666,1.0
