exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1
music80_04_melodicity,75,8.046299934387207,95.58890625,6400,6373,0.16872985525859782,0.21004140200246335,0.11022497921666595,music80_04_melodicity_75,661.22021484375,0.0006342959241010249,1.0,0.0006283492548391223,1.0
music80_04_melodicity,76,8.031905174255371,99.52390625,6400,6387,0.16047790129362352,0.21230932782465606,0.1115070230083446,music80_04_melodicity_76,685.5626220703125,0.0006313708145171404,1.0,0.0006371560739353299,1.0
music80_04_melodicity,77,7.991750717163086,104.045625,6400,6375,0.15673163036512372,0.21051442224431072,0.10722913636214855,music80_04_melodicity_77,693.5250244140625,0.0005871674511581659,1.0,0.000554017024114728,1.0
music80_04_melodicity,78,7.971540451049805,108.41375,6400,6380,0.15784206672950535,0.20979555697399563,0.10302229110552766,music80_04_melodicity_78,660.6658935546875,0.0005270981346257031,1.0,0.000797784305177629,1.0
music80_04_melodicity,79,7.964329242706299,111.33203125,6400,6379,0.15387643810081958,0.21156570372473674,0.10230452519202313,music80_04_melodicity_79,726.6837768554688,0.0004941549268551171,1.0,0.0004758258874062449,1.0
music80_04_melodicity,80,7.943631649017334,113.04778125,32000,31870,0.1544094301122161,0.21167922001385253,0.10090593326539403,music80_04_melodicity_80,815.9816284179688,0.00047560723032802343,1.0,0.00046586550888605416,1.0
music80_04_melodicity,81,7.941617965698242,114.20171875,6400,6387,0.1536194271772537,0.2124535906130351,0.1015672026759818,music80_04_melodicity_81,681.9026489257812,0.0004445267841219902,1.0,0.0004951180890202522,1.0
music80_04_melodicity,82,7.9385271072387695,113.98640625,6400,6388,0.15020037809149045,0.2123476608405391,0.1028830533611774,music80_04_melodicity_82,818.5978393554688,0.00043735196231864393,1.0,0.00041441567009314895,1.0
music80_04_melodicity,83,7.924137115478516,114.04796875,6400,6379,0.1524825697558624,0.21381265037253233,0.10410458613810007,music80_04_melodicity_83,825.3195190429688,0.00042479709372855723,1.0,0.0004043389926664531,1.0
music80_04_melodicity,84,7.925498008728027,114.5784375,6400,6383,0.1500355211139994,0.2177977677254656,0.10680074964722565,music80_04_melodicity_84,822.6319580078125,0.00037750491173937917,1.0,0.0003613849403336644,1.0
music80_04_melodicity,85,7.946686267852783,115.93515625,6400,6378,0.14913684941809938,0.21677495525096518,0.10660688096983628,music80_04_melodicity_85,894.5567626953125,0.00039664452197030187,1.0,0.00037831070949323475,1.0
music80_04_melodicity,86,7.905141830444336,116.26703125,6400,6378,0.14659477687612862,0.2170783988919605,0.10798550925990462,music80_04_melodicity_86,796.21240234375,0.0003570457047317177,1.0,0.00033657526364549994,1.0
music80_04_melodicity,87,7.922273635864258,116.92453125,6400,6390,0.14446262439801139,0.22182979832276162,0.11155131709874949,music80_04_melodicity_87,778.5925903320312,0.0003953766718041152,1.0,0.00030534775578416884,1.0
music80_04_melodicity,88,7.901646137237549,115.23515625,6400,6387,0.14437018058608994,0.22405050929529174,0.1151840066197177,music80_04_melodicity_88,808.2899169921875,0.0003074708511121571,1.0,0.0002789620484691113,1.0
music80_04_melodicity,89,7.884516716003418,114.4328125,6400,6380,0.1403679708749063,0.22529092724849428,0.11739103076854143,music80_04_melodicity_89,782.3634033203125,0.0002840167726390064,1.0,0.0003685324336402118,1.0
music80_04_melodicity,90,7.902461528778076,113.701,32000,31882,0.13984653009522205,0.22780362746693267,0.12070072885892694,music80_04_melodicity_90,836.1524047851562,0.000262100511463359,1.0,0.00027191100525669754,1.0
music80_04_melodicity,91,7.900899887084961,114.96703125,6400,6385,0.13700907957770028,0.23222548493205103,0.1254511521401907,music80_04_melodicity_91,839.6207275390625,0.00028984653181396425,1.0,0.0002659056044649333,1.0
music80_04_melodicity,92,7.889495849609375,115.62375,6400,6381,0.13572918374029772,0.23212848868175776,0.1282558106337978,music80_04_melodicity_92,802.9193115234375,0.00034690392203629017,1.0,0.00027353756013326347,1.0
music80_04_melodicity,93,7.878487586975098,116.11828125,6400,6370,0.13689920935468103,0.23296818965440796,0.1305599507786905,music80_04_melodicity_93,867.450927734375,0.0002456093207001686,1.0,0.00026310025714337826,1.0
music80_04_melodicity,94,7.878308296203613,117.04421875,6400,6381,0.1351214183659432,0.2359666492113948,0.13790013190738193,music80_04_melodicity_94,811.5733642578125,0.00022172016906552017,1.0,0.000293570919893682,1.0
music80_04_melodicity,95,7.886334419250488,117.18265625,6400,6379,0.1348722495818598,0.23866840501174608,0.14324036688754613,music80_04_melodicity_95,911.572021484375,0.0002564924070611596,1.0,0.00023106813023332506,1.0
music80_04_melodicity,96,7.862613677978516,119.68453125,6400,6378,0.13317161316655032,0.24196275777059795,0.14862405063789755,music80_04_melodicity_96,888.9531860351562,0.0004846494412049651,1.0,0.00022365711629390717,1.0
music80_04_melodicity,97,7.8517842292785645,121.72,6400,6384,0.13364559211543567,0.24258045125455985,0.15006623299206906,music80_04_melodicity_97,850.9418334960938,0.00020160827261861414,1.0,0.000205406075110659,1.0
music80_04_melodicity,98,7.8322978019714355,123.044375,6400,6387,0.13261052897917958,0.24532478295186885,0.1545781085960207,music80_04_melodicity_98,956.5548095703125,0.00018756733334157616,1.0,0.00018605533114168793,1.0
music80_04_melodicity,99,7.819601535797119,125.8125,6400,6388,0.13187207398790737,0.24683092491619532,0.1579629650972599,music80_04_melodicity_99,930.376220703125,0.000184061165782623,1.0,0.0002318276820005849,1.0
