exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1
music80_04_tonality,9,8.427783966064453,113.01546875,6400,6329,0.25390375241536,0.10917256052153551,0.06289125120787753,music80_04_tonality_9,250.57151794433594,0.24693354964256287,1.0,0.23162433505058289,1.0
music80_04_tonality,10,8.434001922607422,111.26528125,32000,31410,0.24950792722022072,0.10900599490051277,0.06357763570654702,music80_04_tonality_10,258.1974792480469,0.22497215867042542,1.0,0.20301252603530884,1.0
music80_04_tonality,11,8.445523262023926,109.11953125,6400,6313,0.2489799620953631,0.11112315627920828,0.06555957884246688,music80_04_tonality_11,266.1259765625,0.18980449438095093,1.0,0.17989565432071686,1.0
music80_04_tonality,12,8.460578918457031,109.2184375,6400,6329,0.2441006830889917,0.11049941008163167,0.0649879412398192,music80_04_tonality_12,274.33319091796875,0.1673492193222046,1.0,0.15735724568367004,1.0
music80_04_tonality,13,8.434212684631348,108.64125,6400,6336,0.24165170318017723,0.11294902796063919,0.06733121648201253,music80_04_tonality_13,221.9420928955078,0.15242047607898712,1.0,0.13826307654380798,1.0
music80_04_tonality,14,8.42676067352295,108.44921875,6400,6321,0.23883023127941683,0.11532706740494997,0.06796397785295233,music80_04_tonality_14,286.40155029296875,0.13225245475769043,1.0,0.11774817109107971,1.0
music80_04_tonality,15,8.419222831726074,111.98453125,6400,6331,0.23664647118786328,0.11682397473555704,0.06983621889253426,music80_04_tonality_15,268.57855224609375,0.10884584486484528,1.0,0.10167163610458374,1.0
music80_04_tonality,16,8.38083267211914,112.3778125,6400,6331,0.2296382276559626,0.11840965012888774,0.07116894396297768,music80_04_tonality_16,306.4598083496094,0.09349636733531952,1.0,0.088298000395298,1.0
music80_04_tonality,17,8.38457202911377,114.8509375,6400,6338,0.23261170696871367,0.120172172745919,0.07353953062677282,music80_04_tonality_17,319.32647705078125,0.12931743264198303,0.9583333730697632,0.0754213035106659,1.0
music80_04_tonality,18,8.357895851135254,118.17171875,6400,6330,0.22948668571466313,0.120685755272059,0.07348118413281195,music80_04_tonality_18,279.3603210449219,0.0704876035451889,1.0,0.06524359434843063,1.0
music80_04_tonality,19,8.373239517211914,116.8915625,6400,6341,0.22503952150252757,0.12327219220311635,0.07666961933842231,music80_04_tonality_19,334.09625244140625,0.05890798568725586,1.0,0.05324018746614456,1.0
music80_04_tonality,20,8.35323429107666,119.13621875,32000,31584,0.2212764622933983,0.1255703913067631,0.07817629010176774,music80_04_tonality_20,342.2637634277344,0.05017349123954773,1.0,0.045652858912944794,1.0
music80_04_tonality,21,8.312638282775879,119.79859375,6400,6352,0.21579918433889375,0.12895381845437134,0.08106099326722167,music80_04_tonality_21,383.8750305175781,0.04222756251692772,1.0,0.03953620418906212,1.0
music80_04_tonality,22,8.335358619689941,119.82796875,6400,6340,0.214247719827847,0.12908189014151022,0.08222171592578213,music80_04_tonality_22,336.0813293457031,0.03443620726466179,1.0,0.03365125507116318,1.0
music80_04_tonality,23,8.348548889160156,118.58890625,6400,6343,0.20953974917275736,0.13052754159475463,0.08414324166223114,music80_04_tonality_23,329.553955078125,0.031332604587078094,1.0,0.029677920043468475,1.0
