exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0
music80_00_tonality,38,8.356769561767578,87.03609375,6400,6323,0.21025807305595964,0.1646997407287067,0.11289770966939548,music80_00_tonality_38,568.861083984375,0,0
music80_00_tonality,39,8.373956680297852,85.87125,6400,6351,0.20714517086147705,0.1681982043149763,0.11548489450452643,music80_00_tonality_39,597.5765380859375,0,0
music80_00_tonality,40,8.369063377380371,85.541,32000,31527,0.20525953435181132,0.16926120052528124,0.11795642156244614,music80_00_tonality_40,565.5811767578125,0,0
music80_00_tonality,41,8.370524406433105,84.826875,6400,6334,0.20375215237447264,0.16882864122487498,0.11939170956364434,music80_00_tonality_41,574.6971435546875,0,0
music80_00_tonality,42,8.371642112731934,84.18390625,6400,6335,0.20222603746207984,0.17473884205983925,0.12201768718299343,music80_00_tonality_42,534.8133544921875,0,0
music80_00_tonality,43,8.370765686035156,82.253125,6400,6342,0.19851403032340184,0.1778217747916078,0.12534617747868773,music80_00_tonality_43,646.8897094726562,0,0
music80_00_tonality,44,8.392078399658203,82.83515625,6400,6345,0.197330316411212,0.17938587473874323,0.12768942747310297,music80_00_tonality_44,610.2313232421875,0,0
music80_00_tonality,45,8.396496772766113,81.70515625,6400,6348,0.19658159000180786,0.18489697970210478,0.1333400111558769,music80_00_tonality_45,671.3048095703125,0,0
music80_00_tonality,46,8.387310028076172,80.32453125,6400,6339,0.19313761000085602,0.1860295053669102,0.13361028349525586,music80_00_tonality_46,703.14599609375,0,0
music80_00_tonality,47,8.4028902053833,79.19734375,6400,6343,0.1914639784195284,0.18671798539163237,0.13473248985153824,music80_00_tonality_47,698.7921752929688,0,0
music80_00_tonality,48,8.380742073059082,79.44140625,6400,6343,0.18962859038581228,0.1903436502321297,0.13857022766660818,music80_00_tonality_48,587.237060546875,0,0
music80_00_tonality,49,8.41708755493164,78.8725,6400,6329,0.19099872276717483,0.19243429270391085,0.14088577399798355,music80_00_tonality_49,673.1087036132812,0,0
music80_00_tonality,50,8.399734497070312,77.69065625,32000,31486,0.18758927968000613,0.19637705676274653,0.14359844222295307,music80_00_tonality_50,696.8568725585938,0,0
music80_00_tonality,51,8.423277854919434,75.259375,6400,6331,0.1859816179428718,0.19860991804991954,0.1454127199800881,music80_00_tonality_51,697.6701049804688,0,0
music80_00_tonality,52,8.399114608764648,75.87625,6400,6323,0.18422883666921167,0.20303540921965138,0.1514393627047563,music80_00_tonality_52,517.9533081054688,0,0
music80_00_tonality,53,8.405925750732422,73.9040625,6400,6334,0.18214093583900695,0.20525511281359368,0.15285890356762366,music80_00_tonality_53,684.1477661132812,0,0
music80_00_tonality,54,8.385980606079102,71.56796875,6400,6333,0.18127149809582677,0.20874316345532318,0.1551324199571478,music80_00_tonality_54,696.8222045898438,0,0
music80_00_tonality,55,8.409085273742676,71.68015625,6400,6326,0.17862059031832955,0.209627858855395,0.1582883443567936,music80_00_tonality_55,716.7950439453125,0,0
music80_00_tonality,56,8.373785018920898,73.28390625,6400,6332,0.17548443972152136,0.21365321575922583,0.1602656508285077,music80_00_tonality_56,736.4391479492188,0,0
music80_00_tonality,57,8.375001907348633,73.62296875,6400,6334,0.17304973259533832,0.21740645704532477,0.16539942777595687,music80_00_tonality_57,671.861328125,0,0
music80_00_tonality,58,8.370408058166504,74.2628125,6400,6328,0.16720626133075456,0.22180841229383383,0.16963100180348425,music80_00_tonality_58,700.0789794921875,0,0
music80_00_tonality,59,8.365767478942871,73.169375,6400,6328,0.16516102184307116,0.22485451604030568,0.17383824139680207,music80_00_tonality_59,714.0973510742188,0,0
music80_00_tonality,60,8.347451210021973,73.86790625,32000,31519,0.1620008720145765,0.22759466082892507,0.17637839440267472,music80_00_tonality_60,721.76953125,0,0
music80_00_tonality,61,8.351037979125977,73.5853125,6400,6330,0.15975917223538308,0.23162525354994812,0.18001554260973143,music80_00_tonality_61,763.9625854492188,0,0
music80_00_tonality,62,8.346365928649902,73.7615625,6400,6331,0.15868730883323445,0.23129692554944362,0.18010674506788837,music80_00_tonality_62,834.07275390625,0,0
music80_00_tonality,63,8.371491432189941,73.203125,6400,6325,0.1537443005965949,0.23699392801494723,0.18699250921147426,music80_00_tonality_63,768.930908203125,0,0
music80_00_tonality,64,8.334465980529785,72.1365625,6400,6331,0.15031108839803287,0.2405159401888534,0.1903177207292002,music80_00_tonality_64,812.3530883789062,0,0
music80_00_tonality,65,8.336808204650879,72.003125,6400,6324,0.14639826282660995,0.24070765672085515,0.19221002520614042,music80_00_tonality_65,740.0975952148438,0,0
