exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1
music80_04_ratio-of-steps,25,8.533903121948242,149.7625,6400,6346,0.4393676792534005,0.07668458694686012,0.03532582152924342,music80_04_ratio-of-steps_25,1532.7308349609375,0.017381181940436363,1.0,0.01499556191265583,1.0
music80_04_ratio-of-steps,26,8.513267517089844,154.62296875,6400,6351,0.4441865692649492,0.0775046177158273,0.035564307579228814,music80_04_ratio-of-steps_26,1880.30419921875,0.014462757855653763,1.0,0.012185533531010151,1.0
music80_04_ratio-of-steps,27,8.479592323303223,165.51390625,6400,6336,0.45143818586396456,0.07498531799459206,0.03413274611303657,music80_04_ratio-of-steps_27,1819.191162109375,0.011089339852333069,1.0,0.013951698318123817,1.0
music80_04_ratio-of-steps,28,8.441221237182617,175.86625,6400,6354,0.458036374213046,0.07373349778201846,0.03337732086243115,music80_04_ratio-of-steps_28,1976.85546875,0.009234289638698101,1.0,0.008698927238583565,1.0
music80_04_ratio-of-steps,29,8.400325775146484,183.50015625,6400,6349,0.46087866172993275,0.07345707795880678,0.03286081100220595,music80_04_ratio-of-steps_29,1946.9193115234375,0.007460202090442181,1.0,0.016534313559532166,1.0
music80_04_ratio-of-steps,30,8.369174003601074,192.97690625,32000,31691,0.46618384168616794,0.0732604712829903,0.03276484140109,music80_04_ratio-of-steps_30,2287.2666015625,0.006216997746378183,1.0,0.006689403206110001,1.0
music80_04_ratio-of-steps,31,8.348226547241211,198.90578125,6400,6351,0.47110732862703303,0.0731246769904431,0.03252603748082152,music80_04_ratio-of-steps_31,2341.94775390625,0.005232248920947313,1.0,0.004758330527693033,1.0
music80_04_ratio-of-steps,32,8.28123950958252,207.58359375,6400,6345,0.4730949440613327,0.07224772096902005,0.031732853566286474,music80_04_ratio-of-steps_32,2299.47216796875,0.004384651314467192,1.0,0.004179809242486954,1.0
music80_04_ratio-of-steps,33,8.284950256347656,211.7003125,6400,6352,0.48159306974899346,0.07041784528273462,0.03086986585104874,music80_04_ratio-of-steps_33,2534.720947265625,0.004218014422804117,1.0,0.003586344886571169,1.0
music80_04_ratio-of-steps,34,8.241379737854004,217.34671875,6400,6346,0.4844262897887069,0.06918947894272055,0.0306217446804725,music80_04_ratio-of-steps_34,2631.71435546875,0.0035379359032958746,1.0,0.0033841654658317566,1.0
music80_04_ratio-of-steps,35,8.217315673828125,224.41578125,6400,6358,0.49249629837072306,0.06899111493320449,0.030427930715329933,music80_04_ratio-of-steps_35,2491.66064453125,0.003068983554840088,1.0,0.0030082822777330875,1.0
music80_04_ratio-of-steps,36,8.178180694580078,232.4975,6400,6351,0.49673238600547037,0.06926061685142475,0.02999513600438795,music80_04_ratio-of-steps_36,2576.191162109375,0.0027298443019390106,1.0,0.002516224980354309,1.0
music80_04_ratio-of-steps,37,8.134657859802246,235.76265625,6400,6369,0.5055610595881251,0.06795198656314726,0.028778157445845016,music80_04_ratio-of-steps_37,2702.93505859375,0.002317626029253006,1.0,0.0023081086110323668,1.0
music80_04_ratio-of-steps,38,8.104874610900879,242.79640625,6400,6360,0.5083434419631548,0.06613993733458284,0.02817089902309335,music80_04_ratio-of-steps_38,2939.135986328125,0.002207661746069789,1.0,0.002022387692704797,1.0
music80_04_ratio-of-steps,39,8.079036712646484,246.05765625,6400,6358,0.5149989921716154,0.06571529065203052,0.027147747288190235,music80_04_ratio-of-steps_39,2757.904296875,0.0018721326487138867,1.0,0.0017513938946649432,1.0
music80_04_ratio-of-steps,40,8.057122230529785,250.93378125,32000,31750,0.5225475260133206,0.06500462901104712,0.026961126818571247,music80_04_ratio-of-steps_40,3026.75537109375,0.001659155124798417,1.0,0.0018247496336698532,1.0
music80_04_ratio-of-steps,41,8.052051544189453,252.945,6400,6373,0.5258523907009299,0.0647944624392245,0.02670741376741578,music80_04_ratio-of-steps_41,2794.4814453125,0.003569609485566616,1.0,0.001718722516670823,1.0
music80_04_ratio-of-steps,42,8.021289825439453,256.19703125,6400,6364,0.5319724342716192,0.06312149616796349,0.026423518004911807,music80_04_ratio-of-steps_42,3007.111328125,0.002104460494592786,1.0,0.001572535838931799,1.0
music80_04_ratio-of-steps,43,8.012099266052246,256.35640625,6400,6368,0.5374635313532474,0.0628182372986675,0.025714782207702243,music80_04_ratio-of-steps_43,3105.894287109375,0.0014840313233435154,1.0,0.0013718949630856514,1.0
music80_04_ratio-of-steps,44,7.979154586791992,259.87859375,6400,6377,0.5414517141853972,0.06253504357414308,0.025354344731793724,music80_04_ratio-of-steps_44,3045.32421875,0.0012797138188034296,1.0,0.0011972892098128796,1.0
music80_04_ratio-of-steps,45,7.960065841674805,262.0584375,6400,6375,0.5485627132211919,0.06019737801802601,0.024531511002772514,music80_04_ratio-of-steps_45,3065.087890625,0.0014090943150222301,1.0,0.0013649314641952515,1.0
music80_04_ratio-of-steps,46,7.93061637878418,264.0503125,6400,6372,0.5531773325235916,0.05864824329496718,0.023951079461781415,music80_04_ratio-of-steps_46,3083.236572265625,0.0010259674163535237,1.0,0.0009766838047653437,1.0
music80_04_ratio-of-steps,47,7.914104461669922,267.07484375,6400,6385,0.5580904916344276,0.05837524392541229,0.023691392528181338,music80_04_ratio-of-steps_47,2946.125244140625,0.002145495032891631,1.0,0.0008996233809739351,1.0
