exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2
music80_06_melodicity,75,8.613678932189941,59.83046875,6400,6323,0.13217450043880785,0.2061757229111292,0.135983104744764,music80_06_melodicity_75,276.452392578125,0.00017473363550379872,1.0,0.0001356286375084892,1.0,0.0001438169419998303,1.0
music80_06_melodicity,76,8.611035346984863,59.61921875,6400,6332,0.12875944197949613,0.21120033661892015,0.14087068466445385,music80_06_melodicity_76,269.90234375,0.00013093120651319623,1.0,0.00012887964840047061,1.0,0.00014091345656197518,1.0
music80_06_melodicity,77,8.619207382202148,58.76671875,6400,6329,0.13244450674370156,0.21470664508733406,0.1436754540537422,music80_06_melodicity_77,280.4960632324219,0.0001299035648116842,1.0,0.00013026176020503044,1.0,0.0002137635019607842,1.0
music80_06_melodicity,78,8.621975898742676,58.8715625,6400,6333,0.12742795669338292,0.21443443882448524,0.14495163716522544,music80_06_melodicity_78,261.2850341796875,0.0001686306350165978,1.0,0.0001503636740380898,1.0,0.0001455023739254102,1.0
music80_06_melodicity,79,8.597537994384766,59.026875,6400,6336,0.1294388530031206,0.21953111793723423,0.14898781939237365,music80_06_melodicity_79,293.1361083984375,0.00012757908552885056,1.0,0.00015090106171555817,1.0,0.00013087016122881323,1.0
music80_06_melodicity,80,8.60041618347168,58.84203125,32000,31426,0.12793823147621838,0.2231782368193716,0.1528924707134332,music80_06_melodicity_80,253.97206115722656,0.0001126005154219456,1.0,0.00014344915689434856,1.0,0.00010083406959893182,1.0
music80_06_melodicity,81,8.606426239013672,59.7303125,6400,6323,0.12627519665010262,0.22720974544539893,0.15523897970168488,music80_06_melodicity_81,264.66265869140625,0.00010370970994699746,1.0,0.00010236033267574385,1.0,9.616971510695294e-05,1.0
music80_06_melodicity,82,8.617608070373535,59.47265625,6400,6344,0.12807473642678047,0.22877335353879646,0.15840855528796954,music80_06_melodicity_82,272.75885009765625,9.316128853242844e-05,1.0,9.546953515382484e-05,1.0,0.0001111515230149962,1.0
music80_06_melodicity,83,8.597241401672363,60.20546875,6400,6340,0.12539750267034194,0.23102624542615757,0.1601965625235239,music80_06_melodicity_83,295.2716979980469,8.903333218768239e-05,1.0,9.694840264273807e-05,1.0,9.148560639005154e-05,1.0
music80_06_melodicity,84,8.592764854431152,60.8740625,6400,6345,0.12436939366269625,0.23288891240468212,0.16532996298793584,music80_06_melodicity_84,261.37249755859375,0.0003402104484848678,1.0,0.00019963982049375772,1.0,0.0008542507421225309,1.0
