exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3
music80_08_melodicity,17,8.5978422164917,78.44734375,6400,6310,0.2586832622035826,0.11768465603327385,0.0651628487790037,music80_08_melodicity_17,112.5499038696289,0.005814582575112581,1.0,0.00613360246643424,1.0,0.005215789191424847,1.0,0.004969222471117973,1.0
music80_08_melodicity,18,8.599687576293945,75.82390625,6400,6292,0.2585423067560609,0.11853667385698223,0.06441341797035109,music80_08_melodicity_18,104.27235412597656,0.004315545782446861,1.0,0.00427643908187747,1.0,0.007214188575744629,1.0,0.00476267421618104,1.0
music80_08_melodicity,19,8.587785720825195,74.18265625,6400,6299,0.2540858729009377,0.12263426301671349,0.06570795479873283,music80_08_melodicity_19,113.66471099853516,0.0045183575712144375,1.0,0.004349187016487122,1.0,0.0040865675546228886,1.0,0.004563122522085905,1.0
music80_08_melodicity,20,8.625060081481934,72.34021875,32000,31233,0.2582308577423845,0.12226340086195252,0.06674041758312727,music80_08_melodicity_20,122.19163513183594,0.007166102062910795,1.0,0.0034093796275556087,1.0,0.0033651862759143114,1.0,0.003297989722341299,1.0
music80_08_melodicity,21,8.628368377685547,71.6340625,6400,6305,0.257673722108468,0.12450185603333302,0.06685155328092236,music80_08_melodicity_21,110.322509765625,0.0033164536580443382,1.0,0.0030259168706834316,1.0,0.0030465906020253897,1.0,0.00295141339302063,1.0
music80_08_melodicity,22,8.620604515075684,71.5675,6400,6296,0.2527035519317582,0.12448080955292981,0.06857929821775284,music80_08_melodicity_22,101.16493225097656,0.00534776272252202,1.0,0.0028600823134183884,1.0,0.0029125348664820194,1.0,0.002699117409065366,1.0
music80_08_melodicity,23,8.594682693481445,73.8371875,6400,6291,0.2578855928974831,0.12641450393029902,0.0702245337083643,music80_08_melodicity_23,139.56521606445312,0.0036736433394253254,1.0,0.002447916893288493,1.0,0.0023229196667671204,1.0,0.0022615469060838223,1.0
music80_08_melodicity,24,8.61578369140625,75.33359375,6400,6296,0.2556261946122096,0.12719306325642213,0.07077055535924327,music80_08_melodicity_24,108.41560363769531,0.002261460991576314,1.0,0.002310621552169323,1.0,0.003592809196561575,1.0,0.0022849366068840027,1.0
music80_08_melodicity,25,8.599379539489746,78.771875,6400,6316,0.25297784420210784,0.1296608569520201,0.07283230563610785,music80_08_melodicity_25,112.08769989013672,0.002038384787738323,1.0,0.0025083497166633606,1.0,0.0020009707659482956,1.0,0.002825941424816847,1.0
music80_08_melodicity,26,8.577790260314941,81.4490625,6400,6330,0.25350023827550133,0.12889217316177043,0.07238056199531369,music80_08_melodicity_26,131.6498565673828,0.002593518467620015,1.0,0.002264081733301282,1.0,0.0021244685631245375,1.0,0.0022586442064493895,1.0
music80_08_melodicity,27,8.56126594543457,82.3271875,6400,6323,0.2543074246781002,0.13193005160851892,0.07325927169426481,music80_08_melodicity_27,145.95635986328125,0.001962713897228241,1.0,0.0020610359497368336,1.0,0.001843610662035644,1.0,0.0022375795524567366,1.0
music80_08_melodicity,28,8.527152061462402,86.983125,6400,6326,0.2526871480846843,0.1322893945802978,0.07368811763352473,music80_08_melodicity_28,149.69041442871094,0.001752783777192235,1.0,0.0018911643419414759,1.0,0.0019397896248847246,1.0,0.001715624239295721,1.0
music80_08_melodicity,29,8.493122100830078,91.13546875,6400,6331,0.2515561219047078,0.13418907906627464,0.07452981712046026,music80_08_melodicity_29,141.4044952392578,0.0018944005714729428,1.0,0.0016239064279943705,1.0,0.0017778456676751375,1.0,0.0016027678502723575,1.0
music80_08_melodicity,30,8.498169898986816,91.03903125,32000,31518,0.25424870274225697,0.1338917433536642,0.07498638059594118,music80_08_melodicity_30,152.97433471679688,0.0015592804411426187,1.0,0.0015966605860739946,1.0,0.0023745144717395306,1.0,0.0014514452777802944,1.0
