exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3,D_loss_4,Accuracy_4
music80_10_ratio-of-steps,78,8.506983757019043,111.956875,6400,6298,0.3242650654411149,0.09006344114049097,0.048242809246544616,music80_10_ratio-of-steps_78,0.05852450430393219,0.0002870897587854415,1.0,0.0002868910087272525,1.0,0.00028863162151537836,1.0,0.00037040296592749655,1.0,0.000544372946023941,1.0
music80_10_ratio-of-steps,79,8.535436630249023,110.9271875,6400,6311,0.32616527946793394,0.0901065075884317,0.048178407384132226,music80_10_ratio-of-steps_79,0.23384572565555573,0.00026491074822843075,1.0,0.00026913624606095254,1.0,0.00025455784634687006,1.0,0.0002503541763871908,1.0,0.00024865346495062113,1.0
music80_10_ratio-of-steps,80,8.515120506286621,113.39215625,32000,31312,0.3239981134778339,0.08961624667708468,0.047814961891401525,music80_10_ratio-of-steps_80,0.21052369475364685,0.000251252728048712,1.0,0.00027327961288392544,1.0,0.000349599082255736,1.0,0.00039763699169270694,1.0,0.00038503980613313615,1.0
music80_10_ratio-of-steps,81,8.516243934631348,112.71859375,6400,6288,0.3206134859113143,0.09045425295716068,0.048125626916273395,music80_10_ratio-of-steps_81,0.5440229177474976,0.0004018856561742723,1.0,0.00038748927181586623,1.0,0.0003923271142411977,1.0,0.0003606120008043945,1.0,0.0003645594115369022,1.0
music80_10_ratio-of-steps,82,8.489060401916504,114.3896875,6400,6299,0.32525789222174645,0.08926456750045034,0.04697483597231662,music80_10_ratio-of-steps_82,0.5716972947120667,0.00033610890386626124,1.0,0.0003292286128271371,1.0,0.0005196017445996404,1.0,0.0003259673248976469,1.0,0.00039319146890193224,1.0
music80_10_ratio-of-steps,83,8.483516693115234,116.01796875,6400,6294,0.3237885483971097,0.09064537855289484,0.0483320578363902,music80_10_ratio-of-steps_83,0.13784782588481903,0.0003110890102107078,1.0,0.006235993001610041,1.0,0.00037608033744618297,1.0,0.00033503820304758847,1.0,0.0003924644843209535,1.0
music80_10_ratio-of-steps,84,8.482705116271973,114.55359375,6400,6305,0.3197191654047719,0.0916058430220355,0.0489837114052973,music80_10_ratio-of-steps_84,0.028371835127472878,0.00032274957629851997,1.0,0.0003193195734638721,1.0,0.0003151590935885906,1.0,0.0006052708486095071,1.0,0.0003083141928073019,1.0
music80_10_ratio-of-steps,85,8.487685203552246,116.97328125,6400,6309,0.32500849374518137,0.09061169655112153,0.04821957727172641,music80_10_ratio-of-steps_85,0.004056809935718775,0.00030219866312108934,1.0,0.00029868457932025194,1.0,0.0003317139344289899,1.0,0.0002831325400620699,1.0,0.0003478571306914091,1.0
music80_10_ratio-of-steps,86,8.470396995544434,115.58984375,6400,6301,0.31983823168041736,0.09080905085210354,0.049053329923498354,music80_10_ratio-of-steps_86,0.060007091611623764,0.0002728279505390674,1.0,0.00026665336918085814,1.0,0.000260513013927266,1.0,0.0002575838007032871,1.0,0.0002530094934627414,1.0
music80_10_ratio-of-steps,87,8.480566024780273,115.83046875,6400,6298,0.32089397720690543,0.09033299899325421,0.04815716974007122,music80_10_ratio-of-steps_87,0.04452766478061676,0.000253188336500898,1.0,0.0002509307232685387,1.0,0.00024246115935966372,1.0,0.0002306646347278729,1.0,0.0005871914909221232,1.0
music80_10_ratio-of-steps,88,8.460768699645996,115.3578125,6400,6293,0.31711573178233027,0.09201185385878018,0.04913842028858287,music80_10_ratio-of-steps_88,0.013655566610395908,0.00029018972418271005,1.0,0.0002233289269497618,1.0,0.00023889947624411434,1.0,0.0003097015433013439,1.0,0.00031694050994701684,1.0
music80_10_ratio-of-steps,89,8.477010726928711,116.51328125,6400,6293,0.3179215070725141,0.0914885581689805,0.04907483513794718,music80_10_ratio-of-steps_89,6.376494407653809,0.0010442649945616722,1.0,0.00039938316331245005,1.0,0.00037730304757133126,1.0,0.0004617591039277613,1.0,0.0009333203197456896,1.0
music80_10_ratio-of-steps,90,8.468866348266602,118.21715625,32000,31348,0.32024791528039726,0.09099877287055735,0.04784890198796064,music80_10_ratio-of-steps_90,0.013016166165471077,0.0003406344330869615,1.0,0.0003403517766855657,1.0,0.00034838978899642825,1.0,0.0004129914741497487,1.0,0.00033515552058815956,1.0
music80_10_ratio-of-steps,91,8.486615180969238,119.78171875,6400,6283,0.31902651893766576,0.09022634478371377,0.047501627243009444,music80_10_ratio-of-steps_91,0.2414851188659668,0.0003420162829570472,1.0,0.000406303268391639,1.0,0.00032963938429020345,1.0,0.0003354267973918468,1.0,0.0003038167196791619,1.0
music80_10_ratio-of-steps,92,8.459061622619629,121.5584375,6400,6297,0.32100546704152433,0.0920238470850751,0.048635312829373854,music80_10_ratio-of-steps_92,0.04786274582147598,0.0003027681086678058,1.0,0.00029693226679228246,1.0,0.0002940853009931743,1.0,0.00033609732054173946,1.0,0.0003007356426678598,1.0
music80_10_ratio-of-steps,93,8.439258575439453,122.64453125,6400,6299,0.3220119597029014,0.0906836664422991,0.04786074842408782,music80_10_ratio-of-steps_93,0.06296873092651367,0.0003285439743194729,1.0,0.0002870050084311515,1.0,0.00028219589148648083,1.0,0.00028772777295671403,1.0,0.00027937866980209947,1.0
