exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3,D_loss_4,Accuracy_4
music80_10_tonality,39,8.414386749267578,92.82578125,6400,6285,0.2925064233055095,0.09279015850687687,0.04532372504632734,music80_10_tonality_39,4.53662109375,0.0006929799565114081,1.0,0.0006891216617077589,1.0,0.0012165035586804152,1.0,0.0007160104578360915,1.0,0.0007915672613307834,1.0
music80_10_tonality,40,8.426652908325195,92.10565625,32000,31076,0.294508905550321,0.09206331203508805,0.04591786297716769,music80_10_tonality_40,0.0738048329949379,0.0008265932556241751,1.0,0.0006800888804718852,1.0,0.00068930588895455,1.0,0.0006699597579427063,1.0,0.0006831702776253223,1.0
music80_10_tonality,41,8.431756973266602,92.38015625,6400,6275,0.29444198019761564,0.09092527940003431,0.044940124137299566,music80_10_tonality_41,0.112081378698349,0.0006489190272986889,1.0,0.0006613632431253791,1.0,0.0006222845404408872,1.0,0.0006685275002382696,1.0,0.0006292821490205824,1.0
music80_10_tonality,42,8.448365211486816,92.844375,6400,6284,0.2917545477061537,0.09390326945309074,0.0462043121702516,music80_10_tonality_42,0.02812892198562622,0.0006253247265703976,1.0,0.0006060348823666573,1.0,0.0006989684188738465,1.0,0.0005824618274345994,1.0,0.0005820036749355495,1.0
music80_10_tonality,43,8.461714744567871,92.04359375,6400,6271,0.2869824922867079,0.09355716720993527,0.046500713029044946,music80_10_tonality_43,0.17367435991764069,0.0006485626799985766,1.0,0.0006346556474454701,1.0,0.0006105084321461618,1.0,0.0005764139350503683,1.0,0.0006080440361984074,1.0
music80_10_tonality,44,8.426502227783203,93.57421875,6400,6270,0.2915929172276194,0.09055473854163223,0.04387543535801276,music80_10_tonality_44,0.0934581607580185,0.0006153866415843368,1.0,0.0005367004196159542,1.0,0.0005388244171626866,1.0,0.0006802754942327738,1.0,0.0005160421715117991,1.0
music80_10_tonality,45,8.4299898147583,94.0990625,6400,6305,0.2877875824585541,0.09277556504594273,0.047196729731361395,music80_10_tonality_45,0.1242632269859314,0.0005199425504542887,1.0,0.000499376910738647,1.0,0.0006266357377171516,1.0,0.0005282003548927605,1.0,0.0005111536011099815,1.0
music80_10_tonality,46,8.43681812286377,92.5275,6400,6283,0.28591346533528844,0.09226140675791239,0.04603408999461535,music80_10_tonality_46,0.17348414659500122,0.0005066969315521419,1.0,0.0004829065583180636,1.0,0.0004992338945157826,1.0,0.000474856497021392,1.0,0.0005582782323472202,1.0
music80_10_tonality,47,8.44736385345459,92.465,6400,6278,0.2876579383516271,0.09129859191378735,0.045644297503720434,music80_10_tonality_47,0.9280762672424316,0.0004869170079473406,1.0,0.00047720130532979965,1.0,0.0004656422242987901,1.0,0.0004529430589172989,1.0,0.0004471533466130495,1.0
music80_10_tonality,48,8.44869613647461,92.89609375,6400,6291,0.2862163158526955,0.09595167669546097,0.0485509576991813,music80_10_tonality_48,0.17162376642227173,0.00045055593363940716,1.0,0.0004196434165351093,1.0,0.000424846017267555,1.0,0.00041771461837925017,1.0,0.00040865325718186796,1.0
