exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2
music80_06_tonality,74,7.067810535430908,144.98515625,6400,6377,0.05486716856827309,0.29081399625972126,0.2806386330827333,music80_06_tonality_74,689.9931640625,0.00020408192358445376,1.0,0.00019172794418409467,1.0,0.0001849703985499218,1.0
music80_06_tonality,75,7.044727802276611,145.5975,6400,6389,0.05359144178850881,0.29362893552163266,0.2826769950563773,music80_06_tonality_75,696.826171875,0.00017434571054764092,1.0,0.00016908964607864618,1.0,0.00017361241043545306,1.0
music80_06_tonality,76,7.03603982925415,146.2765625,6400,6379,0.05011883495242023,0.2957631225931855,0.28587464758771064,music80_06_tonality_76,694.5797729492188,0.00015552726108580828,1.0,0.00014862716489005834,1.0,0.00014401225780602545,1.0
music80_06_tonality,77,7.0322651863098145,145.84078125,6400,6386,0.05174497400141535,0.3006187506956974,0.29075160278390144,music80_06_tonality_77,705.63525390625,0.00019744489691220224,1.0,0.00014385052782017738,1.0,0.00026166823226958513,1.0
music80_06_tonality,78,7.009764194488525,146.4709375,6400,6385,0.04962794426765269,0.30335971502271464,0.2941046660206486,music80_06_tonality_78,700.3908081054688,0.000129340507555753,1.0,0.00012186076492071152,1.0,0.0001220107515109703,1.0
music80_06_tonality,79,6.983483791351318,146.9078125,6400,6389,0.049512908726625116,0.3081261302831401,0.29841400817859354,music80_06_tonality_79,715.0664672851562,0.00012809454347006977,1.0,0.0002676099829841405,1.0,0.0001080505462596193,1.0
music80_06_tonality,80,6.991830825805664,146.69009375,32000,31877,0.04763901292461021,0.3103995685881595,0.3014570523091329,music80_06_tonality_80,722.461669921875,0.00010281793220201507,1.0,0.00010761113662738353,1.0,9.853376832325011e-05,1.0
music80_06_tonality,81,6.971912860870361,147.12875,6400,6385,0.04655699901103945,0.31384229078667436,0.30520952528359285,music80_06_tonality_81,712.0291748046875,9.641003998694941e-05,1.0,9.508189396001399e-05,1.0,8.991438517114148e-05,1.0
music80_06_tonality,82,6.995622634887695,145.9534375,6400,6381,0.046306577960333245,0.3158234298887627,0.30725130430757247,music80_06_tonality_82,710.5545043945312,8.887085277820006e-05,1.0,8.299353794427589e-05,1.0,0.0001341426686849445,1.0
music80_06_tonality,83,6.996143817901611,145.78109375,6400,6378,0.04491504157875384,0.317638271940736,0.30940017884766446,music80_06_tonality_83,735.6880493164062,7.96514650573954e-05,1.0,8.831408922560513e-05,1.0,8.819122012937441e-05,1.0
music80_06_tonality,84,6.992364883422852,145.3546875,6400,6389,0.04377562051625501,0.3192190802483627,0.31089987144349185,music80_06_tonality_84,731.3621826171875,8.645059278933331e-05,1.0,8.006080315681174e-05,1.0,0.00034686754224821925,1.0
music80_06_tonality,85,6.988250255584717,145.24609375,6400,6383,0.04364811414964167,0.3233281951061586,0.3155774452976412,music80_06_tonality_85,763.5814819335938,0.00016586532001383603,1.0,0.00014714113785885274,1.0,0.00016043896903283894,1.0
music80_06_tonality,86,6.998295783996582,144.62140625,6400,6387,0.042224629518067845,0.3253805796664814,0.3176336301156893,music80_06_tonality_86,756.087646484375,0.0001305737969232723,1.0,0.00012240762589499354,1.0,0.00011340498167555779,1.0
music80_06_tonality,87,6.986423492431641,144.6996875,6400,6386,0.04193845311676194,0.3269004109483477,0.3196292663694082,music80_06_tonality_87,715.4093017578125,0.00010946499969577417,1.0,0.00010623054549796507,1.0,9.682448580861092e-05,1.0
music80_06_tonality,88,7.020987510681152,143.35859375,6400,6381,0.04148835223691015,0.32849930714700976,0.3210432109794176,music80_06_tonality_88,757.8009033203125,0.00010543217649683356,1.0,9.86743689281866e-05,1.0,9.410274651600048e-05,1.0
music80_06_tonality,89,6.998421669006348,143.94078125,6400,6375,0.04043746873537657,0.33009213529398496,0.3227025701291521,music80_06_tonality_89,683.042236328125,0.00010062610090244561,1.0,9.192821016767994e-05,1.0,0.00025696930242702365,1.0
music80_06_tonality,90,7.0087890625,142.99009375,32000,31860,0.03948944557457148,0.3318561107246461,0.3244344854742639,music80_06_tonality_90,731.0732421875,0.00010022622154792771,1.0,9.215409954776987e-05,1.0,0.00011756033927667886,1.0
music80_06_tonality,91,7.000478744506836,143.09640625,6400,6380,0.0395815670447251,0.333121009792513,0.3260826200873553,music80_06_tonality_91,702.933837890625,9.761912951944396e-05,1.0,8.00632915343158e-05,1.0,9.256654448108748e-05,1.0
music80_06_tonality,92,7.003162860870361,142.86359375,6400,6381,0.038226697641245186,0.33542802882171513,0.32830140118728807,music80_06_tonality_92,741.7636108398438,0.00010800521704368293,1.0,7.81928320066072e-05,1.0,7.595571514684707e-05,1.0
music80_06_tonality,93,7.011505603790283,142.63890625,6400,6392,0.037994862081211715,0.3360468501452873,0.32900765321636244,music80_06_tonality_93,696.606689453125,8.008967415662482e-05,1.0,7.395581633318216e-05,1.0,7.930571882752702e-05,1.0
music80_06_tonality,94,7.012822151184082,142.2390625,6400,6387,0.03773065969997025,0.3379665504552197,0.3310559052935104,music80_06_tonality_94,706.433837890625,7.217282109195367e-05,1.0,7.2540293331258e-05,1.0,7.730553625151515e-05,1.0
music80_06_tonality,95,6.952287673950195,144.49921875,6400,6387,0.036705272523128746,0.33923155198234073,0.3324008152093776,music80_06_tonality_95,726.3917236328125,6.587201642105356e-05,1.0,6.593430589418858e-05,1.0,6.146438681753352e-05,1.0
music80_06_tonality,96,6.946151256561279,144.23734375,6400,6389,0.03581258970688996,0.34018090147594576,0.33335286255419905,music80_06_tonality_96,761.605224609375,8.46322436700575e-05,1.0,7.341883610934019e-05,1.0,7.033641304587945e-05,1.0
music80_06_tonality,97,6.919273853302002,145.4359375,6400,6387,0.035431350194964566,0.34471386064591897,0.3382810260934781,music80_06_tonality_97,766.1506958007812,5.543795123230666e-05,1.0,5.855512426933274e-05,1.0,0.00033872792846523225,1.0
music80_06_tonality,98,6.8632917404174805,146.845,6400,6388,0.034183345989348635,0.34693505318278395,0.3407864203701563,music80_06_tonality_98,725.1090698242188,0.00023758392489980906,1.0,0.00020096151274628937,1.0,0.00018193387950304896,1.0
