exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1
toy_04_drug-candidate,210,9.415376663208008,9.8364375,32000,4821,30368,1632,0.6182824025289779,0.5336867755532139,0.7327976817702845,0.7900540920099163,0.9992360379346681,0.27918457350290615,0.6120626311018142,0.5352845600266554,toy_04_drug-candidate_210,212.43563842773438,0.1892596334218979,0.8928571343421936,0.2715693414211273,0.8571428656578064
toy_04_drug-candidate,211,9.415331840515137,9.83,6400,1969,6052,348,0.6133509583608724,0.530237937871778,0.7293456708526107,0.6759027781168356,0.9991738268341044,0.28062844527976044,0.6134249620928415,0.5326280131621148,toy_04_drug-candidate_211,193.47569274902344,0.12458106130361557,0.9642857313156128,0.10602069646120071,0.9642857313156128
toy_04_drug-candidate,212,9.414255142211914,9.86890625,6400,1955,6053,347,0.631422435156121,0.5460102428547827,0.7419957046092845,0.733799319645481,0.999388732859739,0.2831108216408594,0.6053944501596839,0.5376067889099648,toy_04_drug-candidate_212,204.86965942382812,0.2357770949602127,0.8571428656578064,0.1216801330447197,0.9285714030265808
toy_04_drug-candidate,213,9.410799026489258,9.91046875,6400,1949,6020,380,0.6136212624584717,0.5242524916943522,0.7295348837209301,0.6659208382340883,0.9990946843853821,0.28377457175772725,0.6002489432494548,0.537560073082056,toy_04_drug-candidate_213,211.71188354492188,0.2474147081375122,0.8928571343421936,0.1608830988407135,0.9642857313156128
toy_04_drug-candidate,214,9.436655044555664,9.81984375,6400,1886,6038,362,0.5988737992712819,0.5165617754223253,0.7192116594898972,0.7517216643969861,0.9992215965551509,0.28252186623719017,0.6036420047598197,0.5354673154049632,toy_04_drug-candidate_214,203.06900024414062,0.16376100480556488,0.9285714030265808,0.19732478260993958,0.8928571343421936
toy_04_drug-candidate,215,9.419429779052734,9.94671875,6400,1928,6024,376,0.6095617529880478,0.5197543160690571,0.7266932270916334,0.6758176235834755,0.9990537848605578,0.28173590597029846,0.5971818251894863,0.5306433078045069,toy_04_drug-candidate_215,206.15093994140625,0.1257694959640503,0.9285714030265808,0.05703480914235115,0.9642857313156128
toy_04_drug-candidate,216,9.42691421508789,9.90296875,6400,1879,6075,325,0.6190946502057613,0.5308641975308642,0.7333662551440328,0.6851913532629221,0.9991028806584362,0.2827661725616967,0.5899389553616609,0.5317067090827489,toy_04_drug-candidate_216,217.63597106933594,0.19969667494297028,0.9285714030265808,0.29800137877464294,0.7857142686843872
toy_04_drug-candidate,217,9.430200576782227,9.9146875,6400,1860,6104,296,0.6133682830930537,0.528178243774574,0.7293577981651376,0.6818562045034481,0.9991071428571427,0.28250432584485435,0.5876137606518109,0.5310209209216366,toy_04_drug-candidate_217,215.13070678710938,0.09733392298221588,0.9285714030265808,0.13992182910442352,0.9642857313156128
toy_04_drug-candidate,218,9.428465843200684,9.948125,6400,1880,6125,275,0.6277551020408163,0.5394285714285715,0.7394285714285714,0.6199005376957429,0.9992163265306123,0.28003034278022276,0.5902008346908507,0.5287481774938467,toy_04_drug-candidate_218,198.89337158203125,0.2034110277891159,0.9285714030265808,0.05504433810710907,1.0
toy_04_drug-candidate,219,9.435410499572754,9.92640625,6400,1841,6134,266,0.6100423866970981,0.5223345288555592,0.7270296706879686,0.6359059423298825,0.9991604173459407,0.2819782761753704,0.5800601571021324,0.5271264403406046,toy_04_drug-candidate_219,220.11883544921875,0.34059780836105347,0.7857142686843872,0.11560994386672974,0.9642857313156128
toy_04_drug-candidate,220,9.442695617675781,9.90725,32000,4629,30590,1410,0.6188296829029094,0.5353056554429552,0.7331807780320367,0.6060516946130196,0.9993510951291272,0.278422052763607,0.5838503423311601,0.5242410780996231,toy_04_drug-candidate_220,211.65191650390625,0.07296623289585114,1.0,0.19333162903785706,0.8928571343421936
toy_04_drug-candidate,221,9.445977210998535,9.92953125,6400,1893,6104,296,0.619429882044561,0.5358781127129751,0.7336009174311926,0.6420019227502113,0.9993938401048493,0.2766324721301495,0.5847540028617703,0.5200486482502793,toy_04_drug-candidate_221,209.1561737060547,0.13428239524364471,0.9642857313156128,0.2865391969680786,0.8571428656578064
toy_04_drug-candidate,222,9.451811790466309,9.89765625,6400,1847,6127,273,0.6097600783417659,0.5337032805614493,0.7268320548392361,0.6595443705362051,0.9993389913497631,0.2748036210800685,0.5797218807690588,0.5176227730085146,toy_04_drug-candidate_222,211.88108825683594,0.23445364832878113,0.8571428656578064,0.1500130146741867,0.9285714030265808
toy_04_drug-candidate,223,9.451035499572754,9.91234375,6400,1884,6103,297,0.5974111092905129,0.5161396034737015,0.7181877765033591,0.5427925087032702,0.9992954284777976,0.27282140597450866,0.5752428458912748,0.5077143196951711,toy_04_drug-candidate_223,205.5225372314453,0.19033083319664001,0.9285714030265808,0.1424819976091385,0.9642857313156128
toy_04_drug-candidate,224,9.448418617248535,9.96625,6400,1935,6091,309,0.6110655064849778,0.5342308323756362,0.7277458545394845,0.6306272355324479,0.9994500082088327,0.2683626929504954,0.576529421459686,0.4986495571936317,toy_04_drug-candidate_224,213.39572143554688,0.28018420934677124,0.8571428656578064,0.34237298369407654,0.8214285969734192
toy_04_drug-candidate,225,9.453513145446777,9.98984375,6400,1899,6096,304,0.6005577427821522,0.5280511811023622,0.7203904199475065,0.7715574426588029,0.9995406824146982,0.2698138253473621,0.5669574150979466,0.5122178212925436,toy_04_drug-candidate_225,210.9020233154297,0.19194325804710388,0.8928571343421936,0.29368001222610474,0.9285714030265808
toy_04_drug-candidate,226,9.467835426330566,9.88671875,6400,1878,6107,293,0.6133944653676109,0.5426559685606681,0.7293761257573276,0.5122507165168226,0.9995005731128214,0.2698932916599959,0.5747372530279607,0.5126659734444077,toy_04_drug-candidate_226,196.80963134765625,0.1713075339794159,0.9285714030265808,0.2821141481399536,0.8928571343421936
toy_04_drug-candidate,227,9.456883430480957,9.96984375,6400,1891,6112,288,0.6263089005235603,0.5566099476439791,0.7384162303664921,0.6393398739322084,0.999214659685864,0.2722487415252277,0.5673529469193472,0.515912333463232,toy_04_drug-candidate_227,227.464111328125,0.09170962870121002,0.9285714030265808,0.09963712096214294,0.9642857313156128
