exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2
toy_06_synthesizability,140,9.264739990234375,10.965875,32000,6147,27986,4014,0.2736010862574144,0.17830343743300223,0.49152076038019005,0.5489849052220753,0.9985349817766026,0.2870410545988535,0.6047972414117785,0.47719067582331226,toy_06_synthesizability_140,123.81272888183594,0.29815220832824707,0.8928571939468384,0.320203959941864,0.8214285969734192,0.4827142655849457,0.6428571939468384
toy_06_synthesizability,141,9.2479887008667,11.0371875,6400,2229,5712,688,0.2823879551820728,0.17804621848739496,0.4976715686274509,0.6091560488878679,0.9983018207282912,0.2872690400860176,0.6057480974479386,0.4778009053332437,toy_06_synthesizability_141,127.46380615234375,0.3801150321960449,0.821428656578064,0.21646840870380402,0.8928571939468384,0.3545297086238861,0.8571429252624512
toy_06_synthesizability,142,9.241247177124023,11.0403125,6400,2306,5718,682,0.2820916404337181,0.18293109478838754,0.4974641483036026,0.5643229439446412,0.9980937390696049,0.2869847590227817,0.6029855280190669,0.48067069861893635,toy_06_synthesizability_142,142.4199676513672,0.2579612135887146,0.8928571939468384,0.332979679107666,0.8928571939468384,0.2546505928039551,0.8928571939468384
toy_06_synthesizability,143,9.206798553466797,11.19453125,6400,2358,5687,713,0.29365218920344643,0.19658871109548093,0.5055565324424124,0.5778856785320392,0.9983295234745911,0.28648117808849166,0.6025862598783448,0.4828819517169284,toy_06_synthesizability_143,132.31787109375,0.4497508108615875,0.7500000596046448,0.2852416932582855,0.8571429252624512,0.13683290779590607,0.9642857313156128
toy_06_synthesizability,144,9.184905052185059,11.1934375,6400,2360,5666,734,0.3125661842569714,0.21196611366043064,0.51879632897988,0.5569981090906687,0.9982527356159548,0.2856599219284763,0.601787855281182,0.48493114557833267,toy_06_synthesizability_144,139.654052734375,0.14778396487236023,1.0,0.4964403808116913,0.7142857313156128,0.2179698497056961,0.9285714626312256
toy_06_synthesizability,145,9.160943984985352,11.37609375,6400,2433,5599,801,0.3111269869619575,0.21343096981603857,0.5177888908733701,0.5606442397164746,0.9979282014645472,0.28153579660735145,0.5931737137741653,0.4830425156419015,toy_06_synthesizability_145,121.14811706542969,0.420346736907959,0.8214285969734192,0.29866650700569153,0.8571429252624512,0.3469429910182953,0.8214285969734192
toy_06_synthesizability,146,9.150971412658691,11.4596875,6400,2405,5558,842,0.301547319179561,0.1991723641597697,0.5110831234256926,0.6020465831737526,0.9979309103994243,0.2821635987959243,0.5951442616049923,0.48289448313135763,toy_06_synthesizability_146,130.27838134765625,0.3937956392765045,0.75,0.4184567630290985,0.7142857313156128,0.2983461320400238,0.9285714626312256
toy_06_synthesizability,147,9.13844108581543,11.58671875,6400,2507,5575,825,0.31928251121076234,0.21739910313901345,0.5234977578475335,0.5652305089146963,0.9977040358744395,0.27883186578324687,0.5877274907527095,0.4765348074939002,toy_06_synthesizability_147,141.59335327148438,0.2307264357805252,0.8928571939468384,0.20337703824043274,0.9285714626312256,0.386722594499588,0.785714328289032
toy_06_synthesizability,148,9.126702308654785,11.6259375,6400,2470,5680,720,0.3200704225352113,0.22147887323943663,0.5240492957746478,0.5709924496458737,0.9979401408450703,0.2778954104351393,0.5873420263282876,0.4786647979467359,toy_06_synthesizability_148,144.1747283935547,0.47878363728523254,0.7500000596046448,0.4365963339805603,0.8214285969734192,0.24805884063243866,0.8571429252624512
toy_06_synthesizability,149,9.122150421142578,11.62890625,6400,2460,5702,698,0.31690634864959666,0.22237811294282708,0.5218344440547175,0.5493564668286217,0.998509294984216,0.2785915601967151,0.5834893199384453,0.4797149789280045,toy_06_synthesizability_149,131.41200256347656,0.3640398681163788,0.8928571939468384,0.4024038314819336,0.75,0.3260456919670105,0.785714328289032
toy_06_synthesizability,150,9.127042770385742,11.64671875,32000,6720,28592,3408,0.3297076105204253,0.23237269166200336,0.5307953273642977,0.5269552219164083,0.9980623950755455,0.27627912458120263,0.5846279561457941,0.4787187181767646,toy_06_synthesizability_150,157.25970458984375,0.3561510145664215,0.8571429252624512,0.5770063400268555,0.6785714626312256,0.34796142578125,0.75
toy_06_synthesizability,151,9.151680946350098,11.5525,6400,2504,5717,683,0.326569879307329,0.22774182263424872,0.5285989155151303,0.4922023751803404,0.9972538044428897,0.2754033542683208,0.5812094702635006,0.4757519752701812,toy_06_synthesizability_151,137.97584533691406,0.3827145993709564,0.8214285969734192,0.18463219702243805,0.9642857313156128,0.3518845736980438,0.8214285969734192
toy_06_synthesizability,152,9.138978958129883,11.59390625,6400,2507,5733,667,0.3300191871620443,0.2250130821559393,0.531013431013431,0.5577553318229839,0.9976452119309263,0.276393802229367,0.5791959052407082,0.4726320209537016,toy_06_synthesizability_152,151.61773681640625,0.27551883459091187,0.8571429252624512,0.3607540428638458,0.785714328289032,0.14638645946979523,0.9642857313156128
toy_06_synthesizability,153,9.164724349975586,11.47375,6400,2463,5770,630,0.3311958405545927,0.23518197573656846,0.5318370883882149,0.5265216195300674,0.9977642980935876,0.27674347542383376,0.5746582470330083,0.47791387583140676,toy_06_synthesizability_153,139.32687377929688,0.3864513635635376,0.785714328289032,0.3040144741535187,0.8928571939468384,0.3433811366558075,0.8571428656578064
toy_06_synthesizability,154,9.178750038146973,11.41140625,6400,2365,5813,587,0.30827455702735246,0.21228281438155858,0.5157921899191467,0.6066385844640009,0.9983313263375194,0.27512059858214677,0.5811765576229653,0.4779878704040892,toy_06_synthesizability_154,142.2000274658203,0.24696289002895355,0.8571428656578064,0.32213011384010315,0.8214285969734192,0.2845425307750702,0.8928571939468384
toy_06_synthesizability,155,9.177192687988281,11.34953125,6400,2401,5757,643,0.3222164321695327,0.22233802327601182,0.5255515025186728,0.5771896058077409,0.9979329511898559,0.28029576765641895,0.5716871138449483,0.48286575428754025,toy_06_synthesizability_155,138.06256103515625,0.39808812737464905,0.7142857313156128,0.28348657488822937,0.821428656578064,0.2944669723510742,0.8928571939468384
