exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0
smallmols_02_synthesizability,101,7.7353034019470215,13.67921875,6400,2175,6247,153,0.9996798463262366,0.9996798463262366,0.9997758924283656,0.6587131371021215,0.9999359692652474,0.5486625955154442,0.6423656644639936,0.9480963874753756,smallmols_02_synthesizability_101,317.88970947265625,0.0001303340686718002,1.0
smallmols_02_synthesizability,102,7.742510795593262,13.90453125,6400,2275,6245,155,0.9995196156925541,0.9995196156925541,0.9996637309847878,0.6682154183703854,0.9999039231385107,0.5518169633111284,0.6421560979642901,0.9449807607468087,smallmols_02_synthesizability_102,303.45001220703125,0.0001258470001630485,1.0
smallmols_02_synthesizability,103,7.748460292816162,14.18609375,6400,2444,6234,166,0.9998395893487327,0.9998395893487327,0.9998877125441129,0.6653405299385283,0.9998877125441128,0.5575872067599905,0.6480193341922247,0.9404486240738894,smallmols_02_synthesizability_103,287.3311767578125,0.0002579053398221731,1.0
smallmols_02_synthesizability,104,7.7794647216796875,14.24578125,6400,2512,6230,170,1.0,1.0,1.0,0.6785282008286092,0.9998394863563402,0.5619375818871349,0.6461212940755481,0.9388398017523193,smallmols_02_synthesizability_104,312.6644592285156,0.00026678829453885555,1.0
smallmols_02_synthesizability,105,7.804533004760742,14.6590625,6400,2661,6223,177,0.9996786116021211,0.9996786116021211,0.9997750281214849,0.6926473894803759,0.9998393058010606,0.5716660148548077,0.6534174998396637,0.9371117056536424,smallmols_02_synthesizability_105,343.48309326171875,0.00013851442781742662,1.0
smallmols_02_synthesizability,106,7.8241400718688965,15.42796875,6400,2882,6225,175,1.0,1.0,1.0,0.6938517040838138,0.9998714859437752,0.5869288507867165,0.6468984446279465,0.9318415981348137,smallmols_02_synthesizability_106,348.700439453125,0.00013194461644161493,1.0
smallmols_02_synthesizability,107,7.845853805541992,16.38796875,6400,3244,6223,177,1.0,1.0,1.0,0.6893253953621792,0.9998875140607423,0.6067664076666763,0.648810106304481,0.9241382559417571,smallmols_02_synthesizability_107,398.7257080078125,0.00011337060277583078,1.0
smallmols_02_synthesizability,108,7.862954616546631,17.1465625,6400,3452,6182,218,1.0,1.0,1.0,0.6574487285234872,0.9998867680362341,0.6132085257187817,0.6382962362968926,0.9197907422292743,smallmols_02_synthesizability_108,369.14752197265625,9.374349610880017e-05,1.0
smallmols_02_synthesizability,109,7.876539707183838,17.354375,6400,3578,6173,227,1.0,1.0,1.0,0.6708948886734885,0.9998218046330795,0.6059897818276428,0.6317225658265497,0.914499437033796,smallmols_02_synthesizability_109,389.49261474609375,0.00010750675573945045,1.0
smallmols_02_synthesizability,110,7.904629707336426,18.10215625,32000,14008,30792,1208,0.9998700961288647,0.9998700961288647,0.9999090672902051,0.660150361704397,0.9998765913224213,0.6131341950307646,0.6226738594521786,0.905943597397237,smallmols_02_synthesizability_110,411.5489501953125,0.0002652924449648708,1.0
smallmols_02_synthesizability,111,7.905666351318359,19.20859375,6400,4073,6088,312,1.0,1.0,1.0,0.6563943753606211,0.9998193166885676,0.6311295089231157,0.6184844904874824,0.8970439968197462,smallmols_02_synthesizability_111,403.9793701171875,0.0001326783822150901,1.0
