exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3
drugs_08_drug-candidate,0,5.646621227264404,43.92315625,32000,31936,9316,22684,0.9998926577930443,0.9998926577930443,0.9999248604551308,0.38597743127254946,0.6857664233576641,0.5298482882548698,0.4984978532235905,0.5352507162095776,drugs_08_drug-candidate_0,370.6454772949219,2.4944651126861572,0.571428656578064,1.5345752239227295,0.6666667461395264,0.9015313982963562,0.730158805847168,0.7923136949539185,0.6984127759933472
drugs_08_drug-candidate,1,5.773916721343994,43.47203125,6400,6392,2032,4368,1.0,1.0,1.0,0.33778192060005297,0.709251968503937,0.5728676716491675,0.48586559021824965,0.5742568207321983,drugs_08_drug-candidate_1,657.7554931640625,0.5206429362297058,0.7777778506278992,0.31707531213760376,0.9047619700431824,0.3120194971561432,0.8730159401893616,0.1976832151412964,0.9365079998970032
drugs_08_drug-candidate,2,5.804474353790283,42.51625,6400,6391,2202,4198,1.0,1.0,1.0,0.3558557889045917,0.7137148047229791,0.5931581288790976,0.5006888524132891,0.5882164228653717,drugs_08_drug-candidate_2,352.83282470703125,0.2510967254638672,0.8571429252624512,0.13165339827537537,0.9523810148239136,0.10996079444885254,0.968254029750824,0.06670443713665009,1.0
drugs_08_drug-candidate,3,5.826945781707764,42.2675,6400,6391,2145,4255,1.0,1.0,1.0,0.3826394398420545,0.712960372960373,0.6042558112491319,0.4981589835855262,0.6020873191662343,drugs_08_drug-candidate_3,219.17355346679688,0.06744299083948135,1.0,0.06955324113368988,0.9841270446777344,0.05359999090433121,0.9841270446777344,0.11298150569200516,0.968254029750824
drugs_08_drug-candidate,4,5.872342586517334,40.870625,6400,6386,2331,4069,0.9995709995709996,0.9995709995709996,0.9996996996996997,0.3753289752048071,0.7216216216216216,0.5930295101426812,0.5049943896120465,0.6128911801594532,drugs_08_drug-candidate_4,184.83157348632812,0.05274542421102524,0.9841270446777344,0.058754872530698776,1.0,0.04561380296945572,1.0,0.04372429475188255,1.0
drugs_08_drug-candidate,5,5.860347270965576,39.70953125,6400,6386,2401,3999,1.0,1.0,1.0,0.32993181360298157,0.7590170762182423,0.5836278910999991,0.4864412695755704,0.644886425837505,drugs_08_drug-candidate_5,182.87063598632812,0.09734747558832169,0.9841270446777344,0.05128750577569008,1.0,0.0695744976401329,0.968254029750824,0.07889199256896973,0.9841270446777344
drugs_08_drug-candidate,6,5.831387996673584,38.0978125,6400,6378,2526,3874,1.0,1.0,1.0,0.40823033581377194,0.7750989707046715,0.5638687546487933,0.4893993434268837,0.6465395558137369,drugs_08_drug-candidate_6,167.401611328125,0.04605307802557945,0.9841270446777344,0.03713798522949219,0.9841270446777344,0.06367209553718567,0.968254029750824,0.03450514376163483,0.9841270446777344
drugs_08_drug-candidate,7,5.857058048248291,36.93046875,6400,6347,2778,3622,1.0,1.0,1.0,0.35285455017658135,0.7919006479481641,0.5563500575984163,0.4909819453012542,0.6617913934622686,drugs_08_drug-candidate_7,131.43179321289062,0.017968274652957916,1.0,0.01305977813899517,1.0,0.021821845322847366,1.0,0.023311594501137733,1.0
drugs_08_drug-candidate,8,5.906348705291748,34.94078125,6400,6332,3075,3325,1.0,1.0,1.0,0.42564856574469906,0.7975284552845527,0.5483852248163135,0.4900647704931645,0.6802856488028154,drugs_08_drug-candidate_8,180.2789764404297,0.04323597252368927,0.9841270446777344,0.00991262961179018,1.0,0.012673669494688511,1.0,0.009849682450294495,1.0
drugs_08_drug-candidate,9,5.913605213165283,33.7525,6400,6291,3250,3150,1.0,1.0,1.0,0.3228472617910702,0.8103692307692307,0.537092178477999,0.4887385616365527,0.6936863540204163,drugs_08_drug-candidate_9,112.73231506347656,0.009365297853946686,1.0,0.0075666168704628944,1.0,0.005967107601463795,1.0,0.01278989389538765,1.0
