exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0
drugs_02_novelty,142,6.719922065734863,20.0359375,6400,4202,6110,290,1.0,1.0,1.0,0.6596101418011614,0.945139116202946,0.27864910722619857,0.6084613681634109,0.6485860211464438,drugs_02_novelty_142,486.28863525390625,8.166518819052726e-05,1.0
drugs_02_novelty,143,6.760942459106445,20.039375,6400,4096,6066,334,1.0,1.0,1.0,0.6247562688626177,0.9451203428948237,0.28312401791245184,0.6077173794370776,0.6498154883057039,drugs_02_novelty_143,507.964599609375,8.505235018674284e-05,1.0
drugs_02_novelty,144,6.770845890045166,20.1315625,6400,4201,6003,397,1.0,1.0,1.0,0.5906933481177166,0.941712477094786,0.2820317773277826,0.6128185457951458,0.6484279389158029,drugs_02_novelty_144,525.5819091796875,0.00015096680726855993,1.0
drugs_02_novelty,145,6.738813400268555,20.2259375,6400,4201,5994,406,1.0,1.0,1.0,0.6991432373508677,0.9412078745412079,0.2767815473452223,0.6145496842272496,0.6390079650376997,drugs_02_novelty_145,508.3505554199219,5.864515696885064e-05,1.0
drugs_02_novelty,146,6.81021785736084,20.47375,6400,4229,5957,443,1.0,1.0,1.0,0.6674412508407074,0.9381903642773208,0.28215792887898195,0.6078075812279823,0.6401780465700792,drugs_02_novelty_146,449.1358947753906,5.992699152557179e-05,1.0
drugs_02_novelty,147,6.81297492980957,20.366875,6400,4163,5978,422,1.0,1.0,1.0,0.6335245317183512,0.9347775175644029,0.2891620262221513,0.6046709018562543,0.6441378245831639,drugs_02_novelty_147,511.42919921875,7.523634849349037e-05,1.0
drugs_02_novelty,148,6.823934555053711,20.6278125,6400,4143,5951,449,1.0,1.0,1.0,0.6638077197753929,0.933305326835826,0.2893718823105407,0.601252391426188,0.6379860234809837,drugs_02_novelty_148,450.1051025390625,7.67330129747279e-05,1.0
drugs_02_novelty,149,6.816051483154297,20.5684375,6400,4112,5931,469,1.0,1.0,1.0,0.6810309292285867,0.9365031192041814,0.2846383858194794,0.6038427691956347,0.6317420571229422,drugs_02_novelty_149,525.396240234375,4.967235145159066e-05,1.0
drugs_02_novelty,150,6.791672229766846,20.64603125,32000,17022,29794,2206,1.0,1.0,1.0,0.6860740162350257,0.9305967644492179,0.27893842609178304,0.6111074535245897,0.6193115950714017,drugs_02_novelty_150,503.197998046875,7.48270467738621e-05,1.0
drugs_02_novelty,151,6.783919811248779,20.79140625,6400,4183,5990,410,1.0,1.0,1.0,0.5944546007346287,0.9272454090150251,0.2772477520575115,0.6113443327433137,0.6144565961189868,drugs_02_novelty_151,414.30419921875,8.813412568997592e-05,1.0
drugs_02_novelty,152,6.762152671813965,20.39734375,6400,4063,5996,404,1.0,1.0,1.0,0.6610326257375837,0.9260507004669779,0.2736665732080686,0.6177738074359621,0.61592792984291,drugs_02_novelty_152,534.3555297851562,5.0662129069678485e-05,1.0
drugs_02_novelty,153,6.7882208824157715,20.47125,6400,4134,5998,402,1.0,1.0,1.0,0.6737638638174362,0.9257419139713239,0.27615345257601326,0.6154652119186496,0.6136488914754793,drugs_02_novelty_153,447.3732604980469,0.0001613147760508582,1.0
drugs_02_novelty,154,6.793114185333252,20.1890625,6400,3975,6040,360,1.0,1.0,1.0,0.6702306259830058,0.9238907284768211,0.2787877158474618,0.6186028146918207,0.6129147473948064,drugs_02_novelty_154,469.3079528808594,0.00011494516365928575,1.0
drugs_02_novelty,155,6.764549732208252,20.32234375,6400,4036,6068,332,1.0,1.0,1.0,0.6766060025676479,0.924736321687541,0.2722990547089957,0.6175821673268207,0.6154712405473237,drugs_02_novelty_155,467.5497741699219,6.822009163442999e-05,1.0
drugs_02_novelty,156,6.825092792510986,20.58765625,6400,4121,6093,307,1.0,1.0,1.0,0.6519121431859595,0.9221401608403086,0.2732980911069336,0.6185198676418594,0.6150118258160508,drugs_02_novelty_156,515.5113525390625,8.47785995574668e-05,1.0
drugs_02_novelty,157,6.810023784637451,20.26828125,6400,4091,6085,315,1.0,1.0,1.0,0.6619819963053087,0.9254067378800329,0.27321170789862054,0.6174607916575333,0.620360740830993,drugs_02_novelty_157,493.5403747558594,0.00014137994730845094,1.0
drugs_02_novelty,158,6.762311935424805,20.32640625,6400,4148,6116,284,1.0,1.0,1.0,0.6461982201331112,0.9257030739045128,0.26833691244296626,0.6182150662939495,0.6180324156452156,drugs_02_novelty_158,478.9160461425781,5.713086648029275e-05,1.0
drugs_02_novelty,159,6.723510265350342,20.38640625,6400,4235,6072,328,1.0,1.0,1.0,0.6774506366438335,0.9218214756258235,0.26340940213912967,0.6250900406622696,0.6113462326572154,drugs_02_novelty_159,522.59814453125,8.761052595218644e-05,1.0
drugs_02_novelty,160,6.751537322998047,20.3388125,32000,17373,30434,1566,1.0,1.0,1.0,0.644269120596456,0.9224847210356838,0.26543083901303244,0.6256362227323506,0.6156999457549209,drugs_02_novelty_160,511.9407958984375,4.696438190876506e-05,1.0
drugs_02_novelty,161,6.739556312561035,20.07484375,6400,4121,6085,315,1.0,1.0,1.0,0.7029522103381819,0.9241413311421529,0.2669881457568412,0.6299481379938453,0.6198523781769998,drugs_02_novelty_161,482.6325378417969,6.938740989426151e-05,1.0
drugs_02_novelty,162,6.791444778442383,20.01015625,6400,4111,6125,275,1.0,1.0,1.0,0.6617566488011258,0.9225142857142858,0.271740833090214,0.6286660768378708,0.6278698564068336,drugs_02_novelty_162,458.11444091796875,4.932197043672204e-05,1.0
drugs_02_novelty,163,6.818109512329102,19.96734375,6400,4081,6127,273,1.0,1.0,1.0,0.6399382047495816,0.9207605679778031,0.2741596794880298,0.6296913432975499,0.6258976870792314,drugs_02_novelty_163,475.82403564453125,6.029452561051585e-05,1.0
drugs_02_novelty,164,6.790159225463867,19.80140625,6400,4084,6093,307,1.0,1.0,1.0,0.6928695117666133,0.9184473986541934,0.2749969542897098,0.6311356486703756,0.6327263011848948,drugs_02_novelty_164,401.0801086425781,6.371828203555197e-05,1.0
drugs_02_novelty,165,6.809376239776611,19.6896875,6400,3994,6119,281,1.0,1.0,1.0,0.6451184862126215,0.9218172904069293,0.28080677221942485,0.6259817096566637,0.6476557773476613,drugs_02_novelty_165,501.12591552734375,9.804110595723614e-05,1.0
