exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1
drugs_04_diversity,0,5.638686180114746,43.9898125,32000,31929,9434,22566,1.0,1.0,1.0,0.38710851201395935,0.6881280474878101,0.5271534338157193,0.49298737310045676,0.5350492711514366,drugs_04_diversity_0,255.65353393554688,2.4009182453155518,0.5555556416511536,1.5078063011169434,0.6666667461395264
drugs_04_diversity,1,5.722846508026123,43.74390625,6400,6397,1993,4407,1.0,1.0,1.0,0.35894767003229483,0.6881083793276468,0.522636697862304,0.49713079726690357,0.5594974076108593,drugs_04_diversity_1,476.8576354980469,0.9293913245201111,0.7936508655548096,0.5409790873527527,0.8730159401893616
drugs_04_diversity,2,5.796283721923828,41.7171875,6400,6381,2036,4364,1.0,1.0,1.0,0.37047718636878607,0.7102161100196464,0.5076527491706112,0.5096717838894573,0.5695558912197047,drugs_04_diversity_2,261.0443420410156,0.578216016292572,0.7460318207740784,0.21952036023139954,0.9365079998970032
drugs_04_diversity,3,5.8311004638671875,40.10171875,6400,6373,2227,4173,1.0,1.0,1.0,0.3628045279704485,0.7200269420745398,0.5071600831776465,0.5071244328802392,0.5860613558353606,drugs_04_diversity_3,245.2494659423828,0.16449324786663055,0.968254029750824,0.23114459216594696,0.9206349849700928
drugs_04_diversity,4,5.857166767120361,37.69625,6400,6366,2472,3928,1.0,1.0,1.0,0.4154880328926355,0.7250404530744337,0.4953847616730711,0.5190720967311152,0.6012652533409639,drugs_04_diversity_4,206.002197265625,0.16547861695289612,0.9523810148239136,0.18418090045452118,0.9365079998970032
drugs_04_diversity,5,5.821387767791748,35.8778125,6400,6346,2677,3723,1.0,1.0,1.0,0.41606370677406873,0.7415390362345909,0.4850779582083914,0.5294165490968576,0.5971758280624877,drugs_04_diversity_5,160.7270965576172,0.10809408128261566,0.968254029750824,0.046531304717063904,1.0
drugs_04_diversity,6,5.7490057945251465,34.37171875,6400,6315,2782,3618,0.9996405463695184,0.9996405463695184,0.9997483824586629,0.42919829391194037,0.7630481667864845,0.4803088847153096,0.5257157192986539,0.615755155092782,drugs_04_diversity_6,217.1278533935547,0.04578429460525513,1.0,0.16746655106544495,0.9365079998970032
drugs_04_diversity,7,5.728209018707275,32.2453125,6400,6232,2900,3500,0.9996551724137931,0.9996551724137931,0.9997586206896553,0.49689285378246667,0.7782068965517241,0.4595149269467231,0.5317203302681718,0.6235164964335199,drugs_04_diversity_7,168.94125366210938,0.07269910722970963,0.968254029750824,0.11318586766719818,0.9841270446777344
drugs_04_diversity,8,5.725743293762207,30.3046875,6400,6164,3125,3275,1.0,1.0,1.0,0.4871394070056241,0.791264,0.450238553770376,0.5343053356666593,0.6277805417561862,drugs_04_diversity_8,165.97348022460938,0.019292611628770828,1.0,0.01722237467765808,1.0
drugs_04_diversity,9,5.738466262817383,28.0721875,6400,6027,3225,3175,1.0,1.0,1.0,0.5553880168595214,0.818108527131783,0.4454382544230813,0.5316349673098404,0.6525870468085642,drugs_04_diversity_9,170.17861938476562,0.01650923863053322,1.0,0.01677914708852768,1.0
drugs_04_diversity,10,5.734152317047119,26.86109375,32000,28323,16295,15705,0.9999386314820498,0.9999386314820498,0.9999570420374347,0.5540968744592839,0.8277078858545566,0.43777315520209076,0.544830248098255,0.6577640776778262,drugs_04_diversity_10,165.90316772460938,0.007380238734185696,1.0,0.009622519835829735,1.0
drugs_04_diversity,11,5.791107654571533,24.97046875,6400,5728,3432,2968,1.0,1.0,1.0,0.5711810977480082,0.8442890442890444,0.43380854445420897,0.548866727551431,0.676563041803485,drugs_04_diversity_11,157.6029510498047,0.008700430393218994,1.0,0.008140838705003262,1.0
drugs_04_diversity,12,5.873092174530029,23.239375,6400,5490,3673,2727,1.0,1.0,1.0,0.634226141873352,0.8588347399945548,0.4317922329461926,0.5526349707523219,0.6934333850326332,drugs_04_diversity_12,192.15354919433594,0.011786669492721558,1.0,0.0041151694022119045,1.0
