exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2
smallmols_06_soft-novelty,0,6.3936638832092285,41.456125,32000,31974,12915,19085,1.0,1.0,1.0,0.375718331553479,0.9886488579171506,0.5495694316235903,0.512795488294463,0.4992281188850052,smallmols_06_soft-novelty_0,347.868896484375,0.14776356518268585,0.9090909361839294,0.010192407295107841,1.0,0.02805951237678528,1.0
smallmols_06_soft-novelty,1,6.60690450668335,37.01734375,6400,6399,3002,3398,1.0,1.0,1.0,0.33449031752287967,0.9926382411725516,0.5163331486690211,0.5006076633380567,0.5509344242530081,smallmols_06_soft-novelty_1,403.2666320800781,0.04054556414484978,1.0,0.009991772472858429,1.0,0.006322614848613739,1.0
smallmols_06_soft-novelty,2,6.827259063720703,32.55109375,6400,6386,3495,2905,1.0,1.0,1.0,0.4353754962891615,0.9939914163090129,0.4993980846338442,0.5081404135625259,0.5829578922942552,smallmols_06_soft-novelty_2,293.0774230957031,0.00890442356467247,1.0,0.007005743682384491,1.0,0.006079360842704773,1.0
smallmols_06_soft-novelty,3,6.998522758483887,28.5728125,6400,6365,3770,2630,1.0,1.0,1.0,0.44625668966768034,0.993925729442971,0.47926029436442086,0.5169138244605154,0.6161542933604464,smallmols_06_soft-novelty_3,305.15057373046875,0.02330183982849121,1.0,0.004780229181051254,1.0,0.004982303828001022,1.0
smallmols_06_soft-novelty,4,7.102902889251709,26.49734375,6400,6335,4009,2391,1.0,1.0,1.0,0.44653032735542075,0.9961087553005737,0.48128473319378623,0.51874181031916,0.6379139373843606,smallmols_06_soft-novelty_4,296.19378662109375,0.004888760857284069,1.0,0.003048303769901395,1.0,0.0057653216645121574,1.0
smallmols_06_soft-novelty,5,7.217383861541748,24.4171875,6400,6216,4334,2066,0.9995385325334564,0.9995385325334564,0.9996769727734196,0.45199710857615283,0.9957314259344716,0.4864888212775749,0.5328066638299509,0.6725632970055938,smallmols_06_soft-novelty_5,297.3923034667969,0.009093603119254112,1.0,0.005188402719795704,1.0,0.0030079660937190056,1.0
smallmols_06_soft-novelty,6,7.304425239562988,22.91625,6400,6055,4495,1905,1.0,1.0,1.0,0.4860622265320975,0.996662958843159,0.4897497887252756,0.5405598518017299,0.7007078611361971,smallmols_06_soft-novelty_6,278.3841552734375,0.0034211953170597553,1.0,0.0019968999549746513,1.0,0.004664720967411995,1.0
smallmols_06_soft-novelty,7,7.334515571594238,22.0115625,6400,5897,4654,1746,1.0,1.0,1.0,0.520749814328693,0.9961108723678557,0.493259111623556,0.5507765668046892,0.7068258147808415,smallmols_06_soft-novelty_7,278.71923828125,0.041121818125247955,0.9545454978942871,0.002150794491171837,1.0,0.08932354301214218,0.9545454978942871
smallmols_06_soft-novelty,8,7.366156578063965,21.46046875,6400,5763,4820,1580,0.9993775933609959,0.9993775933609959,0.9995643153526971,0.4717857806827671,0.9970124481327801,0.49262395518878194,0.5535296415628759,0.7267578794822239,smallmols_06_soft-novelty_8,265.9482727050781,0.0018868104089051485,1.0,0.0015517324209213257,1.0,0.003383115865290165,1.0
smallmols_06_soft-novelty,9,7.392491340637207,20.76453125,6400,5561,4965,1435,0.9997985901309164,0.9997985901309164,0.9998590130916415,0.5361689473357805,0.9975427995971801,0.48959997705536723,0.5605093769712128,0.7335354733334633,smallmols_06_soft-novelty_9,265.2109375,0.0014387534465640783,1.0,0.0022887801751494408,1.0,0.0013487320393323898,1.0
smallmols_06_soft-novelty,10,7.3975043296813965,20.61753125,32000,24013,25425,6575,0.9995280235988201,0.9994100294985251,0.9996696165191741,0.5125552827204242,0.9969636184857423,0.4971514709353375,0.5596896803352259,0.7461820656589151,smallmols_06_soft-novelty_10,252.1531982421875,0.012634127400815487,1.0,0.0010863832430914044,1.0,0.004224063362926245,1.0
smallmols_06_soft-novelty,11,7.375791072845459,20.75546875,6400,5444,5129,1271,0.9996100604406317,0.9996100604406317,0.9997270423084422,0.5376745588476365,0.9974458958861375,0.498616867261179,0.5613904251658006,0.7420393305734474,smallmols_06_soft-novelty_11,274.96728515625,0.0029415409080684185,1.0,0.001423277542926371,1.0,0.008161649107933044,1.0
smallmols_06_soft-novelty,12,7.369126796722412,21.025625,6400,5473,5181,1219,0.9998069870681335,0.9996139741362672,0.9998648909476935,0.5430985392502984,0.9970082995560703,0.5074003430489685,0.5553807481578699,0.7613181399041108,smallmols_06_soft-novelty_12,258.3879699707031,0.01823277957737446,1.0,0.0013467129319906235,1.0,0.0022009997628629208,1.0
smallmols_06_soft-novelty,13,7.332874774932861,21.44375,6400,5526,5171,1229,0.9996132276155483,0.9994198414233224,0.9997292593308839,0.4875094597057521,0.9974473022626184,0.5123262147739308,0.5509732794838541,0.767672566897277,smallmols_06_soft-novelty_13,266.53253173828125,0.0013885999796912074,1.0,0.0013512648874893785,1.0,0.015293494798243046,1.0
smallmols_06_soft-novelty,14,7.3202900886535645,21.5134375,6400,5489,5227,1173,0.9996173713411135,0.9996173713411135,0.9997321599387795,0.48233032758096084,0.9976468337478477,0.5179290907201506,0.5589332576051042,0.7631534408906399,smallmols_06_soft-novelty_14,267.717041015625,0.0011330344714224339,1.0,0.0011916724033653736,1.0,0.001129086478613317,1.0
smallmols_06_soft-novelty,15,7.343179702758789,21.1021875,6400,5361,5311,1089,0.999623423084165,0.999623423084165,0.9997363961589155,0.6023507034591313,0.9974392769723215,0.525999811853188,0.557568863221594,0.7836806621796747,smallmols_06_soft-novelty_15,270.3984375,0.0011018968652933836,1.0,0.0011414473410695791,1.0,0.003290063701570034,1.0
smallmols_06_soft-novelty,16,7.379177093505859,20.2928125,6400,5152,5318,1082,0.9998119593832268,0.9998119593832268,0.9998683715682588,0.5104614386109448,0.9967657013915006,0.5213253883418482,0.5595250712651887,0.7937304580910673,smallmols_06_soft-novelty_16,271.0865173339844,0.009144091978669167,1.0,0.0013711844803765416,1.0,0.12530699372291565,0.9545454978942871
smallmols_06_soft-novelty,17,7.399168014526367,19.96390625,6400,5006,5388,1012,1.0,1.0,1.0,0.5681968376400618,0.9973088344469191,0.5217452153363908,0.5580894849229143,0.8009938789673505,smallmols_06_soft-novelty_17,242.07366943359375,0.0008927398012019694,1.0,0.0010207344312220812,1.0,0.0008141039870679379,1.0
smallmols_06_soft-novelty,18,7.425617218017578,19.5165625,6400,4788,5420,980,1.0,1.0,1.0,0.5628403712575027,0.9971217712177121,0.522054616978612,0.5607432391745848,0.8148791854402988,smallmols_06_soft-novelty_18,237.2825164794922,0.0008693085983395576,1.0,0.0020640213042497635,1.0,0.0007142230751924217,1.0
smallmols_06_soft-novelty,19,7.491436004638672,18.62234375,6400,4477,5544,856,0.9998196248196248,0.9996392496392497,0.9998737373737374,0.5836339773092613,0.9970238095238095,0.5202676167448174,0.5600132628146965,0.832585336423588,smallmols_06_soft-novelty_19,205.98472595214844,0.0011716035660356283,1.0,0.0007216045050881803,1.0,0.0006430544890463352,1.0
smallmols_06_soft-novelty,20,7.581707000732422,17.5798125,32000,15946,28117,3883,0.9998933029839598,0.9998933029839598,0.999925312088772,0.6169795376007758,0.9973112351957891,0.5159386965697409,0.560712722955657,0.849618538677583,smallmols_06_soft-novelty_20,219.3564453125,0.0006147316307760775,1.0,0.0015848935581743717,1.0,0.0020178668200969696,1.0
