exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3,D_loss_4,Accuracy_4
drugs_10_soft-novelty,23,5.6974663734436035,40.92671875,6400,6387,2103,4297,1.0,1.0,1.0,0.4218127525728563,0.7481692819781265,0.5550213770944372,0.47585319952401445,0.6394999744058117,drugs_10_soft-novelty_23,23.333446502685547,0.0025835754349827766,1.0,0.0027036606334149837,1.0,0.012548121623694897,1.0,0.002762677613645792,1.0,0.002562685636803508,1.0
drugs_10_soft-novelty,24,5.7101545333862305,40.17546875,6400,6385,2126,4274,0.9995296331138288,0.9995296331138288,0.9996707431796802,0.4256581742265645,0.7536218250235183,0.5589432127720656,0.4736846023471807,0.6512009307744415,drugs_10_soft-novelty_24,10.818604469299316,0.0025063189677894115,1.0,0.006089984439313412,1.0,0.0032611163333058357,1.0,0.003915557637810707,1.0,0.0024680402129888535,1.0
drugs_10_soft-novelty,25,5.737689018249512,39.77953125,6400,6384,2126,4274,1.0,1.0,1.0,0.3895438790000882,0.7396048918156161,0.5557288392516506,0.4766469024920714,0.6573978080528693,drugs_10_soft-novelty_25,30.267181396484375,0.0029670088551938534,1.0,0.01132261659950018,1.0,0.0041605448350310326,1.0,0.002933636773377657,1.0,0.008568210527300835,1.0
drugs_10_soft-novelty,26,5.743358135223389,39.75734375,6400,6384,2216,4184,1.0,1.0,1.0,0.37244879575011663,0.7431859205776173,0.5651826060737848,0.47230191971123187,0.6604269433034379,drugs_10_soft-novelty_26,17.935131072998047,0.002269100397825241,1.0,0.008280914276838303,1.0,0.0020501771941781044,1.0,0.0787719339132309,0.968254029750824,0.0021576364524662495,1.0
drugs_10_soft-novelty,27,5.7445454597473145,39.535625,6400,6387,2130,4270,0.9995305164319249,0.9995305164319249,0.9996713615023475,0.3634362407370457,0.7375586854460094,0.5724219918100781,0.4739403706849404,0.6564557652820724,drugs_10_soft-novelty_27,17.87677764892578,0.002490523038432002,1.0,0.0021120274905115366,1.0,0.002838124055415392,1.0,0.0022702838759869337,1.0,0.024269144982099533,0.9841270446777344
drugs_10_soft-novelty,28,5.755565166473389,40.28171875,6400,6380,2028,4372,1.0,1.0,1.0,0.3903964085365128,0.7398915187376726,0.5694279623030498,0.4791823197112756,0.6571599642369409,drugs_10_soft-novelty_28,8.192733764648438,0.014824019744992256,0.9841270446777344,0.002159217605367303,1.0,0.07363861799240112,0.968254029750824,0.008010147139430046,1.0,0.003061738796532154,1.0
drugs_10_soft-novelty,29,5.75273323059082,40.4390625,6400,6386,1928,4472,1.0,1.0,1.0,0.35226347383920276,0.7503112033195021,0.5830771294073601,0.47984927090837387,0.6559106983542737,drugs_10_soft-novelty_29,17.69070053100586,0.0017997196409851313,1.0,0.0020247511565685272,1.0,0.0025845516938716173,1.0,0.009060375392436981,1.0,0.002369020599871874,1.0
drugs_10_soft-novelty,30,5.787204265594482,40.671625,32000,31789,9262,22738,0.9998920319585403,1.0,0.9999244223709781,0.38981807348076636,0.7379831569855324,0.5776098885180928,0.4778582745585922,0.6525783418921901,drugs_10_soft-novelty_30,18.591543197631836,0.0031188149005174637,1.0,0.016118615865707397,0.9841270446777344,0.0016905113589018583,1.0,0.0033862749114632607,1.0,0.002010611817240715,1.0
drugs_10_soft-novelty,31,5.796802520751953,40.84890625,6400,6387,1807,4593,1.0,1.0,1.0,0.32656978922541874,0.7358052019922523,0.5767687380891884,0.48534353878861075,0.6442630436894367,drugs_10_soft-novelty_31,15.52299690246582,0.00522016454488039,1.0,0.0017874962650239468,1.0,0.002121495548635721,1.0,0.002033801283687353,1.0,0.0029309855308383703,1.0
drugs_10_soft-novelty,32,5.789970874786377,41.29421875,6400,6391,1712,4688,1.0,1.0,1.0,0.43405331053637547,0.732535046728972,0.5741630275384003,0.48403250378914553,0.6407609876404713,drugs_10_soft-novelty_32,9.658169746398926,0.004426883067935705,1.0,0.002642855979502201,1.0,0.003594893030822277,1.0,0.00651090033352375,1.0,0.0015654460294172168,1.0
drugs_10_soft-novelty,33,5.814293384552002,42.0496875,6400,6388,1626,4774,1.0,1.0,1.0,0.3650660910373423,0.7372693726937267,0.5735859656755196,0.4785049044116799,0.6349860795347265,drugs_10_soft-novelty_33,6.740264892578125,0.002425504382699728,1.0,0.008433692157268524,1.0,0.007171095348894596,1.0,0.009136971086263657,1.0,0.009382412768900394,1.0
drugs_10_soft-novelty,34,5.851534366607666,42.8171875,6400,6395,1604,4796,1.0,1.0,1.0,0.39102874661752857,0.7021197007481296,0.5824670560510924,0.48101994651821467,0.6266433532469544,drugs_10_soft-novelty_34,10.671154975891113,0.011986136436462402,1.0,0.0017317135352641344,1.0,0.0018475226825103164,1.0,0.00518854521214962,1.0,0.007943762466311455,1.0
drugs_10_soft-novelty,35,5.880216121673584,43.228125,6400,6391,1562,4838,1.0,1.0,1.0,0.30420996482059476,0.7142765685019207,0.5809074815888841,0.48087741858937993,0.623860191155552,drugs_10_soft-novelty_35,18.368703842163086,0.005949309095740318,1.0,0.004720381461083889,1.0,0.0018627273384481668,1.0,0.004900489002466202,1.0,0.0024076756089925766,1.0
drugs_10_soft-novelty,36,5.9083781242370605,43.4096875,6400,6399,1572,4828,1.0,1.0,1.0,0.3180535566767202,0.7048982188295165,0.5926219544006915,0.47644295102372236,0.6294558880221622,drugs_10_soft-novelty_36,20.903366088867188,0.002076145261526108,1.0,0.0016118679195642471,1.0,0.0018182600615546107,1.0,0.00489120464771986,1.0,0.0017669475637376308,1.0
drugs_10_soft-novelty,37,5.9864583015441895,43.59984375,6400,6395,1712,4688,1.0,1.0,1.0,0.3082214458127521,0.7181074766355141,0.5902828610335262,0.48039578258617255,0.6298939500988053,drugs_10_soft-novelty_37,17.425081253051758,0.002023896900936961,1.0,0.0033967685885727406,1.0,0.0017707825172692537,1.0,0.002114100381731987,1.0,0.014436358585953712,1.0
