exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3,D_loss_4,Accuracy_4
drugs_10_synthesizability,53,5.450073719024658,43.315625,6400,6394,1148,5252,1.0,1.0,1.0,0.45511868293729396,0.6819686411149827,0.5136339845124894,0.5317450073440323,0.49612667219366,drugs_10_synthesizability_53,25.96044158935547,0.0014780920464545488,1.0,0.0011350431013852358,1.0,0.001403717091307044,1.0,0.0011413057800382376,1.0,0.001337479567155242,1.0
drugs_10_synthesizability,54,5.4497904777526855,43.44125,6400,6397,1135,5265,1.0,1.0,1.0,0.485415556746676,0.6931277533039648,0.5315131900933738,0.52722790823377,0.5029264982346957,drugs_10_synthesizability_54,23.172035217285156,0.0014081373810768127,1.0,0.0012470443034544587,1.0,0.00140785938128829,1.0,0.0013692957581952214,1.0,0.005952412728220224,1.0
drugs_10_synthesizability,55,5.476159572601318,42.56125,6400,6394,1295,5105,1.0,1.0,1.0,0.44237987415748486,0.695057915057915,0.536031106330078,0.5339999526474369,0.5091927728557467,drugs_10_synthesizability_55,17.0974178314209,0.0015071833040565252,1.0,0.0013999398797750473,1.0,0.0025421178434044123,1.0,0.0014721285551786423,1.0,0.0016422477783635259,1.0
drugs_10_synthesizability,56,5.4892258644104,42.1509375,6400,6393,1338,5062,1.0,1.0,1.0,0.455576067761474,0.6976831091180867,0.544714869134595,0.5367469354693774,0.5094578000674721,drugs_10_synthesizability_56,20.728132247924805,0.03696892783045769,0.9841270446777344,0.0012736199423670769,1.0,0.0024583102203905582,1.0,0.001359062734991312,1.0,0.0014368281699717045,1.0
drugs_10_synthesizability,57,5.5167083740234375,40.91203125,6400,6394,1522,4878,1.0,1.0,1.0,0.5120948987597728,0.6988830486202364,0.5575334783554545,0.5395750238106258,0.5175608937228098,drugs_10_synthesizability_57,7.785507678985596,0.0027530028019100428,1.0,0.01357268076390028,0.9841270446777344,0.0014198173303157091,1.0,0.002762353979051113,1.0,0.0014868851285427809,1.0
drugs_10_synthesizability,58,5.509553909301758,39.88125,6400,6392,1643,4757,1.0,1.0,1.0,0.4776796506473955,0.7110164333536214,0.5575501110619481,0.5428400607647753,0.5294420621466502,drugs_10_synthesizability_58,21.67211151123047,0.0013283081352710724,1.0,0.0028457813896238804,1.0,0.0015430906787514687,1.0,0.0016792973037809134,1.0,0.001461081556044519,1.0
drugs_10_synthesizability,59,5.539255142211914,39.08171875,6400,6390,1625,4775,1.0,1.0,1.0,0.47888156099513496,0.7082461538461537,0.5505445354765895,0.5524927847246313,0.5196540258888795,drugs_10_synthesizability_59,27.82049560546875,0.0023647090420126915,1.0,0.0017439500661566854,1.0,0.012642883695662022,1.0,0.0028965179808437824,1.0,0.0022745614405721426,1.0
drugs_10_synthesizability,60,5.575965881347656,38.49025,32000,31835,8355,23645,1.0,1.0,1.0,0.4914169741584812,0.7117534410532617,0.547962575892852,0.5641913630256395,0.5085284561574454,drugs_10_synthesizability_60,10.378860473632812,0.0012479659635573626,1.0,0.001261749304831028,1.0,0.001411736011505127,1.0,0.001351954648271203,1.0,0.001591242733411491,1.0
drugs_10_synthesizability,61,5.61164665222168,38.17109375,6400,6391,1621,4779,1.0,1.0,1.0,0.46591454107394453,0.7233189389265885,0.5506445729494521,0.5691302738791181,0.5121230769147791,drugs_10_synthesizability_61,7.440126895904541,0.001259220065549016,1.0,0.007323272526264191,1.0,0.0014339417684823275,1.0,0.0013554474571719766,1.0,0.0017121996497735381,1.0
drugs_10_synthesizability,62,5.6224870681762695,38.01890625,6400,6388,1714,4686,1.0,1.0,1.0,0.5096490294309056,0.7073512252042006,0.5414223473490335,0.5826373526609775,0.49106204628934014,drugs_10_synthesizability_62,12.525079727172852,0.0018023023148998618,1.0,0.0013930781278759241,1.0,0.001718388870358467,1.0,0.0015943889738991857,1.0,0.0013124564429745078,1.0
drugs_10_synthesizability,63,5.646455764770508,37.610625,6400,6391,1818,4582,1.0,1.0,1.0,0.5227053139097592,0.7278877887788777,0.5385137729798493,0.5847308108275754,0.4895016968299097,drugs_10_synthesizability_63,18.83670425415039,0.0014524102443829179,1.0,0.008229420520365238,1.0,0.0015461647417396307,1.0,0.001397720887325704,1.0,0.0015722471289336681,1.0
drugs_10_synthesizability,64,5.708292007446289,37.369375,6400,6389,1808,4592,1.0,1.0,1.0,0.5070849566397142,0.725221238938053,0.5428900374130652,0.5778264568111574,0.5045222872139044,drugs_10_synthesizability_64,13.097227096557617,0.002072273986414075,1.0,0.0012427261099219322,1.0,0.0014813253656029701,1.0,0.0013410942628979683,1.0,0.0016154419863596559,1.0
drugs_10_synthesizability,65,5.75950813293457,37.34703125,6400,6393,1853,4547,1.0,1.0,1.0,0.49518763035551866,0.7397193739881273,0.5407829844915527,0.5881150590144447,0.49146493575075834,drugs_10_synthesizability_65,4.103876113891602,0.0017561226850375533,1.0,0.0021107348147779703,1.0,0.001414942555129528,1.0,0.0012943161418661475,1.0,0.0024588177911937237,1.0
drugs_10_synthesizability,66,5.787060737609863,37.47203125,6400,6382,1844,4556,1.0,1.0,1.0,0.5027439273688851,0.7328091106290674,0.5435439526337643,0.5884819260986193,0.4972707552910334,drugs_10_synthesizability_66,4.7281575202941895,0.002277920488268137,1.0,0.0023649055510759354,1.0,0.0013136527268216014,1.0,0.001390113029628992,1.0,0.0012458455748856068,1.0
drugs_10_synthesizability,67,5.74085807800293,37.14875,6400,6387,1976,4424,1.0,1.0,1.0,0.5085123621568511,0.7215587044534414,0.5279295433904744,0.5860618524350343,0.4909142541659147,drugs_10_synthesizability_67,3.258086919784546,0.0017579513369128108,1.0,0.0015673537272959948,1.0,0.0017321485793218017,1.0,0.002243451774120331,1.0,0.003977413754910231,1.0
drugs_10_synthesizability,68,5.730274200439453,37.4025,6400,6387,1920,4480,0.9994791666666667,0.9994791666666667,0.9996354166666667,0.4899734220249768,0.7067187500000001,0.5256948795166072,0.5776909273489027,0.5056927006457032,drugs_10_synthesizability_68,3.117992877960205,0.0019659383688122034,1.0,0.0014894690830260515,1.0,0.0014995756791904569,1.0,0.04677559435367584,0.9841270446777344,0.004839996807277203,1.0
