exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3
toy_08_soft-novelty,0,8.848214149475098,13.7035,32000,12790,24427,7573,0.3978793957506038,0.3074876161624432,0.5785155770254226,0.46721145919265605,0.9980001637532238,0.23213725721026543,0.6201306495246166,0.308022803317095,toy_08_soft-novelty_0,203.94842529296875,0.3565988540649414,0.8571428656578064,0.34795236587524414,0.8571428656578064,0.5258840322494507,0.75,0.5159032940864563,0.7142857313156128
toy_08_soft-novelty,1,8.902143478393555,13.4559375,6400,3995,4941,1459,0.424408014571949,0.31693989071038253,0.5970856102003642,0.5034663271522293,0.9978648046954057,0.22916767683398426,0.6192884432165164,0.29469090690523775,toy_08_soft-novelty_1,203.38601684570312,0.48885539174079895,0.8214285969734192,0.4393968880176544,0.8571428656578064,0.40437307953834534,0.75,0.36517420411109924,0.8214285969734192
toy_08_soft-novelty,2,8.93322467803955,13.2925,6400,3944,5021,1379,0.41744672376020714,0.3180641306512647,0.592212706632145,0.5092520903442903,0.9981776538538141,0.2274668985873186,0.6180141972636428,0.2933195543877514,toy_08_soft-novelty_2,186.02761840820312,0.3961096704006195,0.7857142686843872,0.47979798913002014,0.7142857313156128,0.4778086841106415,0.7142857313156128,0.4509603977203369,0.75
toy_08_soft-novelty,3,8.938263893127441,13.28140625,6400,4104,4865,1535,0.42836587872559095,0.34121274409044194,0.5998561151079136,0.4767646614187638,0.9984583761562179,0.22542163687416966,0.6232986647072883,0.29705737960852524,toy_08_soft-novelty_3,196.6466064453125,0.28171247243881226,0.9285714030265808,0.4113764762878418,0.75,0.4170253574848175,0.7142857313156128,0.40146052837371826,0.7857142686843872
toy_08_soft-novelty,4,8.92778205871582,13.25875,6400,4104,4807,1593,0.45953817349698356,0.3786145204909507,0.6216767214478884,0.5634562404328638,0.9984917828167256,0.22171509058763744,0.6380855476698976,0.2881860528355608,toy_08_soft-novelty_4,184.0597686767578,0.398743212223053,0.8571428656578064,0.5448766350746155,0.75,0.4458445608615875,0.7857142686843872,0.3869415819644928,0.8214285969734192
toy_08_soft-novelty,5,8.974939346313477,12.9209375,6400,4020,4668,1732,0.4528706083976007,0.3708226221079691,0.6170094258783204,0.5681068470125925,0.9986503856041131,0.22645805547538256,0.6494059640543599,0.29417844756244943,toy_08_soft-novelty_5,184.01052856445312,0.37054404616355896,0.7857142686843872,0.29114264249801636,0.8928571343421936,0.379012793302536,0.7142857313156128,0.3035966753959656,0.8928571343421936
toy_08_soft-novelty,6,9.014251708984375,12.57984375,6400,3800,4950,1450,0.45191919191919194,0.3624242424242424,0.6163434343434343,0.6106048134897063,0.9986868686868687,0.22756202464709926,0.6470252851471339,0.30552638519065395,toy_08_soft-novelty_6,146.07640075683594,0.42981553077697754,0.8214285969734192,0.439593642950058,0.75,0.5078277587890625,0.7857142686843872,0.41160327196121216,0.75
toy_08_soft-novelty,7,9.0219144821167,12.42171875,6400,3654,5082,1318,0.4482487209759937,0.36147186147186144,0.6137741046831956,0.6757319105507195,0.9988587170405354,0.22791305030510745,0.6433243004137286,0.31167295361698544,toy_08_soft-novelty_7,169.85702514648438,0.43062373995780945,0.8214285969734192,0.3631627559661865,0.75,0.3504396975040436,0.8214285969734192,0.536887526512146,0.7142857313156128
toy_08_soft-novelty,8,9.007414817810059,12.46140625,6400,3729,5142,1258,0.45682613768961494,0.367366783352781,0.6197782963827304,0.5724271906710479,0.9987456242707118,0.2289273577746706,0.6340452572765625,0.3153949471081872,toy_08_soft-novelty_8,250.7183837890625,0.22161705791950226,0.8928571343421936,0.42531511187553406,0.7857142686843872,0.3478976786136627,0.7857142686843872,0.3977145254611969,0.8571428656578064
toy_08_soft-novelty,9,9.032615661621094,12.26125,6400,3624,5106,1294,0.45436741088915,0.3507638072855464,0.618057187622405,0.6134579205329925,0.9985801018409715,0.22908829421176563,0.6363175974847857,0.3192487874219853,toy_08_soft-novelty_9,158.9268341064453,0.5171178579330444,0.7857142686843872,0.31587326526641846,0.8214285969734192,0.4039919078350067,0.7857142686843872,0.37961888313293457,0.7857142686843872
toy_08_soft-novelty,10,9.039763450622559,12.19928125,32000,10726,25018,6982,0.45007594531937006,0.3508274042689264,0.6150531617235591,0.571966222352334,0.9984750979294909,0.23204998809714142,0.6417096416735153,0.3162665042484924,toy_08_soft-novelty_10,118.35786437988281,0.36376869678497314,0.8214285969734192,0.4655579924583435,0.6785714030265808,0.33008673787117004,0.8571428656578064,0.49875912070274353,0.75
toy_08_soft-novelty,11,9.050745010375977,12.118125,6400,3571,4925,1475,0.4460913705583756,0.34761421319796953,0.6122639593908629,0.5734524171781525,0.9987512690355329,0.23427526700660828,0.6514006703035036,0.3184000940326426,toy_08_soft-novelty_11,168.64390563964844,0.42406824231147766,0.7857142686843872,0.36573272943496704,0.8571428656578064,0.2584574818611145,0.9285714030265808,0.3138144016265869,0.8214285969734192
toy_08_soft-novelty,12,9.048837661743164,12.1146875,6400,3633,4907,1493,0.45017322192785814,0.3554106378642755,0.6151212553495007,0.6372913526557904,0.9983085388220908,0.23466721419475425,0.6442042790664708,0.3221133146698085,toy_08_soft-novelty_12,164.8631591796875,0.31444332003593445,0.8571428656578064,0.370329350233078,0.8214285969734192,0.6055519580841064,0.75,0.19942770898342133,1.0
toy_08_soft-novelty,13,9.050313949584961,12.03046875,6400,3596,4969,1431,0.44717246930972027,0.3475548400080499,0.6130207285168041,0.5530458349191198,0.9983598309519018,0.2372075330405098,0.6442608297154122,0.33367473807898257,toy_08_soft-novelty_13,181.30929565429688,0.3087136745452881,0.8214285969734192,0.3165927231311798,0.8214285969734192,0.16137844324111938,0.9642857313156128,0.3478637635707855,0.8928571343421936
toy_08_soft-novelty,14,9.034225463867188,12.17796875,6400,3647,5094,1306,0.45229681978798586,0.35904986258343147,0.61660777385159,0.5749891293481527,0.998939929328622,0.23635578714225236,0.638086754037975,0.33004699041064,toy_08_soft-novelty_14,175.50306701660156,0.24220822751522064,0.9285714030265808,0.44509825110435486,0.75,0.3342924416065216,0.7857142686843872,0.36080455780029297,0.7857142686843872
toy_08_soft-novelty,15,9.048450469970703,12.15609375,6400,3635,5118,1282,0.45525595935912466,0.36010160218835485,0.6186791715513872,0.614959385004437,0.9985443532629932,0.23654288545723065,0.6259142161890363,0.3337120682878444,toy_08_soft-novelty_15,213.0468292236328,0.5892146825790405,0.75,0.493977814912796,0.7142857313156128,0.37012481689453125,0.75,0.21901246905326843,0.9642857313156128
toy_08_soft-novelty,16,9.059410095214844,12.190625,6400,3559,5171,1229,0.4370527944304777,0.3393927673564108,0.6059369561013342,0.5455626120438406,0.9989460452523689,0.2413708512799509,0.6238966869428109,0.33071615628826334,toy_08_soft-novelty_16,207.91339111328125,0.3740038573741913,0.8214285969734192,0.3605450987815857,0.8214285969734192,0.4033810794353485,0.8214285969734192,0.37060025334358215,0.8571428656578064
toy_08_soft-novelty,17,9.073726654052734,12.1115625,6400,3537,5173,1227,0.4248985115020298,0.3274695534506089,0.5974289580514208,0.5455522603091738,0.9988691281654747,0.24145734447808728,0.6203510535489462,0.3277516700832868,toy_08_soft-novelty_17,160.58712768554688,0.3593449592590332,0.8928571343421936,0.4375658333301544,0.7857142686843872,0.461442232131958,0.7857142686843872,0.32121774554252625,0.8571428656578064
toy_08_soft-novelty,18,9.070903778076172,12.1971875,6400,3482,5243,1157,0.42952508106046156,0.3320617966812893,0.6006675567423231,0.6145976178941446,0.9990940301354186,0.24425895968004438,0.6174198589652411,0.3274623200517451,toy_08_soft-novelty_18,184.7635955810547,0.38260072469711304,0.8571428656578064,0.3533375561237335,0.7857142686843872,0.4680001139640808,0.6785714030265808,0.4002273976802826,0.7857142686843872
toy_08_soft-novelty,19,9.066699028015137,12.18734375,6400,3535,5178,1222,0.4157976052529934,0.32000772499034374,0.5910583236770953,0.5145968288912641,0.9988315952105059,0.24295984689105482,0.6088414559480021,0.3378704233423385,toy_08_soft-novelty_19,153.75718688964844,0.47377505898475647,0.75,0.4440985918045044,0.75,0.3801339566707611,0.75,0.5587963461875916,0.7142857313156128
toy_08_soft-novelty,20,9.06303882598877,12.31140625,32000,10743,25351,6649,0.4354463334779693,0.3403416038815037,0.6048124334345785,0.5741715263242556,0.9989980671373911,0.24491373912532624,0.6164933405045904,0.32885354923452914,toy_08_soft-novelty_20,216.65475463867188,0.5198459029197693,0.6428571343421936,0.5733051896095276,0.7142857313156128,0.4420248568058014,0.7142857313156128,0.30096644163131714,0.8928571343421936
toy_08_soft-novelty,21,9.071280479431152,12.338125,6400,3664,4979,1421,0.4175537256477204,0.3245631652942358,0.5922876079534043,0.5130365466596706,0.9990761197027517,0.24648887943848566,0.616577973485469,0.3288993515784925,toy_08_soft-novelty_21,155.5406494140625,0.6185281872749329,0.6785714030265808,0.3349202573299408,0.8214285969734192,0.665959358215332,0.6071428656578064,0.27065497636795044,0.8928571343421936
toy_08_soft-novelty,22,9.076391220092773,12.295,6400,3586,5073,1327,0.42105263157894735,0.3276167947959787,0.5947368421052631,0.4849055126183787,0.9987581312832645,0.2473116030804285,0.6083363980291888,0.33316522558332173,toy_08_soft-novelty_22,166.6006317138672,0.3602296710014343,0.75,0.4609757959842682,0.75,0.31510239839553833,0.8928571343421936,0.4223381280899048,0.7857142686843872
toy_08_soft-novelty,23,9.047450065612793,12.4559375,6400,3664,5070,1330,0.427810650887574,0.32978303747534515,0.5994674556213018,0.4629568744492412,0.9982544378698224,0.24985203466128134,0.6092799306566165,0.3357602452621928,toy_08_soft-novelty_23,171.60891723632812,0.3540940582752228,0.8928571343421936,0.2878108620643616,0.8928571343421936,0.6346375942230225,0.6071428656578064,0.40751609206199646,0.8214285969734192
toy_08_soft-novelty,24,9.077502250671387,12.32609375,6400,3486,5214,1186,0.3993095512082854,0.2911392405063291,0.5795166858457996,0.4827353744611012,0.9987054085155351,0.24792784745806667,0.6055854981982022,0.33448968880075164,toy_08_soft-novelty_24,161.4973907470703,0.3643040955066681,0.8928571343421936,0.3508819341659546,0.7857142686843872,0.5248534679412842,0.6785714030265808,0.44019660353660583,0.75
toy_08_soft-novelty,25,9.059109687805176,12.42078125,6400,3437,5201,1199,0.4193424341472794,0.3030186502595655,0.5935397039030955,0.48318398821370045,0.9986444914439531,0.24918280126590867,0.6041614752711191,0.3368611826882652,toy_08_soft-novelty_25,160.38304138183594,0.2781519889831543,0.8571428656578064,0.3291510343551636,0.8214285969734192,0.3640541434288025,0.8571428656578064,0.33047735691070557,0.8928571343421936
toy_08_soft-novelty,26,9.048665046691895,12.51421875,6400,3484,5261,1139,0.4103782550845847,0.3012735221440791,0.5872647785592092,0.465973576242657,0.9983463219920166,0.24829753745839495,0.6042865984765514,0.33725386086328,toy_08_soft-novelty_26,177.71926879882812,0.5310443639755249,0.75,0.29937779903411865,0.8928571343421936,0.32864055037498474,0.8928571343421936,0.4275888204574585,0.7857142686843872
toy_08_soft-novelty,27,9.0772123336792,12.36484375,6400,3412,5245,1155,0.38989513822688276,0.28293612964728315,0.5729265967588179,0.47171813226940157,0.9984270734032412,0.2502697542990721,0.6060714326879441,0.3460752767631316,toy_08_soft-novelty_27,168.40904235839844,0.3732795715332031,0.8214285969734192,0.2517344355583191,0.8571428656578064,0.2894175350666046,0.8928571343421936,0.34176596999168396,0.8214285969734192
toy_08_soft-novelty,28,9.056697845458984,12.443125,6400,3410,5239,1161,0.4061843863332697,0.3099828211490743,0.5843290704332889,0.44696915491922906,0.99863523573201,0.2503048275141967,0.6176340244819317,0.34135088074927383,toy_08_soft-novelty_28,209.80368041992188,0.2935643494129181,0.8214285969734192,0.48579567670822144,0.7142857313156128,0.5431166887283325,0.6428571343421936,0.40856096148490906,0.7142857313156128
toy_08_soft-novelty,29,9.02772045135498,12.7065625,6400,3520,5198,1202,0.42304732589457483,0.322624086186995,0.5961331281262023,0.4940589876476535,0.9984898037706811,0.24625074538989436,0.6107666553544815,0.33997168013946943,toy_08_soft-novelty_29,166.37994384765625,0.4011613428592682,0.8571428656578064,0.33073243498802185,0.8214285969734192,0.3700689971446991,0.8571428656578064,0.38424381613731384,0.8214285969734192
toy_08_soft-novelty,30,9.0387601852417,12.6295625,32000,9928,26084,5916,0.407337831620917,0.30865664775341206,0.585136482134642,0.5192539802503098,0.9985431682257323,0.2473818180813031,0.605280298303807,0.34539452128915776,toy_08_soft-novelty_30,170.1826171875,0.46837687492370605,0.8214285969734192,0.23128539323806763,0.9285714030265808,0.4248941242694855,0.7857142686843872,0.5037881135940552,0.8214285969734192
toy_08_soft-novelty,31,9.030767440795898,12.688125,6400,3459,5180,1220,0.41003861003861003,0.31216216216216214,0.587027027027027,0.4736113889902737,0.9983590733590734,0.24402265499227654,0.6085451142391917,0.3425701072684926,toy_08_soft-novelty_31,157.46530151367188,0.3313889801502228,0.8928571343421936,0.30509012937545776,0.7857142686843872,0.28446146845817566,0.8928571343421936,0.2891356348991394,0.8928571343421936
toy_08_soft-novelty,32,9.031330108642578,12.685625,6400,3393,5228,1172,0.4083779648048967,0.2993496557000765,0.5858645753634276,0.5228481416187711,0.998288064269319,0.2458444723244314,0.6038831576039401,0.34628121970548476,toy_08_soft-novelty_32,138.3087158203125,0.4710010290145874,0.7142857313156128,0.2834280729293823,0.8571428656578064,0.5086644887924194,0.75,0.4237912595272064,0.8571428656578064
toy_08_soft-novelty,33,9.037550926208496,12.6140625,6400,3365,5177,1223,0.4077651149314275,0.29727641491211126,0.5854355804519992,0.4718137188212856,0.9981456441954799,0.24639528273829453,0.6020626963546143,0.3426178767977659,toy_08_soft-novelty_33,183.07310485839844,0.3235480785369873,0.8214285969734192,0.33010566234588623,0.8571428656578064,0.28661856055259705,0.9285714030265808,0.4031985402107239,0.7857142686843872
toy_08_soft-novelty,34,9.052685737609863,12.50828125,6400,3269,5171,1229,0.38000386772384454,0.28234384064977763,0.5660027074066912,0.5183383974239395,0.998288532198801,0.24665292671103678,0.6089936948362669,0.3476533123214052,toy_08_soft-novelty_34,152.9846649169922,0.43605032563209534,0.7857142686843872,0.2872168719768524,0.8214285969734192,0.41699373722076416,0.7857142686843872,0.3082957863807678,0.8571428656578064
toy_08_soft-novelty,35,9.056138038635254,12.51703125,6400,3264,5167,1233,0.3762337913682988,0.28140119992258567,0.5633636539578091,0.4267290584379244,0.9988097542094059,0.24543393033760977,0.603372652637891,0.33951871499718256,toy_08_soft-novelty_35,154.42333984375,0.30127841234207153,0.8928571343421936,0.3369676172733307,0.7857142686843872,0.233998104929924,0.8571428656578064,0.4110962152481079,0.75
toy_08_soft-novelty,36,9.046146392822266,12.59296875,6400,3362,5059,1341,0.37774263688475984,0.28839691638663767,0.5644198458193318,0.5218828243137078,0.9986558608420636,0.2469653431840535,0.6210466976218731,0.33621522814516613,toy_08_soft-novelty_36,158.82611083984375,0.37781134247779846,0.75,0.2758181393146515,0.8928571343421936,0.3349761962890625,0.7857142686843872,0.37348631024360657,0.7857142686843872
toy_08_soft-novelty,37,9.04813289642334,12.54109375,6400,3392,5039,1361,0.3859892835880135,0.28616789045445523,0.5701924985116094,0.4729676268789232,0.9981047826949793,0.24282602985783722,0.6142838125713118,0.33772201858776996,toy_08_soft-novelty_37,147.80409240722656,0.4043997526168823,0.8571428656578064,0.4462122619152069,0.7142857313156128,0.4172893464565277,0.7857142686843872,0.41275691986083984,0.8214285969734192
toy_08_soft-novelty,38,9.064545631408691,12.50046875,6400,3223,5061,1339,0.369097016399921,0.2716854376605414,0.5583679114799446,0.4354273033871281,0.9982414542580517,0.2447407458695563,0.6216293240737226,0.3332272694588461,toy_08_soft-novelty_38,165.02108764648438,0.368479460477829,0.8214285969734192,0.22893720865249634,0.8928571343421936,0.5577907562255859,0.6785714030265808,0.39104127883911133,0.7857142686843872
toy_08_soft-novelty,39,9.071427345275879,12.4234375,6400,3247,5117,1283,0.3660347860074262,0.2696892710572601,0.5562243502051983,0.4715120437997305,0.9984561266367012,0.2466165904736259,0.6227845183212865,0.3367072895970272,toy_08_soft-novelty_39,181.00509643554688,0.5137467980384827,0.7142857313156128,0.2953166365623474,0.8214285969734192,0.24912938475608826,0.8214285969734192,0.33438774943351746,0.75
toy_08_soft-novelty,40,9.081148147583008,12.39615625,32000,9321,25728,6272,0.36609919154228854,0.27075559701492535,0.5562694340796019,0.528309702983668,0.998476368159204,0.24474117096703105,0.6339942741638092,0.3333743411214834,toy_08_soft-novelty_40,139.7959442138672,0.31210994720458984,0.9285714030265808,0.30693668127059937,0.8928571343421936,0.41432130336761475,0.8214285969734192,0.2225763499736786,0.9285714030265808
toy_08_soft-novelty,41,9.073751449584961,12.37421875,6400,3241,5155,1245,0.3602327837051406,0.2659553831231814,0.5521629485935984,0.5011037190569984,0.9985645004849661,0.24530564664074606,0.6348222192606279,0.335491086515721,toy_08_soft-novelty_41,146.19338989257812,0.27411580085754395,0.8928571343421936,0.32483991980552673,0.8571428656578064,0.436072438955307,0.8214285969734192,0.38761165738105774,0.8214285969734192
toy_08_soft-novelty,42,9.076250076293945,12.31296875,6400,3256,5247,1153,0.37392795883361923,0.2851153039832285,0.5617495711835334,0.5252077772220813,0.9987230798551554,0.24927798207705826,0.6424709836718655,0.3412181499278582,toy_08_soft-novelty_42,168.85910034179688,0.4042092561721802,0.8214285969734192,0.42114898562431335,0.7857142686843872,0.36719435453414917,0.7857142686843872,0.4357526898384094,0.7857142686843872
toy_08_soft-novelty,43,9.086289405822754,12.24109375,6400,3150,5380,1020,0.36486988847583646,0.2812267657992565,0.5554089219330854,0.539412750577263,0.9989405204460967,0.24841356838916906,0.643858836244199,0.33648282526892215,toy_08_soft-novelty_43,180.13104248046875,0.4013001322746277,0.8571428656578064,0.43720123171806335,0.8214285969734192,0.3338194787502289,0.8928571343421936,0.20420068502426147,0.8928571343421936
toy_08_soft-novelty,44,9.087141036987305,12.136875,6400,3151,5350,1050,0.3680373831775701,0.2674766355140187,0.5576261682242991,0.4971657112367678,0.9986542056074766,0.25138358411943607,0.6481788500379944,0.345109358584135,toy_08_soft-novelty_44,172.75164794921875,0.34641730785369873,0.8214285969734192,0.29453229904174805,0.8214285969734192,0.32545149326324463,0.8571428656578064,0.23246647417545319,0.8928571343421936
toy_08_soft-novelty,45,9.091570854187012,12.11359375,6400,3119,5375,1025,0.36186046511627906,0.2638139534883721,0.5533023255813952,0.5936254707802675,0.9988093023255815,0.25121393077610943,0.6524574606405632,0.33798984827693385,toy_08_soft-novelty_45,141.33790588378906,0.3940964937210083,0.8214285969734192,0.30332818627357483,0.8928571343421936,0.24979907274246216,0.8571428656578064,0.38845619559288025,0.8571428656578064
