exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2
smallmols_06_diversity,0,6.392746448516846,41.492375,32000,31962,12838,19162,0.999922106247079,0.999922106247079,0.9999454743729552,0.3729671374493862,0.9887287739523289,0.5493230144108079,0.5118126743426357,0.49871392961465505,smallmols_06_diversity_0,144.938232421875,0.07737129181623459,0.9545454978942871,0.008981157094240189,1.0,0.024559548124670982,1.0
smallmols_06_diversity,1,6.6819047927856445,35.61421875,6400,6396,3045,3355,1.0,0.999671592775041,1.0,0.39856789192138503,0.9912972085385878,0.518873479012127,0.5089188488519455,0.560259360943174,smallmols_06_diversity_1,146.56472778320312,0.03194807469844818,1.0,0.012487998232245445,1.0,0.0068025970831513405,1.0
smallmols_06_diversity,2,6.917993545532227,30.62109375,6400,6382,3502,2898,1.0,1.0,1.0,0.49089083916195964,0.9927755568246716,0.5117513863627899,0.5195616790930934,0.6003059152911527,smallmols_06_diversity_2,152.4646759033203,0.005926567129790783,1.0,0.00719020189717412,1.0,0.027236096560955048,1.0
smallmols_06_diversity,3,7.087439060211182,26.96,6400,6353,3793,2607,1.0,1.0,1.0,0.5251040662695354,0.9918797785394147,0.48995718701190877,0.5389847793126931,0.6122808781591592,smallmols_06_diversity_3,160.37351989746094,0.005092022009193897,1.0,0.027286920696496964,1.0,0.0068735117092728615,1.0
smallmols_06_diversity,4,7.197688579559326,24.44671875,6400,6237,3952,2448,1.0,1.0,1.0,0.5997651584399744,0.9929655870445344,0.4902862812392788,0.5497356772286294,0.6395808262428097,smallmols_06_diversity_4,185.0039825439453,0.0040277340449392796,1.0,0.003233298659324646,1.0,0.003191376104950905,1.0
smallmols_06_diversity,5,7.298492431640625,22.2015625,6400,6035,4238,2162,1.0,1.0,1.0,0.6400691034564789,0.9934638980651249,0.48318761251640907,0.5602724615879304,0.6632677530893175,smallmols_06_diversity_5,179.32643127441406,0.0032328939996659756,1.0,0.0024066795594990253,1.0,0.003151803510263562,1.0
smallmols_06_diversity,6,7.401922225952148,20.2084375,6400,5731,4571,1829,1.0,1.0,1.0,0.6584802650315505,0.9922774010063443,0.4812068487891996,0.5706225051347971,0.6819602133276264,smallmols_06_diversity_6,141.10755920410156,0.0017211365047842264,1.0,0.009389016777276993,1.0,0.0016924793599173427,1.0
smallmols_06_diversity,7,7.510492324829102,18.25125,6400,5202,4843,1557,1.0,1.0,1.0,0.6748269632710542,0.9940532727648151,0.4792072474430275,0.581920033932409,0.7204357370759614,smallmols_06_diversity_7,170.31869506835938,0.001208016648888588,1.0,0.0020491350442171097,1.0,0.002852270845323801,1.0
smallmols_06_diversity,8,7.589067459106445,16.834375,6400,4848,4958,1442,0.9997983057684551,0.9997983057684551,0.9998588140379185,0.7488670138616194,0.9949173053650664,0.47164304503963445,0.5876341509818449,0.7271995656633716,smallmols_06_diversity_8,138.95314025878906,0.0013257088139653206,1.0,0.0013184635899960995,1.0,0.001105537754483521,1.0
smallmols_06_diversity,9,7.6633477210998535,15.448125,6400,4325,5064,1336,0.9998025276461295,0.9994075829383886,0.9998617693522908,0.7695618292483317,0.9952211690363347,0.4707660782527248,0.6070008952275663,0.7506883379456503,smallmols_06_diversity_9,149.02392578125,0.00116785429418087,1.0,0.001209802576340735,1.0,0.0013875404838472605,1.0
smallmols_06_diversity,10,7.707362651824951,14.8468125,32000,16142,25947,6053,0.9999229197980499,0.9999229197980499,0.9999460438586348,0.8054258409216949,0.9954985162061123,0.4688357982052037,0.6095062764693121,0.7604362449097426,smallmols_06_diversity_10,117.64750671386719,0.00072011275915429,1.0,0.0006776959635317326,1.0,0.0007761988672427833,1.0
smallmols_06_diversity,11,7.736906051635742,14.2578125,6400,3797,5259,1141,1.0,1.0,1.0,0.7932285252623513,0.996349115801483,0.47199967902036727,0.6265079916528415,0.7690651726983067,smallmols_06_diversity_11,128.26583862304688,0.0006695083575323224,1.0,0.0006036728154867887,1.0,0.0013968510320410132,1.0
smallmols_06_diversity,12,7.768187046051025,13.7740625,6400,3647,5370,1030,1.0,1.0,1.0,0.8054907983348715,0.996536312849162,0.4734290611888043,0.6326415076535831,0.7702703701263585,smallmols_06_diversity_12,127.23133850097656,0.0009123074123635888,1.0,0.0006089801900088787,1.0,0.0003418586275074631,1.0
smallmols_06_diversity,13,7.791195869445801,13.33015625,6400,3421,5475,925,1.0,1.0,1.0,0.7958050067757536,0.9977351598173515,0.4754315987152115,0.6391206278101287,0.7835325608862204,smallmols_06_diversity_13,140.3395538330078,0.0004333115939516574,1.0,0.0007089591817930341,1.0,0.000516142463311553,1.0
smallmols_06_diversity,14,7.819207191467285,13.101875,6400,3356,5477,923,1.0,0.9998174182946868,1.0,0.8272674564384356,0.9972977907613657,0.48119800454980277,0.6430599161756575,0.787021074166988,smallmols_06_diversity_14,111.7507095336914,0.0005763198714703321,1.0,0.0005353086744435132,1.0,0.0004081037186551839,1.0
smallmols_06_diversity,15,7.793454170227051,13.2534375,6400,3480,5528,872,0.9998191027496383,0.9998191027496383,0.9998733719247468,0.8275970552649204,0.9972141823444283,0.48815254898747773,0.6454379294347333,0.7790025361812452,smallmols_06_diversity_15,152.09121704101562,0.00038353833951987326,1.0,0.0004594040510710329,1.0,0.0004877169558312744,1.0
smallmols_06_diversity,16,7.775362968444824,13.4496875,6400,3591,5571,829,1.0,0.9998204990127446,1.0,0.8089170028203182,0.9973254352898941,0.499841595229105,0.6448610185233646,0.7817529221897017,smallmols_06_diversity_16,153.6124267578125,0.002001228043809533,1.0,0.0004816607397515327,1.0,0.0004683540901169181,1.0
smallmols_06_diversity,17,7.778779983520508,13.651875,6400,3666,5644,756,1.0,1.0,1.0,0.8132295319980258,0.9977675407512402,0.5087385551942653,0.6499354027062405,0.778543430915084,smallmols_06_diversity_17,150.16065979003906,0.00041909085121005774,1.0,0.00043267535511404276,1.0,0.00046287899021990597,1.0
smallmols_06_diversity,18,7.75386905670166,13.81671875,6400,3734,5696,704,1.0,1.0,1.0,0.8449534414632678,0.9975772471910112,0.5158359316114853,0.6570222229327836,0.7634225269873287,smallmols_06_diversity_18,161.7639923095703,0.00037268202868290246,1.0,0.0003337408707011491,1.0,0.0005334527231752872,1.0
smallmols_06_diversity,19,7.723306179046631,14.6090625,6400,4054,5623,777,1.0,1.0,1.0,0.8252840309530153,0.9977769873732882,0.5399740666430879,0.6602396244956531,0.7680511703297381,smallmols_06_diversity_19,153.2577362060547,0.0004366459615994245,1.0,0.0004450748674571514,1.0,0.00035340688191354275,1.0
smallmols_06_diversity,20,7.718630790710449,14.99425,32000,15884,27607,4393,0.999963777302858,0.999963777302858,0.9999746441120005,0.8651388809264688,0.9978592385989061,0.5607716184322749,0.664305892339725,0.7622910714246962,smallmols_06_diversity_20,177.51222229003906,0.0002397182397544384,1.0,0.0004170264001004398,1.0,0.00041055187466554344,1.0
smallmols_06_diversity,21,7.691052436828613,15.5090625,6400,4228,5466,934,1.0,1.0,1.0,0.8901063600098349,0.9978594950603731,0.5828202894933844,0.6745930068037321,0.7523324438289895,smallmols_06_diversity_21,203.14437866210938,0.0002766340912785381,1.0,0.00028665419085882604,1.0,0.0003654730389826,1.0
smallmols_06_diversity,22,7.669457912445068,15.965,6400,4365,5649,751,1.0,1.0,1.0,0.8785533623384133,0.9975924942467693,0.6064947481068647,0.6861987993856365,0.7566005717147665,smallmols_06_diversity_22,205.47682189941406,0.00027900547138415277,1.0,0.0002926283632405102,1.0,0.000503619434311986,1.0
smallmols_06_diversity,23,7.661304950714111,16.24375,6400,4415,5751,649,1.0,1.0,1.0,0.8754399216393273,0.9977221352808207,0.6145124501073054,0.6914356226744199,0.7503038288202356,smallmols_06_diversity_23,227.87481689453125,0.00038066555862315,1.0,0.0002748325641732663,1.0,0.00024494872195646167,1.0
