exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3,D_loss_4,Accuracy_4
toy_10_drug-candidate,30,9.085419654846191,12.40628125,32000,8907,25778,6222,0.31965241678951045,0.24222204980991544,0.5237566917526573,0.5132041800054726,0.9977888121654124,0.23828496586458778,0.5855418461243369,0.3360387814390203,toy_10_drug-candidate_30,114.97811126708984,0.4153728187084198,0.7142857313156128,0.31875860691070557,0.821428656578064,0.30332520604133606,0.8928571343421936,0.33332309126853943,0.8571429252624512,0.48077207803726196,0.7142857313156128
toy_10_drug-candidate,31,9.105510711669922,12.38984375,6400,3043,5270,1130,0.303415559772296,0.2333965844402277,0.5123908918406072,0.4661803891485295,0.9975711574952562,0.23487814136468171,0.580463371661025,0.33367907431784094,toy_10_drug-candidate_31,150.18310546875,0.2616179585456848,0.9642857313156128,0.4283836781978607,0.7857142686843872,0.2839125096797943,0.9285714626312256,0.3357435166835785,0.75,0.4251106381416321,0.75
toy_10_drug-candidate,32,9.100196838378906,12.4203125,6400,3094,5250,1150,0.3100952380952381,0.23752380952380953,0.5170666666666666,0.4879015152376882,0.9977714285714284,0.23667984124099062,0.5834408003413746,0.33899024051610677,toy_10_drug-candidate_32,131.03892517089844,0.3918173611164093,0.8214285969734192,0.38313916325569153,0.7857142686843872,0.4809461534023285,0.7142857313156128,0.32545021176338196,0.75,0.42800840735435486,0.7857142686843872
toy_10_drug-candidate,33,9.098963737487793,12.42328125,6400,3114,5274,1126,0.3109594235874099,0.2510428517254456,0.5176715965111869,0.4730088421719743,0.9982935153583617,0.2399724964850229,0.5880880561966043,0.3399865695266734,toy_10_drug-candidate_33,159.0237274169922,0.33846956491470337,0.8214285969734192,0.5687636137008667,0.6428571939468384,0.44687619805336,0.75,0.5893328189849854,0.6428571939468384,0.3625195026397705,0.785714328289032
toy_10_drug-candidate,34,9.086116790771484,12.53671875,6400,3210,5209,1191,0.31944711076982146,0.25283163755039356,0.523612977538875,0.5063780293380192,0.9983682088692647,0.237124590187418,0.591361412971696,0.33569099578989864,toy_10_drug-candidate_34,131.37600708007812,0.47054535150527954,0.6785714626312256,0.34016185998916626,0.8571428656578064,0.3385716378688812,0.821428656578064,0.4038386046886444,0.8214285969734192,0.33393239974975586,0.8571429252624512
toy_10_drug-candidate,35,9.09233283996582,12.4421875,6400,3197,5224,1176,0.3223583460949464,0.25478560490045943,0.5256508422664625,0.45799926207146346,0.9984494640122511,0.23825153524215978,0.59946485421227,0.33711831820413574,toy_10_drug-candidate_35,152.70440673828125,0.31155553460121155,0.785714328289032,0.4221780300140381,0.8571429252624512,0.5265318751335144,0.75,0.39734601974487305,0.75,0.33467209339141846,0.8571429252624512
toy_10_drug-candidate,36,9.108748435974121,12.374375,6400,3119,5278,1122,0.3183023872679045,0.25179992421371733,0.5228116710875331,0.553630762633027,0.9978969306555513,0.23725413434338297,0.6040301796363075,0.3342498685454835,toy_10_drug-candidate_36,121.21162414550781,0.4030407965183258,0.785714328289032,0.5527706742286682,0.6785714626312256,0.1838243305683136,0.9285714626312256,0.4912504553794861,0.7142857313156128,0.5642669200897217,0.75
toy_10_drug-candidate,37,9.103849411010742,12.3096875,6400,3103,5337,1063,0.30972456436200113,0.24208356754731122,0.5168071950534008,0.49575386055445264,0.9985947161326588,0.23535387953043968,0.603362522386991,0.3384426459945456,toy_10_drug-candidate_37,108.30426025390625,0.4192536771297455,0.75,0.2905621826648712,0.8928571939468384,0.3423982262611389,0.8928571939468384,0.3764510750770569,0.785714328289032,0.2963466942310333,0.8571429252624512
toy_10_drug-candidate,38,9.104869842529297,12.30546875,6400,3017,5409,991,0.30097984840081343,0.2320207062303568,0.5106858938805694,0.46652572958779986,0.9984655204289149,0.23777279708887575,0.6139449667520928,0.3362518486286826,toy_10_drug-candidate_38,145.3155059814453,0.35129910707473755,0.8571428656578064,0.3427351117134094,0.8214285969734192,0.3577536940574646,0.8214285969734192,0.5928727388381958,0.7142857313156128,0.3790711462497711,0.8214285969734192
toy_10_drug-candidate,39,9.10603141784668,12.27734375,6400,3024,5392,1008,0.3076780415430267,0.22978486646884272,0.5153746290801187,0.46931016141210474,0.9982566765578635,0.23596475208391218,0.6103805915387793,0.33476371162151575,toy_10_drug-candidate_39,146.40164184570312,0.23148508369922638,0.8928571939468384,0.5572665929794312,0.6785714626312256,0.5215471386909485,0.7142857313156128,0.3496991991996765,0.8214285969734192,0.47519171237945557,0.75
toy_10_drug-candidate,40,9.109407424926758,12.21671875,32000,8513,26931,5069,0.29471612639708883,0.22000668374735435,0.5063012884779621,0.5348295674728866,0.9983327763543871,0.2376081625494036,0.6189997261983265,0.3355395955484002,toy_10_drug-candidate_40,113.8138198852539,0.26514917612075806,0.8571428656578064,0.37500038743019104,0.8571428656578064,0.43096762895584106,0.7142857313156128,0.41422632336616516,0.7857142686843872,0.4149335026741028,0.75
toy_10_drug-candidate,41,9.086946487426758,12.30609375,6400,3018,5385,1015,0.2943361188486537,0.2254410399257196,0.5060352831940574,0.5117026999525507,0.9975301764159704,0.23737157582079402,0.6168579592636461,0.33809111230651134,toy_10_drug-candidate_41,153.25877380371094,0.31171685457229614,0.8571429252624512,0.3273051977157593,0.8571428656578064,0.4221859574317932,0.821428656578064,0.5090993046760559,0.7142857313156128,0.36546361446380615,0.821428656578064
toy_10_drug-candidate,42,9.071159362792969,12.40609375,6400,3082,5305,1095,0.2987747408105561,0.22469368520263902,0.5091423185673891,0.5200388932085139,0.9980772855796417,0.23818533409405945,0.6207224974110667,0.3383564538509031,toy_10_drug-candidate_42,134.7147979736328,0.3596411347389221,0.8571429252624512,0.2720578610897064,0.8571429252624512,0.3176455795764923,0.8214285969734192,0.45197418332099915,0.75,0.33717015385627747,0.8571429252624512
