exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0
smallmols_00_diversity,0,6.38932991027832,41.60490625,32000,31974,12868,19132,0.9998445756916382,0.9998445756916382,0.9998912029841468,0.3716533002993947,0.9886151694124962,0.5526212084690827,0.5113434539389698,0.5003489706630782,smallmols_00_diversity_0,246.44161987304688,0,0
smallmols_00_diversity,1,6.6589674949646,36.36546875,6400,6393,2967,3433,1.0,1.0,1.0,0.44195483858280943,0.9889787664307382,0.531694022143981,0.5342814891921904,0.5009353630093837,smallmols_00_diversity_1,316.7176818847656,0,0
smallmols_00_diversity,2,6.8426194190979,32.53265625,6400,6394,3308,3092,1.0,1.0,1.0,0.5234577047639691,0.9918379685610641,0.5117744115964474,0.5421885116509966,0.5190608581020009,smallmols_00_diversity_2,374.8620910644531,0,0
smallmols_00_diversity,3,7.040536403656006,28.44796875,6400,6378,3605,2795,0.9997226074895977,0.9997226074895977,0.9998058252427185,0.5780113308192728,0.9926490984743412,0.49693841314563847,0.5551721679040624,0.5438981202042484,smallmols_00_diversity_3,365.4561767578125,0,0
smallmols_00_diversity,4,7.184134483337402,25.2575,6400,6274,3966,2434,1.0,1.0,1.0,0.6555660100232158,0.9926122037317195,0.4946744343476861,0.5758726359004566,0.566883687006893,smallmols_00_diversity_4,462.6380615234375,0,0
smallmols_00_diversity,5,7.286310195922852,22.73703125,6400,6128,4291,2109,1.0,1.0,1.0,0.7101722050362447,0.9941272430668843,0.4975939076741617,0.5975550788299125,0.5916712427804072,smallmols_00_diversity_5,466.200439453125,0,0
smallmols_00_diversity,6,7.3847126960754395,20.3259375,6400,5902,4571,1829,0.9997812294902647,0.9997812294902647,0.9998468606431853,0.740755445844715,0.9945963684095385,0.4997394544455483,0.6208275388704262,0.6159077841792157,smallmols_00_diversity_6,466.8377685546875,0,0
smallmols_00_diversity,7,7.4667840003967285,18.55015625,6400,5563,4751,1649,1.0,1.0,1.0,0.781091673725504,0.9949273837086928,0.5067194093676738,0.6377897872410547,0.6519688367270237,smallmols_00_diversity_7,463.8066711425781,0,0
smallmols_00_diversity,8,7.527866363525391,17.1796875,6400,5123,4939,1461,1.0,1.0,1.0,0.835401334228195,0.9957481271512452,0.510281505835776,0.6573187145781841,0.6788272089065067,smallmols_00_diversity_8,441.0221862792969,0,0
smallmols_00_diversity,9,7.597612380981445,15.71625,6400,4615,5050,1350,0.9998019801980198,0.9998019801980198,0.9998613861386139,0.8525167836862638,0.9961980198019801,0.5064662981808374,0.6748248897557716,0.7057401157359035,smallmols_00_diversity_9,371.9310302734375,0,0
