exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0
smallmols_02_soft-novelty,0,6.391101837158203,41.51396875,32000,31961,12834,19166,1.0,1.0,1.0,0.375176725419764,0.9894654823126071,0.5515103176117563,0.513865018008119,0.49824959875729413,smallmols_02_soft-novelty_0,605.9771118164062,0.01245112530887127,1.0
smallmols_02_soft-novelty,1,6.652606964111328,36.61734375,6400,6394,3008,3392,1.0,1.0,1.0,0.3379293126269886,0.990658244680851,0.5260992274258846,0.5179726420619591,0.5450269062436411,smallmols_02_soft-novelty_1,669.6104736328125,0.0627647340297699,1.0
smallmols_02_soft-novelty,2,6.84376335144043,33.18546875,6400,6392,3462,2938,1.0,1.0,1.0,0.4438795520096673,0.9924032351242056,0.5324659266404532,0.5249209804462215,0.583454983254996,smallmols_02_soft-novelty_2,656.943603515625,0.008000868372619152,1.0
smallmols_02_soft-novelty,3,6.909815788269043,31.86953125,6400,6391,3750,2650,1.0,1.0,1.0,0.40757049609153956,0.9933866666666666,0.5378600521699449,0.5174498784124936,0.6123175695706596,smallmols_02_soft-novelty_3,623.2409057617188,0.01754896715283394,1.0
smallmols_02_soft-novelty,4,6.971967697143555,30.47890625,6400,6384,4102,2298,0.999756216479766,0.999512432959532,0.9998293515358362,0.3887280251031713,0.9942710872745002,0.5398574119944403,0.5163196783066952,0.6304171974286841,smallmols_02_soft-novelty_4,668.9558715820312,0.020744899287819862,1.0
smallmols_02_soft-novelty,5,7.032917499542236,28.84890625,6400,6360,4339,2061,0.9995390643005301,0.9995390643005301,0.9996773450103711,0.3943269208270882,0.9949758008757777,0.5353307014179197,0.5189818393766183,0.6534215823999875,smallmols_02_soft-novelty_5,712.6207885742188,0.005642421077936888,1.0
smallmols_02_soft-novelty,6,7.065141677856445,27.7478125,6400,6333,4546,1854,0.9991201055873296,0.9991201055873296,0.9993840739111306,0.4058459290609026,0.9947646282446106,0.5381905338926314,0.5213657364048396,0.6737026809888013,smallmols_02_soft-novelty_6,642.2896728515625,0.0114967692643404,1.0
smallmols_02_soft-novelty,7,7.098501682281494,27.1096875,6400,6290,4627,1773,0.9989193862113681,0.9984871406959153,0.9992435703479576,0.4164555745483611,0.9948562783661119,0.5390796435645949,0.5187997392795763,0.690566760393282,smallmols_02_soft-novelty_7,612.3646240234375,0.008214334957301617,1.0
smallmols_02_soft-novelty,8,7.172674179077148,25.47,6400,6185,4854,1546,0.99958796868562,0.99958796868562,0.9997115780799342,0.4079834872636346,0.9957560774618872,0.5346920174037506,0.529360989088543,0.7056826156170429,smallmols_02_soft-novelty_8,599.3822631835938,0.004724651575088501,1.0
smallmols_02_soft-novelty,9,7.242510795593262,24.19921875,6400,6032,4864,1536,0.9997944078947368,0.9997944078947368,0.9998560855263158,0.4612604709461514,0.9966077302631579,0.5384699472330142,0.5353296948081979,0.7265365951141665,smallmols_02_soft-novelty_9,634.0884399414062,0.0036297570914030075,1.0
smallmols_02_soft-novelty,10,7.260477542877197,23.80640625,32000,27614,24350,7650,0.9995482546201232,0.9995071868583162,0.9996837782340862,0.46958584695228467,0.996735112936345,0.5323418676722389,0.5422183448252963,0.7217196167434686,smallmols_02_soft-novelty_10,583.9567260742188,0.007269549649208784,1.0
smallmols_02_soft-novelty,11,7.269271373748779,23.58625,6400,5978,4961,1439,0.9991937109453739,0.9991937109453739,0.9994355976617617,0.48450353303956356,0.9965127998387423,0.5301491714720348,0.5435474563705945,0.7171405090390046,smallmols_02_soft-novelty_11,543.5606079101562,0.003194887191057205,1.0
smallmols_02_soft-novelty,12,7.3125810623168945,22.9853125,6400,5881,5039,1361,0.9996030958523516,0.9996030958523516,0.9997221670966462,0.5069415016084151,0.996487398293312,0.5318884052211492,0.5544383239935319,0.7216180937129881,smallmols_02_soft-novelty_12,554.3790893554688,0.00749334366992116,1.0
smallmols_02_soft-novelty,13,7.360728740692139,22.0821875,6400,5764,5160,1240,0.9996124031007751,0.9996124031007751,0.9997286821705427,0.489833240782859,0.9974806201550388,0.5330269170327798,0.5631468151469967,0.7303233809406886,smallmols_02_soft-novelty_13,556.7012939453125,0.002091308357194066,1.0
smallmols_02_soft-novelty,14,7.4037184715271,21.279375,6400,5644,5302,1098,0.9998113919275745,0.9998113919275745,0.9998679743493022,0.5073746135856921,0.9975669558657111,0.5355523491443961,0.5743868397966598,0.7304124751812439,smallmols_02_soft-novelty_14,566.9843139648438,0.0022088668774813414,1.0
smallmols_02_soft-novelty,15,7.441053867340088,20.49953125,6400,5492,5426,974,0.9998157021747144,0.9998157021747144,0.9998709915223001,0.6162933775652746,0.9969222263177293,0.5273874958735215,0.5787983461812198,0.7336925097080692,smallmols_02_soft-novelty_15,559.96728515625,0.0015733680920675397,1.0
smallmols_02_soft-novelty,16,7.50419807434082,19.59890625,6400,5182,5540,860,1.0,1.0,1.0,0.5456874378864319,0.997707581227437,0.5234541092906188,0.5868864489134263,0.7465109287594064,smallmols_02_soft-novelty_16,544.336669921875,0.001515367068350315,1.0
smallmols_02_soft-novelty,17,7.528783798217773,18.74140625,6400,5043,5564,836,0.9998202731847592,0.9998202731847592,0.9998741912293314,0.6078930767038658,0.9975916606757729,0.5190693361026955,0.5981001508826193,0.7490560654314976,smallmols_02_soft-novelty_17,501.7675476074219,0.0010998991783708334,1.0
smallmols_02_soft-novelty,18,7.5576605796813965,18.27609375,6400,4897,5564,836,0.9994608195542775,0.9994608195542775,0.9996225736879942,0.597148028817658,0.9970704529115744,0.5253120956011751,0.607525025061761,0.759995978470569,smallmols_02_soft-novelty_18,562.9149780273438,0.001632792060263455,1.0
smallmols_02_soft-novelty,19,7.579891204833984,17.673125,6400,4683,5686,714,0.9998241294407316,0.9998241294407316,0.9998768906085121,0.6409696740033847,0.9981005979599014,0.523805447468117,0.6239419986609278,0.7562513800176462,smallmols_02_soft-novelty_19,488.25775146484375,0.001295087393373251,1.0
smallmols_02_soft-novelty,20,7.608155727386475,17.26825,32000,18652,28039,3961,0.9996433538999251,0.9996433538999251,0.9997503477299475,0.6813628731653602,0.9974785120724705,0.5261169457244276,0.6328103826064562,0.7610125268143707,smallmols_02_soft-novelty_20,468.193359375,0.0010283440351486206,1.0
smallmols_02_soft-novelty,21,7.6273722648620605,16.88875,6400,4413,5590,810,1.0,0.9998211091234347,1.0,0.655287274633404,0.9974418604651164,0.5257429284126196,0.6370515153814447,0.7666741000672863,smallmols_02_soft-novelty_21,500.8104553222656,0.0009654475143179297,1.0
smallmols_02_soft-novelty,22,7.645757675170898,16.57609375,6400,4340,5594,806,1.0,1.0,1.0,0.6704161701610193,0.9979621022524133,0.5307144409125858,0.6475979026428332,0.7647288842371094,smallmols_02_soft-novelty_22,427.730224609375,0.0010749583598226309,1.0
smallmols_02_soft-novelty,23,7.678347587585449,16.37828125,6400,4229,5649,751,1.0,1.0,1.0,0.6873011004980026,0.9981058594441493,0.5308402599864984,0.6418746168540186,0.7735486140289904,smallmols_02_soft-novelty_23,444.1358642578125,0.002378877019509673,1.0
