exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1
drugs_04_solubility,0,5.647045135498047,43.8534375,32000,31927,9561,22439,1.0,1.0,1.0,0.38681550388988334,0.68162326116515,0.5276208691735468,0.5006657192704277,0.5327115468888594,drugs_04_solubility_0,306.5959167480469,2.3688583374023438,0.6666667461395264,1.4099736213684082,0.6825397610664368
drugs_04_solubility,1,5.734416961669922,39.080625,6400,6386,2519,3881,1.0,1.0,1.0,0.354126008491454,0.7279078999603017,0.5426830673089901,0.4852638000029127,0.6062476291239698,drugs_04_solubility_1,524.0726318359375,0.7528769373893738,0.888888955116272,0.5520043969154358,0.8412699103355408
drugs_04_solubility,2,5.779537200927734,36.658125,6400,6369,2678,3722,0.9996265870052278,0.9996265870052278,0.9997386109036596,0.37199233688760225,0.7205750560119492,0.55141305308844,0.5012164674939259,0.6251815987971876,drugs_04_solubility_2,476.10784912109375,0.3513624668121338,0.9365079998970032,0.382356733083725,0.8571429252624512
drugs_04_solubility,3,5.777299880981445,35.28984375,6400,6365,2788,3612,0.9996413199426112,1.0,0.999748923959828,0.41949153599580485,0.7244619799139167,0.5596331273121522,0.5092564553486496,0.6415456699870055,drugs_04_solubility_3,304.466064453125,0.26268258690834045,0.9365079998970032,0.11997126042842865,1.0
drugs_04_solubility,4,5.79293155670166,34.12078125,6400,6337,3002,3398,1.0,1.0,1.0,0.41138752320325334,0.7433710859427047,0.5667320009801121,0.5193434771693318,0.6541565992530303,drugs_04_solubility_4,325.9956359863281,0.17862959206104279,0.9206349849700928,0.0774201974272728,0.9841270446777344
drugs_04_solubility,5,5.768333911895752,33.7553125,6400,6333,3047,3353,1.0,1.0,1.0,0.39239713816113675,0.7503774204135215,0.5620015312783098,0.5160028598225441,0.6704639805532105,drugs_04_solubility_5,268.0606994628906,0.09800812602043152,0.9523810148239136,0.07013682276010513,1.0
drugs_04_solubility,6,5.767035961151123,32.89734375,6400,6329,3242,3158,1.0,0.999691548426897,1.0,0.4390951870525492,0.7566625539790254,0.5614672337848524,0.5197523376478851,0.6806418845728823,drugs_04_solubility_6,281.6719055175781,0.05495905876159668,1.0,0.07156422734260559,0.968254029750824
drugs_04_solubility,7,5.784546375274658,32.04375,6400,6308,3455,2945,1.0,1.0,1.0,0.38968383229268405,0.7640231548480463,0.5676819692017687,0.5181627175640791,0.7034271213232551,drugs_04_solubility_7,285.9425354003906,0.0251749400049448,1.0,0.05615486577153206,0.9841270446777344
drugs_04_solubility,8,5.86895751953125,31.15421875,6400,6254,3614,2786,1.0,1.0,1.0,0.4565765486501257,0.7742667404537907,0.570834526836081,0.5147902582446164,0.7158970802747143,drugs_04_solubility_8,261.83575439453125,0.022978125140070915,1.0,0.07548099011182785,0.968254029750824
drugs_04_solubility,9,5.946001052856445,30.81578125,6400,6236,3789,2611,1.0,1.0,1.0,0.3635167190646438,0.7842438638163104,0.585392558497889,0.516553372902455,0.7301395641902634,drugs_04_solubility_9,287.7414855957031,0.02879917249083519,0.9841270446777344,0.023206455633044243,1.0
drugs_04_solubility,10,6.08335542678833,30.10659375,32000,29719,19447,12553,1.0,0.9999485781868669,1.0,0.40498631137406754,0.7873296652439965,0.5907317105182084,0.5168470360602732,0.7466312791233666,drugs_04_solubility_10,249.59841918945312,0.04882115125656128,0.9841270446777344,0.021448489278554916,1.0
drugs_04_solubility,11,6.191954135894775,29.534375,6400,6100,4014,2386,0.9997508719481814,1.0,0.999825610363727,0.457248503432904,0.7959142999501744,0.5986555948345582,0.5150274653409403,0.7665204035109385,drugs_04_solubility_11,266.2161560058594,0.016034051775932312,1.0,0.01107654720544815,1.0
drugs_04_solubility,12,6.3761515617370605,28.58953125,6400,5983,4221,2179,1.0,1.0,1.0,0.3865654047605915,0.7947642738687515,0.6019203111244563,0.5229390094024947,0.781505055123013,drugs_04_solubility_12,267.1695861816406,0.030380047857761383,0.9841270446777344,0.007578511722385883,1.0
drugs_04_solubility,13,6.473121166229248,27.69296875,6400,5813,4458,1942,1.0,1.0,1.0,0.44143990069932537,0.8092642440556302,0.6051799746182553,0.5172006497907676,0.8006007369895494,drugs_04_solubility_13,251.94212341308594,0.005865073762834072,1.0,0.029493194073438644,1.0
drugs_04_solubility,14,6.626729965209961,26.44078125,6400,5587,4689,1711,1.0,1.0,1.0,0.39377555747831083,0.8171465131158029,0.6051130098410631,0.5237383012912684,0.8159802209487209,drugs_04_solubility_14,231.99176025390625,0.002919464837759733,1.0,0.0028636883944272995,1.0
drugs_04_solubility,15,6.699390888214111,25.276875,6400,5252,4928,1472,1.0,1.0,1.0,0.3713872217501371,0.8287743506493506,0.6037622399043254,0.5236659527354639,0.8297991457853654,drugs_04_solubility_15,276.6763916015625,0.012559274211525917,1.0,0.004395773634314537,1.0
drugs_04_solubility,16,6.7942376136779785,25.09390625,6400,5134,5076,1324,1.0,1.0,1.0,0.4221359756203754,0.8329393223010244,0.6092333176313811,0.5214245936216683,0.8368563705763208,drugs_04_solubility_16,229.7891845703125,0.027909887954592705,0.9841270446777344,0.001996363513171673,1.0
drugs_04_solubility,17,6.806270122528076,24.78109375,6400,5079,5131,1269,1.0,1.0,1.0,0.3633846756948423,0.8433833560709413,0.6099991216924436,0.5169656734211445,0.8443283565030044,drugs_04_solubility_17,231.6837158203125,0.0019727752078324556,1.0,0.0022533878218382597,1.0
