exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3
drugs_08_soft-novelty,0,5.643466949462891,43.86434375,32000,31945,9204,22796,0.9998913515862669,0.9998913515862669,0.9999239461103867,0.38316175732162194,0.6865167318557149,0.5287128898140356,0.4950168563134954,0.5387760894572586,drugs_08_soft-novelty_0,399.5303955078125,2.4296770095825195,0.5079365968704224,1.3508777618408203,0.7777778506278992,0.7855166792869568,0.80952388048172,0.7224874496459961,0.7619048357009888
drugs_08_soft-novelty,1,5.760153770446777,40.6365625,6400,6395,2247,4153,1.0,1.0,1.0,0.33903449220981424,0.7283489096573208,0.5562542497498723,0.48911817508917155,0.5911348264744827,drugs_08_soft-novelty_1,536.2646484375,0.3791189193725586,0.8730159401893616,0.3354448080062866,0.9047619700431824,0.248578280210495,0.9365079998970032,0.2503504455089569,0.9206349849700928
drugs_08_soft-novelty,2,5.8067145347595215,39.9190625,6400,6394,2366,4034,1.0,1.0,1.0,0.3344783326912351,0.7338968723584107,0.5594785425482666,0.4815157687684473,0.6010357398468904,drugs_08_soft-novelty_2,385.0909118652344,0.21671044826507568,0.9365079998970032,0.08032414317131042,1.0,0.05997603386640549,1.0,0.09454818069934845,0.9841270446777344
drugs_08_soft-novelty,3,5.79763650894165,39.40890625,6400,6392,2492,3908,1.0,1.0,1.0,0.37953607791191313,0.7425762439807384,0.557764641029648,0.4826014442429166,0.610155388381823,drugs_08_soft-novelty_3,189.57582092285156,0.054414063692092896,1.0,0.11929894983768463,0.968254029750824,0.11687012761831284,0.968254029750824,0.05626867711544037,0.9841270446777344
drugs_08_soft-novelty,4,5.779765605926514,38.83453125,6400,6392,2450,3950,1.0,1.0,1.0,0.3878375371284919,0.7479183673469387,0.5513073703351092,0.48919079341162447,0.5952420406358186,drugs_08_soft-novelty_4,297.279052734375,0.05899573862552643,0.9841270446777344,0.045424386858940125,1.0,0.048284344375133514,0.9841270446777344,0.04532301425933838,1.0
drugs_08_soft-novelty,5,5.770334243774414,38.6721875,6400,6395,2512,3888,1.0,1.0,1.0,0.36886931283886837,0.7402866242038216,0.5571183112819098,0.493887034341779,0.5998146941229625,drugs_08_soft-novelty_5,146.95111083984375,0.03783314302563667,1.0,0.05216611176729202,0.968254029750824,0.03383621200919151,1.0,0.05105387419462204,0.9841270446777344
drugs_08_soft-novelty,6,5.714161396026611,37.23,6400,6384,2712,3688,1.0,1.0,1.0,0.42687416464532885,0.7536135693215339,0.5529577349999102,0.4941998727372134,0.6088105627795694,drugs_08_soft-novelty_6,210.49977111816406,0.023485518991947174,1.0,0.018575064837932587,1.0,0.01882004365324974,1.0,0.015134662389755249,1.0
drugs_08_soft-novelty,7,5.762314319610596,35.9578125,6400,6381,2736,3664,1.0,1.0,1.0,0.38360421535858125,0.7421052631578947,0.5462563541788911,0.5060921290066941,0.6118576097031843,drugs_08_soft-novelty_7,150.5486297607422,0.02470492571592331,1.0,0.014107992872595787,1.0,0.017017140984535217,1.0,0.013585196807980537,1.0
drugs_08_soft-novelty,8,5.757333278656006,33.895625,6400,6374,2935,3465,1.0,1.0,1.0,0.45123605049681437,0.7532197614991482,0.543300264060741,0.5048294076231694,0.638748789478982,drugs_08_soft-novelty_8,154.03062438964844,0.04376818612217903,0.968254029750824,0.011192191392183304,1.0,0.015430109575390816,1.0,0.02190263941884041,1.0
drugs_08_soft-novelty,9,5.752658843994141,32.41890625,6400,6362,3131,3269,0.9996806132226126,0.9996806132226126,0.9997764292558289,0.39884647311808247,0.759214308527627,0.5334856297599322,0.5140656084860303,0.6474894468813317,drugs_08_soft-novelty_9,152.079345703125,0.010905010625720024,1.0,0.008368736132979393,1.0,0.0054218964651227,1.0,0.02908804826438427,0.9841270446777344
drugs_08_soft-novelty,10,5.81415319442749,31.0314375,32000,31238,17044,14956,1.0,0.9999413283266839,1.0,0.4358893563878293,0.7700539779394507,0.5253768489832316,0.5115492795766877,0.6599033747189557,drugs_08_soft-novelty_10,140.52288818359375,0.011564357206225395,1.0,0.011465920135378838,1.0,0.005754196550697088,1.0,0.04666757956147194,0.9841270446777344
drugs_08_soft-novelty,11,5.849679946899414,29.84703125,6400,6319,3690,2710,0.9997289972899729,0.9997289972899729,0.999810298102981,0.49564868699084885,0.7662059620596205,0.5225457877603784,0.5194740753595942,0.668144022377515,drugs_08_soft-novelty_11,146.6355438232422,0.009090261533856392,1.0,0.005250812042504549,1.0,0.020104652270674706,1.0,0.013137036003172398,1.0
drugs_08_soft-novelty,12,5.898895263671875,29.26796875,6400,6306,3872,2528,1.0,1.0,1.0,0.4491078941641305,0.7728305785123966,0.5212893432868307,0.5159560306327347,0.6870100554466563,drugs_08_soft-novelty_12,147.0952606201172,0.004810888320207596,1.0,0.0058135781437158585,1.0,0.013057811185717583,1.0,0.0035805203951895237,1.0
drugs_08_soft-novelty,13,5.950186252593994,28.05734375,6400,6254,4140,2260,0.9997584541062802,0.9995169082125603,0.9998309178743962,0.5040401104756983,0.778743961352657,0.5202195720107059,0.5281148852504673,0.6929519820535758,drugs_08_soft-novelty_13,171.9656982421875,0.0034437980502843857,1.0,0.00752993393689394,1.0,0.006560922600328922,1.0,0.03044104017317295,0.9841270446777344
drugs_08_soft-novelty,14,5.9894795417785645,27.31984375,6400,6226,4388,2012,0.9997721057429353,1.0,0.9998404740200547,0.45160148080909474,0.7934138559708296,0.5137542200932457,0.5214290894960532,0.7082903613529726,drugs_08_soft-novelty_14,165.3027801513672,0.0036209835670888424,1.0,0.003954279702156782,1.0,0.004095860756933689,1.0,0.0025302465073764324,1.0
