exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0
smallmols_00_soft-novelty,0,6.390705108642578,41.5825625,32000,31979,12855,19145,1.0,1.0,1.0,0.3715389419143824,0.9889070400622327,0.5497961918026756,0.5116988004746464,0.5029704915147869,smallmols_00_soft-novelty_0,762.659912109375,0,0
smallmols_00_soft-novelty,1,6.295106887817383,44.64859375,6400,6398,2223,4177,1.0,1.0,1.0,0.3071965017209535,0.9881691408007198,0.5720546610923823,0.5373354420991606,0.44463978776302177,smallmols_00_soft-novelty_1,658.6747436523438,0,0
smallmols_00_soft-novelty,2,6.408160209655762,42.52375,6400,6400,2621,3779,1.0,1.0,1.0,0.40485998633290904,0.9874856924837849,0.586619756092249,0.5391357135978927,0.47056975104660004,smallmols_00_soft-novelty_2,777.745849609375,0,0
smallmols_00_soft-novelty,3,6.6145758628845215,38.2175,6400,6397,3059,3341,1.0,1.0,1.0,0.3764882404609378,0.988100686498856,0.5538185034683649,0.5401194931005074,0.5108528803178278,smallmols_00_soft-novelty_3,859.8106079101562,0,0
smallmols_00_soft-novelty,4,6.78632926940918,34.94671875,6400,6397,3503,2897,1.0,1.0,1.0,0.41078659757285807,0.9906080502426493,0.5298551361862479,0.5534565635257155,0.5232651619695152,smallmols_00_soft-novelty_4,912.6337890625,0,0
smallmols_00_soft-novelty,5,6.90396785736084,32.16171875,6400,6390,3953,2447,1.0,1.0,1.0,0.4208795617300304,0.9927143941310397,0.5307713349767392,0.554349726632239,0.5657121680159329,smallmols_00_soft-novelty_5,892.0556640625,0,0
smallmols_00_soft-novelty,6,7.050015449523926,29.50703125,6400,6358,4070,2330,0.9997542997542997,0.9995085995085995,0.9998280098280099,0.4622815261677841,0.9931695331695332,0.5372183051010502,0.5689038571791777,0.6031851280717875,smallmols_00_soft-novelty_6,833.8831176757812,0,0
smallmols_00_soft-novelty,7,7.146676540374756,27.06453125,6400,6336,4347,2053,0.9997699562916954,0.9997699562916954,0.9998389694041868,0.5177930095117707,0.9940648723257418,0.5312888944654365,0.5722106109051357,0.6319146205988755,smallmols_00_soft-novelty_7,841.352294921875,0,0
smallmols_00_soft-novelty,8,7.2119526863098145,25.3384375,6400,6266,4534,1866,0.9997794441993825,0.9997794441993825,0.9998456109395677,0.5000971001915322,0.9948169386854874,0.5277262254974311,0.5760143996338706,0.6497153524304414,smallmols_00_soft-novelty_8,781.763427734375,0,0
smallmols_00_soft-novelty,9,7.291645526885986,23.81515625,6400,6172,4736,1664,1.0,0.9997888513513513,1.0,0.5437749143844512,0.9952069256756757,0.5210062599679025,0.5808350880485594,0.6705806090151324,smallmols_00_soft-novelty_9,739.8924560546875,0,0
smallmols_00_soft-novelty,10,7.3399152755737305,22.693875,32000,28374,24311,7689,0.9997531981407594,0.9997531981407594,0.9998272386985315,0.5738964674662624,0.9963678993048413,0.5177462973685139,0.5889512200830503,0.6767798044335607,smallmols_00_soft-novelty_10,710.075927734375,0,0
smallmols_00_soft-novelty,11,7.376719951629639,21.69359375,6400,5969,5025,1375,0.9998009950248756,0.9998009950248756,0.9998606965174129,0.5870765212717851,0.9960796019900497,0.5119911034285095,0.5900112331758706,0.6859905765036692,smallmols_00_soft-novelty_11,789.2607421875,0,0
smallmols_00_soft-novelty,12,7.394435405731201,21.155625,6400,5820,5180,1220,0.9992277992277993,0.9992277992277993,0.9994594594594595,0.6072677832462652,0.9972972972972973,0.5113991375055265,0.5945759485285731,0.6983517383945443,smallmols_00_soft-novelty_12,728.934326171875,0,0
smallmols_00_soft-novelty,13,7.412254810333252,20.9034375,6400,5768,5253,1147,0.9996192651818009,0.9996192651818009,0.9997334856272607,0.5818368866128955,0.9964782029316581,0.5124989412453748,0.5821463909131251,0.7114744220785725,smallmols_00_soft-novelty_13,769.622314453125,0,0
smallmols_00_soft-novelty,14,7.451482772827148,20.50625,6400,5696,5331,1069,0.9998124179328456,0.9998124179328456,0.9998686925529919,0.5878439083240711,0.996923654098668,0.5164972683445275,0.5855806045632529,0.7182132754707851,smallmols_00_soft-novelty_14,724.953125,0,0
smallmols_00_soft-novelty,15,7.475225925445557,20.2059375,6400,5546,5297,1103,0.9996224277893148,0.9996224277893148,0.9997356994525204,0.6829985382735265,0.997224844251463,0.5177747950652984,0.581931375334781,0.729041240456609,smallmols_00_soft-novelty_15,741.9278564453125,0,0
smallmols_00_soft-novelty,16,7.500650405883789,19.77546875,6400,5438,5395,1005,0.9998146431881372,0.9998146431881372,0.9998702502316961,0.626126949025894,0.9977201112140871,0.5157994299316404,0.5903671325745636,0.730164827398695,smallmols_00_soft-novelty_16,751.0799560546875,0,0
smallmols_00_soft-novelty,17,7.523730278015137,19.5371875,6400,5374,5396,1004,0.9994440326167532,0.9994440326167532,0.9996108228317271,0.6662218688533359,0.9979429206819868,0.52341792963816,0.5905957908267836,0.73825150000674,smallmols_00_soft-novelty_17,675.6558227539062,0,0
smallmols_00_soft-novelty,18,7.564183235168457,19.4909375,6400,5278,5200,1200,0.999423076923077,0.999423076923077,0.9995961538461537,0.6463881009371765,0.9975192307692309,0.5303981050102025,0.5929507231206121,0.745860545770903,smallmols_00_soft-novelty_18,690.9965209960938,0,0
smallmols_00_soft-novelty,19,7.592461109161377,19.263125,6400,5190,5180,1220,0.9998069498069498,0.9996138996138996,0.9998648648648649,0.6642196853456096,0.9977220077220077,0.5255718042897205,0.5915979359107113,0.7483354943638437,smallmols_00_soft-novelty_19,611.6027221679688,0,0
smallmols_00_soft-novelty,20,7.620357513427734,18.98059375,32000,21582,25401,6599,0.9997637888272115,0.9997637888272115,0.999834652179048,0.6744469120209418,0.9975906460375576,0.5303829527846284,0.5900130414145226,0.7524879206436692,smallmols_00_soft-novelty_20,593.2028198242188,0,0
smallmols_00_soft-novelty,21,7.643284320831299,18.58703125,6400,4957,5176,1224,0.999806800618238,0.999806800618238,0.9998647604327666,0.6663554441510223,0.9982032457496137,0.5284248501169652,0.5915276384305879,0.7598152666319599,smallmols_00_soft-novelty_21,644.703125,0,0
smallmols_00_soft-novelty,22,7.687198638916016,18.2075,6400,4847,5434,966,1.0,1.0,1.0,0.6542328410441297,0.9983069562016931,0.5244981005487803,0.5927063837152802,0.7652469317071965,smallmols_00_soft-novelty_22,599.475830078125,0,0
