exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3,D_loss_4,Accuracy_4
smallmols_10_soft-novelty,0,6.39301872253418,41.520125,32000,31957,12899,19101,0.9997674238313048,0.9997674238313048,0.9998371966819134,0.37739009751003066,0.9885805101170634,0.5493021595378913,0.5141972894729215,0.49504017375903214,smallmols_10_soft-novelty_0,96.27771759033203,0.0538199357688427,0.9545454978942871,0.010678930208086967,1.0,0.012210682034492493,1.0,0.01003209687769413,1.0,0.01648901030421257,1.0
smallmols_10_soft-novelty,1,6.553066253662109,38.3984375,6400,6398,2758,3642,1.0,1.0,1.0,0.3166987035585072,0.9883611312545323,0.570980376836227,0.5202633887301167,0.5505325625990602,smallmols_10_soft-novelty_1,95.41482543945312,0.006648740731179714,1.0,0.006993708200752735,1.0,0.1321185827255249,0.9545454978942871,0.00886085070669651,1.0,0.015612847171723843,1.0
smallmols_10_soft-novelty,2,6.7568230628967285,34.18125,6400,6393,3164,3236,0.9996839443742098,0.9996839443742098,0.999778761061947,0.4061789871757962,0.9890328697850822,0.5474043504892218,0.5267551190442217,0.5870204682458716,smallmols_10_soft-novelty_2,62.00238800048828,0.019818613305687904,1.0,0.007418439723551273,1.0,0.00659837294369936,1.0,0.005531159229576588,1.0,0.005425087176263332,1.0
smallmols_10_soft-novelty,3,6.834245681762695,32.72,6400,6391,2985,3415,1.0,1.0,1.0,0.39160248000442105,0.9892127303182581,0.5468301661486837,0.5352920767455376,0.5896317972063246,smallmols_10_soft-novelty_3,28.60623550415039,0.005143319256603718,1.0,0.007027344778180122,1.0,0.006436203606426716,1.0,0.0047555724158883095,1.0,0.006570609286427498,1.0
smallmols_10_soft-novelty,4,6.840850353240967,32.1628125,6400,6384,3142,3258,1.0,1.0,1.0,0.37440628065812676,0.9887969446212604,0.5513861728815442,0.5193258658435969,0.6311287139916536,smallmols_10_soft-novelty_4,52.66610336303711,0.004433099180459976,1.0,0.019379660487174988,1.0,0.0066330088302493095,1.0,0.005318524781614542,1.0,0.052922219038009644,0.9545454978942871
smallmols_10_soft-novelty,5,6.856719970703125,31.87609375,6400,6373,3381,3019,0.9994084590357882,0.9994084590357882,0.9995859213250518,0.3611059852285856,0.9897959183673469,0.545843337887086,0.5097551748456777,0.637375644751401,smallmols_10_soft-novelty_5,25.84027862548828,0.011509239673614502,1.0,0.09538232535123825,1.0,0.005560716614127159,1.0,0.011986186727881432,1.0,0.005327743478119373,1.0
smallmols_10_soft-novelty,6,6.803835868835449,33.16359375,6400,6381,3569,2831,1.0,0.9997198094704399,1.0,0.346473854317502,0.9908097506304286,0.5513155411051784,0.5059958829631425,0.6292171431132925,smallmols_10_soft-novelty_6,22.087099075317383,0.012971147894859314,1.0,0.004708067048341036,1.0,0.005128147080540657,1.0,0.05792444199323654,0.9545454978942871,0.004714976064860821,1.0
smallmols_10_soft-novelty,7,6.795382022857666,33.753125,6400,6388,3606,2794,1.0,1.0,1.0,0.3680033266961281,0.9890737659456462,0.5443119384438396,0.5017440626734837,0.6301632730639504,smallmols_10_soft-novelty_7,32.13093566894531,0.004229473881423473,1.0,0.021065298467874527,1.0,0.009271245449781418,1.0,0.010951177217066288,1.0,0.00415671756491065,1.0
smallmols_10_soft-novelty,8,6.763763904571533,34.65328125,6400,6387,3587,2813,1.0,1.0,1.0,0.3523283946016277,0.9880959018678562,0.5306045891472977,0.5021681052532699,0.6018369986353086,smallmols_10_soft-novelty_8,28.667652130126953,0.018922874704003334,1.0,0.008784915320575237,1.0,0.00903087854385376,1.0,0.0044443667866289616,1.0,0.01836582086980343,1.0
smallmols_10_soft-novelty,9,6.714214324951172,35.85171875,6400,6382,3298,3102,1.0,1.0,1.0,0.3622314753707535,0.9870224378411158,0.5284174214539664,0.5101813908953029,0.5786245332505682,smallmols_10_soft-novelty_9,27.275209426879883,0.0037020696327090263,1.0,0.003846404841169715,1.0,0.00681857205927372,1.0,0.0034327905159443617,1.0,0.026843508705496788,1.0
