exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2
toy_06_soft-novelty,0,8.844315528869629,13.71075,32000,12951,24285,7715,0.4017706403129504,0.31146798435248096,0.5812394482190653,0.4694995465770265,0.9982623018324068,0.23097685066863158,0.6191843504644611,0.3069152552024714,toy_06_soft-novelty_0,240.85304260253906,0.5613670945167542,0.7142857313156128,0.5057809948921204,0.7857142686843872,0.5058783888816833,0.7142857313156128
toy_06_soft-novelty,1,8.813424110412598,13.8425,6400,4309,4767,1633,0.45584224879379065,0.37465911474722047,0.6190895741556535,0.47876315564840466,0.9983847283406755,0.234923977844969,0.6230974377096512,0.3179825838533086,toy_06_soft-novelty_1,192.63577270507812,0.47182807326316833,0.75,0.37032607197761536,0.8571428656578064,0.5767034292221069,0.6785714030265808
toy_06_soft-novelty,2,8.810806274414062,13.85328125,6400,4348,4766,1634,0.46915652538816616,0.38984473352916493,0.6284095677717162,0.48030322738488396,0.9984053713806126,0.23720706846306658,0.6306157044568813,0.3221300098350597,toy_06_soft-novelty_2,231.13246154785156,0.4146713316440582,0.8214285969734192,0.4193810820579529,0.8571428656578064,0.3544781506061554,0.75
toy_06_soft-novelty,3,8.846890449523926,13.65984375,6400,4235,4933,1467,0.4705047638353943,0.3776606527468072,0.629353334684776,0.43305640550472085,0.9986519359416177,0.24250436796226596,0.6249879483655436,0.3365135716318139,toy_06_soft-novelty_3,242.7962646484375,0.4774742126464844,0.7142857313156128,0.4098084270954132,0.8214285969734192,0.37116509675979614,0.8571428656578064
toy_06_soft-novelty,4,8.869902610778809,13.55640625,6400,4215,4973,1427,0.4858234466117032,0.3846772571888196,0.6400764126281921,0.5007679206670126,0.9986426704202694,0.24467999262906368,0.6315711156988526,0.33545820178636326,toy_06_soft-novelty_4,241.96786499023438,0.42363470792770386,0.8214285969734192,0.3790976405143738,0.8571428656578064,0.34445446729660034,0.8571428656578064
toy_06_soft-novelty,5,8.86209487915039,13.589375,6400,4196,5028,1372,0.5091487669053302,0.389618138424821,0.656404136833731,0.47653841478063774,0.9985680190930786,0.24483650543948024,0.6277453171785405,0.3284104044652473,toy_06_soft-novelty_5,233.9141845703125,0.2687734067440033,0.8571428656578064,0.4168636202812195,0.7857142686843872,0.3952815532684326,0.7857142686843872
toy_06_soft-novelty,6,8.908187866210938,13.39265625,6400,4118,4961,1439,0.5097762547873412,0.38601088490223745,0.6568433783511388,0.5078184825333462,0.9982160854666398,0.24403045529689446,0.6270989987283413,0.3312790050339607,toy_06_soft-novelty_6,233.02833557128906,0.3567884862422943,0.75,0.3575531840324402,0.7857142686843872,0.3109978437423706,0.8928571343421936
toy_06_soft-novelty,7,8.934941291809082,13.2621875,6400,4010,5006,1394,0.5237714742309229,0.3825409508589692,0.666640031961646,0.5872930745197782,0.9986116660007993,0.24210754053767414,0.6283062160119446,0.3202272974989393,toy_06_soft-novelty_7,206.4847412109375,0.33406752347946167,0.9285714030265808,0.3070465624332428,0.8928571343421936,0.2171185165643692,0.9285714030265808
toy_06_soft-novelty,8,8.960613250732422,13.173125,6400,3985,5032,1368,0.53060413354531,0.38732114467408585,0.6714228934817169,0.46159878780563207,0.9987182034976155,0.23893667376748054,0.6281166222586958,0.3165423053219611,toy_06_soft-novelty_8,212.63746643066406,0.41825228929519653,0.7857142686843872,0.40228718519210815,0.8928571343421936,0.2969105541706085,0.8571428656578064
toy_06_soft-novelty,9,8.994410514831543,12.9746875,6400,3820,5033,1367,0.5275183787005762,0.3705543413471091,0.6692628650904032,0.5017948224151423,0.9985297039539043,0.2389028811672177,0.6282880300894962,0.3159837602014475,toy_06_soft-novelty_9,207.1632537841797,0.3846186399459839,0.7857142686843872,0.36065128445625305,0.8571428656578064,0.2047734558582306,0.9642857313156128
