exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1
smallmols_04_novelty,0,6.383882999420166,41.60059375,32000,31972,12866,19134,1.0,1.0,1.0,0.3765637958735336,0.9884968133063889,0.5509079157382588,0.5123651979636499,0.4992650608953618,smallmols_04_novelty_0,500.04034423828125,0.024637537077069283,1.0,0.015140999108552933,1.0
smallmols_04_novelty,1,6.671979904174805,36.43640625,6400,6398,2901,3499,1.0,1.0,1.0,0.3496834647750383,0.9900379179593245,0.5317722447121589,0.5321527767199009,0.5100075625063542,smallmols_04_novelty_1,458.37200927734375,0.014753509312868118,1.0,0.009672804735600948,1.0
smallmols_04_novelty,2,6.909628868103027,31.7884375,6400,6396,3321,3079,1.0,1.0,1.0,0.48895935764354975,0.9899728997289974,0.5284088328839471,0.5394588091985898,0.5617699794003606,smallmols_04_novelty_2,483.730712890625,0.00993440579622984,1.0,0.019154930487275124,1.0
smallmols_04_novelty,3,7.0439348220825195,28.90578125,6400,6385,3591,2809,0.999443052074631,0.999443052074631,0.9996101364522417,0.4994167756865576,0.9895572263993317,0.5293614203617851,0.5485019226158337,0.5884524043596531,smallmols_04_novelty_3,455.1869812011719,0.0074101039208471775,1.0,0.01475449651479721,1.0
smallmols_04_novelty,4,7.126280307769775,27.26171875,6400,6351,3823,2577,1.0,1.0,1.0,0.49678109463042025,0.9921527596128695,0.5349900713289558,0.5539376406921777,0.6122114774186336,smallmols_04_novelty_4,426.7467956542969,0.04107856750488281,0.9545454978942871,0.004635429475456476,1.0
smallmols_04_novelty,5,7.217071056365967,24.85671875,6400,6239,4170,2230,1.0,1.0,1.0,0.5169341381606272,0.9944124700239808,0.5338526202987149,0.5582507538232226,0.655191632465186,smallmols_04_novelty_5,427.8559875488281,0.012234009802341461,1.0,0.003861859440803528,1.0
smallmols_04_novelty,6,7.310555458068848,23.38625,6400,6104,4545,1855,0.9997799779977998,0.9997799779977998,0.9998459845984599,0.5376489010155191,0.9963036303630363,0.5242083892320455,0.5598729918976506,0.6801551625778434,smallmols_04_novelty_6,435.6254577636719,0.0052710240706801414,1.0,0.002505786716938019,1.0
smallmols_04_novelty,7,7.395422458648682,21.6940625,6400,5889,4858,1542,0.9997941539728283,0.9997941539728283,0.9998559077809799,0.574687025509853,0.9963359407163441,0.5189984871470005,0.5597311620509932,0.7106433542802243,smallmols_04_novelty_7,445.0293273925781,0.002578378189355135,1.0,0.02627803385257721,1.0
smallmols_04_novelty,8,7.443650722503662,20.82734375,6400,5700,5019,1381,0.9996015142458657,0.9996015142458657,0.999721059972106,0.5309656866224549,0.9959952181709503,0.5118091738611185,0.5588882710977008,0.7299487360607463,smallmols_04_novelty_8,392.7782897949219,0.0023269797675311565,1.0,0.0020694287959486246,1.0
smallmols_04_novelty,9,7.469933986663818,20.24578125,6400,5458,5143,1257,1.0,0.9998055609566401,1.0,0.5709762526715257,0.9965778728368656,0.5053605560354765,0.5584194598521727,0.7351800142869123,smallmols_04_novelty_9,430.07293701171875,0.0017165965400636196,1.0,0.0018128787633031607,1.0
smallmols_04_novelty,10,7.479280948638916,19.6563125,32000,23182,26073,5927,0.9995013999156215,0.9995013999156215,0.999650979940935,0.5664227076568128,0.9969777164116136,0.5022328129964505,0.5535048065129188,0.7466237054460052,smallmols_04_novelty_10,384.6835632324219,0.008630176074802876,1.0,0.0018435776000842452,1.0
smallmols_04_novelty,11,7.52488899230957,18.9,6400,5138,5307,1093,1.0,1.0,1.0,0.5883187891886551,0.9969851140003768,0.49685262781640094,0.5554086347567492,0.7519868800225227,smallmols_04_novelty_11,377.8322448730469,0.032681629061698914,1.0,0.008169837296009064,1.0
smallmols_04_novelty,12,7.538097381591797,18.4921875,6400,4982,5362,1038,1.0,0.9998135024244685,1.0,0.6202945080240989,0.9977247295785153,0.4964765198177232,0.5580048995163436,0.7563309799802839,smallmols_04_novelty_12,390.0165100097656,0.001273902365937829,1.0,0.001368034048937261,1.0
smallmols_04_novelty,13,7.524333477020264,18.31109375,6400,4850,5411,989,1.0,1.0,1.0,0.5886905129147292,0.9979116614304196,0.4969704108643107,0.5593616374926913,0.764894437544878,smallmols_04_novelty_13,395.8527526855469,0.0015421623829752207,1.0,0.0015676915645599365,1.0
smallmols_04_novelty,14,7.506898880004883,18.30671875,6400,4889,5457,943,0.9998167491295583,0.9998167491295583,0.9998717243906909,0.5638032817639201,0.998753894080997,0.5022933435955754,0.5512433187807241,0.768312375692925,smallmols_04_novelty_14,395.8637390136719,0.0027599213644862175,1.0,0.0010691680945456028,1.0
smallmols_04_novelty,15,7.501861572265625,18.1984375,6400,4821,5497,903,1.0,1.0,1.0,0.672674392408275,0.9983081680916863,0.4996593243398036,0.5644532708867003,0.7593190169788854,smallmols_04_novelty_15,378.017822265625,0.0012138778110966086,1.0,0.0011042191181331873,1.0
smallmols_04_novelty,16,7.516758441925049,17.829375,6400,4693,5539,861,0.9996389239935006,0.9996389239935006,0.9997472467954505,0.5869285896961226,0.9989889871818018,0.5008060594589395,0.5643236670171439,0.7613865056691975,smallmols_04_novelty_16,400.12060546875,0.019831465557217598,1.0,0.010117042809724808,1.0
smallmols_04_novelty,17,7.527820587158203,17.5015625,6400,4611,5564,836,0.9996405463695184,0.9996405463695184,0.9997483824586629,0.6399470149683657,0.99911933860532,0.5023246244765673,0.5687162372248463,0.7683399612825293,smallmols_04_novelty_17,370.7872009277344,0.0010559585643932223,1.0,0.000708621519152075,1.0
smallmols_04_novelty,18,7.529929161071777,17.2003125,6400,4551,5577,823,0.9998206921283844,0.9998206921283844,0.9998744844898692,0.6337357138556016,0.9987986372601757,0.5041234673742405,0.5699224948978391,0.7719813959303385,smallmols_04_novelty_18,323.78887939453125,0.0009248417336493731,1.0,0.0007553311297670007,1.0
smallmols_04_novelty,19,7.535213470458984,17.13421875,6400,4439,5629,771,1.0,1.0,1.0,0.6779540710087087,0.9991650381950612,0.502393605758769,0.57069723066545,0.769677996878873,smallmols_04_novelty_19,414.75494384765625,0.000644625280983746,1.0,0.0008000938105396926,1.0
smallmols_04_novelty,20,7.521164894104004,17.16871875,32000,17753,28339,3661,0.999964712939765,0.999964712939765,0.9999752990578354,0.6845139491600511,0.9991707540844772,0.5098896367746641,0.5756960852084024,0.770544913527751,smallmols_04_novelty_20,329.3741760253906,0.0006289816228672862,1.0,0.0008261173497885466,1.0
smallmols_04_novelty,21,7.520549297332764,16.870625,6400,4271,5698,702,1.0,1.0,1.0,0.6861330797535588,0.998964548964549,0.5147953194552934,0.5751046292924964,0.7842165909375272,smallmols_04_novelty_21,333.6214904785156,0.0006111242109909654,1.0,0.0006122601917013526,1.0
smallmols_04_novelty,22,7.556581497192383,16.6475,6400,4213,5778,622,1.0,1.0,1.0,0.6776186794527875,0.9992904119072342,0.5190854358118353,0.5861126788365573,0.7806294326150905,smallmols_04_novelty_22,341.1463317871094,0.000692637637257576,1.0,0.0009168199030682445,1.0
smallmols_04_novelty,23,7.553177356719971,17.23984375,6400,4350,5758,642,1.0,1.0,1.0,0.666359088299925,0.9994789857589441,0.5320970889746629,0.5830725193282834,0.7814195612647244,smallmols_04_novelty_23,359.6844177246094,0.0005094768712297082,1.0,0.0005346092511899769,1.0
smallmols_04_novelty,24,7.571831703186035,17.51109375,6400,4428,5738,662,1.0,1.0,1.0,0.6887330152968265,0.998710352039038,0.5427102617006347,0.5912672104775443,0.7821704586826775,smallmols_04_novelty_24,355.1042785644531,0.0005252808332443237,1.0,0.0006379700498655438,1.0
smallmols_04_novelty,25,7.586905002593994,17.66578125,6400,4437,5688,712,1.0,1.0,1.0,0.6768779731985128,0.9990330520393812,0.5491295578376989,0.591653444804447,0.7792181350121359,smallmols_04_novelty_25,343.0715026855469,0.0006877754349261522,1.0,0.0005393613246269524,1.0
smallmols_04_novelty,26,7.588766574859619,17.543125,6400,4371,5724,676,1.0,1.0,1.0,0.7331536535962396,0.9991788958770089,0.5527932530541908,0.5933720365773665,0.7916834183228628,smallmols_04_novelty_26,381.60009765625,0.0005617874558083713,1.0,0.0006088485242798924,1.0
smallmols_04_novelty,27,7.572219371795654,17.6315625,6400,4302,5683,717,1.0,1.0,1.0,0.6734862314192677,0.9995424951610065,0.5528691967744227,0.5906903003761398,0.7894650269589824,smallmols_04_novelty_27,333.3878479003906,0.0004154908820055425,1.0,0.0006679593352600932,1.0
smallmols_04_novelty,28,7.571277618408203,18.02390625,6400,4323,5646,754,1.0,1.0,1.0,0.6951091702248263,0.9994155154091393,0.5638658167920089,0.5915819037413301,0.7963535424770366,smallmols_04_novelty_28,311.6786193847656,0.0006361845880746841,1.0,0.0005412612808868289,1.0
