exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3
smallmols_08_soft-novelty,0,6.390505790710449,41.5721875,32000,31958,12884,19116,1.0,1.0,1.0,0.37273084771033715,0.9885516920211115,0.5518052291051272,0.5131426049276945,0.5005251645585899,smallmols_08_soft-novelty_0,232.74578857421875,0.03034019097685814,1.0,0.00950320903211832,1.0,0.012271851301193237,1.0,0.010955704376101494,1.0
smallmols_08_soft-novelty,1,6.626211643218994,36.73390625,6400,6395,3016,3384,1.0,0.9996684350132626,1.0,0.362153627889371,0.9915782493368701,0.5331131452289726,0.5267020840766528,0.5317295809417588,smallmols_08_soft-novelty_1,184.77496337890625,0.013818493112921715,1.0,0.013611525297164917,1.0,0.017894716933369637,1.0,0.0238046832382679,1.0
smallmols_08_soft-novelty,2,6.826830863952637,32.99140625,6400,6393,3426,2974,0.9997081144191476,0.9997081144191476,0.9997956800934035,0.4745769094318371,0.992527729130181,0.5446382029171465,0.5466603410685157,0.5641751236857666,smallmols_08_soft-novelty_2,164.09996032714844,0.05482260882854462,0.9545454978942871,0.013552051037549973,1.0,0.0069579388946294785,1.0,0.007282190024852753,1.0
smallmols_08_soft-novelty,3,7.019216537475586,29.0884375,6400,6370,3892,2508,0.999743062692703,0.9994861253854059,0.9998201438848922,0.48022618294135055,0.9927029804727646,0.550219522555356,0.5533219670565989,0.6195220554547973,smallmols_08_soft-novelty_3,231.81541442871094,0.006457594223320484,1.0,0.01397998072206974,1.0,0.08897050470113754,0.9545454978942871,0.013639869168400764,1.0
smallmols_08_soft-novelty,4,7.096848011016846,27.75234375,6400,6360,4014,2386,0.9997508719481814,0.9997508719481814,0.999825610363727,0.4670058004578004,0.9912805181863478,0.5577685088883227,0.5491312390627618,0.6455809580497497,smallmols_08_soft-novelty_4,208.63546752929688,0.01045419741421938,1.0,0.003979746717959642,1.0,0.0034736930392682552,1.0,0.01762445457279682,1.0
smallmols_08_soft-novelty,5,7.123844146728516,27.48546875,6400,6334,4111,2289,1.0,1.0,1.0,0.44305167368958437,0.9931160301629774,0.5585933039751831,0.5427921407917009,0.6686142303326676,smallmols_08_soft-novelty_5,169.33575439453125,0.004004167392849922,1.0,0.004221219569444656,1.0,0.0719921886920929,0.9545454978942871,0.004865999799221754,1.0
smallmols_08_soft-novelty,6,7.130254745483398,27.12,6400,6333,4086,2314,1.0,1.0,1.0,0.460627089699732,0.9927557513460598,0.5498756825684185,0.5460939942112597,0.6647099228840868,smallmols_08_soft-novelty_6,154.57203674316406,0.028541451320052147,1.0,0.06343448907136917,0.9545454978942871,0.006331761367619038,1.0,0.0056488048285245895,1.0
smallmols_08_soft-novelty,7,7.1556010246276855,26.43671875,6400,6278,4285,2115,1.0,0.9997666277712952,1.0,0.46483363118241366,0.9922753792298715,0.5455032016020814,0.538453920671197,0.6867943625051511,smallmols_08_soft-novelty_7,193.04751586914062,0.02518444135785103,1.0,0.043919749557971954,0.9545454978942871,0.08745069801807404,0.9545454978942871,0.044491056352853775,0.9545454978942871
smallmols_08_soft-novelty,8,7.179764270782471,25.93375,6400,6244,4336,2064,0.9997693726937269,0.9997693726937269,0.9998385608856089,0.4183350402611763,0.9928274907749076,0.5379699952995405,0.5284355317989016,0.7018543505033951,smallmols_08_soft-novelty_8,151.53524780273438,0.006968148052692413,1.0,0.0028431317768990993,1.0,0.0030368869192898273,1.0,0.002929344307631254,1.0
smallmols_08_soft-novelty,9,7.218402862548828,25.17453125,6400,6138,4373,2027,0.9993139721015322,0.9993139721015322,0.9995197804710724,0.4374623095619339,0.9935970729476332,0.5301985068923599,0.5241514083238922,0.7156894060202545,smallmols_08_soft-novelty_9,159.11288452148438,0.0034808143973350525,1.0,0.004672050476074219,1.0,0.002729241969063878,1.0,0.002536610933020711,1.0
