exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2
smallmols_06_drug-candidate,87,7.577484130859375,16.499375,6400,3213,5856,544,0.9996584699453552,0.9996584699453552,0.9997609289617487,0.7175971039548966,0.9877390710382515,0.566034513228149,0.5992267032331037,0.8913947723836937,smallmols_06_drug-candidate_87,194.5006103515625,0.00015834752412047237,1.0,0.0001814930874388665,1.0,0.00016084479284472764,1.0
smallmols_06_drug-candidate,88,7.547791957855225,16.590625,6400,3232,5880,520,1.0,1.0,1.0,0.6906560597130864,0.9863435374149662,0.5706900374187593,0.5971912679527518,0.8913031985767155,smallmols_06_drug-candidate_88,189.4954376220703,0.00017690616368781775,1.0,0.0001758865109877661,1.0,0.0001424593647243455,1.0
smallmols_06_drug-candidate,89,7.516783237457275,16.99203125,6400,3348,5887,513,1.0,1.0,1.0,0.7669574941864153,0.985782232036691,0.5730568333611212,0.5974868307226461,0.8844894893656947,smallmols_06_drug-candidate_89,186.08642578125,0.00013075261085759848,1.0,0.00015292222087737173,1.0,0.00017321229097433388,1.0
smallmols_06_drug-candidate,90,7.506086349487305,17.13315625,32000,12274,29338,2662,1.0,1.0,1.0,0.6832735928367842,0.9855409366691662,0.5769544420358612,0.6032051721662736,0.8802215880451107,smallmols_06_drug-candidate_90,179.1640167236328,0.0001727299386402592,1.0,0.00015274478937499225,1.0,0.0001701952569419518,1.0
smallmols_06_drug-candidate,91,7.455764293670654,17.67453125,6400,3600,5838,562,1.0,1.0,1.0,0.6529857208036004,0.9867077766358343,0.5865102161222435,0.6091090906993429,0.868898207380187,smallmols_06_drug-candidate_91,186.3735809326172,0.000253664911724627,1.0,0.000158843700774014,1.0,0.00016058594337664545,1.0
smallmols_06_drug-candidate,92,7.3967976570129395,18.49890625,6400,3733,5764,636,1.0,1.0,1.0,0.6691809567254249,0.9875954198473282,0.5981589446012556,0.6165953520723055,0.8586308427065976,smallmols_06_drug-candidate_92,185.2245330810547,0.00018083563190884888,1.0,0.0001754950062604621,1.0,0.00014192447997629642,1.0
smallmols_06_drug-candidate,93,7.3231658935546875,18.9703125,6400,3876,5743,657,1.0,1.0,1.0,0.7271910416821481,0.991433048929131,0.6096112960117881,0.6194330922704291,0.8455799256215767,smallmols_06_drug-candidate_93,174.45970153808594,0.00018047651974484324,1.0,0.029155109077692032,1.0,0.00018136254220735282,1.0
smallmols_06_drug-candidate,94,7.274267673492432,19.2140625,6400,3903,5744,656,1.0,1.0,1.0,0.6643535000123914,0.9928098885793873,0.6156795081812139,0.6280824508526756,0.8361925964813391,smallmols_06_drug-candidate_94,206.32489013671875,0.00018918252317234874,1.0,0.00017104746075347066,1.0,0.00014975284284446388,1.0
smallmols_06_drug-candidate,95,7.267908096313477,18.94796875,6400,3727,5749,651,1.0,1.0,1.0,0.717974610596455,0.9941728996347191,0.6163209063098131,0.6255048566614412,0.8395322017916029,smallmols_06_drug-candidate_95,205.59519958496094,0.0011668032966554165,1.0,0.00016543129459023476,1.0,0.00014312556595541537,1.0
smallmols_06_drug-candidate,96,7.255382537841797,18.8196875,6400,3733,5743,657,1.0,1.0,1.0,0.7162923296718029,0.9949155493644437,0.6156903401145014,0.6271234590692241,0.8373149298564492,smallmols_06_drug-candidate_96,180.03614807128906,0.00012927311763633043,1.0,0.00014309279504232109,1.0,0.00021249304700177163,1.0
smallmols_06_drug-candidate,97,7.236634731292725,18.81234375,6400,3816,5724,676,1.0,1.0,1.0,0.7123939046570098,0.995859538784067,0.6177474689530924,0.6297693636167121,0.8312530418647709,smallmols_06_drug-candidate_97,205.99099731445312,0.00017265128553844988,1.0,0.00022181910753715783,1.0,0.000122769211884588,1.0
smallmols_06_drug-candidate,98,7.205065727233887,18.8571875,6400,3807,5806,594,1.0,1.0,1.0,0.6831510399187323,0.9960213572166724,0.6206251545950116,0.6315809138441356,0.8320699703239646,smallmols_06_drug-candidate_98,163.858642578125,0.00011957303649978712,1.0,0.00019732544024009258,1.0,0.00013027392560616136,1.0
smallmols_06_drug-candidate,99,7.173867225646973,19.05890625,6400,3890,5846,554,1.0,1.0,1.0,0.7735644050040159,0.9967499144714335,0.6234926073293732,0.6335156662318073,0.8239495924173611,smallmols_06_drug-candidate_99,191.68016052246094,0.00014548993203788996,1.0,0.00018853535584639758,1.0,0.00029210897628217936,1.0
smallmols_06_drug-candidate,100,7.127628803253174,19.593125,32000,15779,29281,2719,1.0,1.0,1.0,0.676311944814033,0.9973600628393838,0.636051624047479,0.6388613709555211,0.8112016251136926,smallmols_06_drug-candidate_100,212.27688598632812,0.0002849852608051151,1.0,0.00013616141222883016,1.0,0.00017711770487949252,1.0
smallmols_06_drug-candidate,101,7.083269119262695,19.92578125,6400,4246,5847,553,1.0,1.0,1.0,0.7033823184596727,0.9979818710449803,0.6446718383839438,0.6467778836151395,0.7977570339023496,smallmols_06_drug-candidate_101,206.98983764648438,0.0002589397772680968,1.0,0.00017100763216149062,1.0,0.0001803971390472725,1.0
smallmols_06_drug-candidate,102,7.058434009552002,20.2896875,6400,4355,5818,582,1.0,1.0,1.0,0.698861777407299,0.9985562048814026,0.6527540248896799,0.6450947097159636,0.7955983540153205,smallmols_06_drug-candidate_102,226.520751953125,0.00011552280921023339,1.0,0.00011442728282418102,1.0,0.000125348218716681,1.0
smallmols_06_drug-candidate,103,7.04335880279541,20.0865625,6400,4365,5869,531,1.0,1.0,1.0,0.7344735750436645,0.9988754472652922,0.6518282954601128,0.6446110225466055,0.7956870814572479,smallmols_06_drug-candidate_103,214.78335571289062,9.605001105228439e-05,1.0,0.0002962160506285727,1.0,0.00012938622967340052,1.0
smallmols_06_drug-candidate,104,7.057290077209473,19.383125,6400,4224,5844,556,1.0,1.0,1.0,0.7250681207249718,0.9988364134154688,0.6400402660387218,0.6488566450847383,0.8020836813748026,smallmols_06_drug-candidate_104,230.5023651123047,0.0001575933856656775,1.0,0.0001760393352014944,1.0,0.00011954986985074356,1.0
