exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1
smallmols_04_synthesizability,0,6.3936686515808105,41.542875,32000,31975,12859,19141,1.0,1.0,1.0,0.37592837929043865,0.9891204603779454,0.5501651616690093,0.5165698841869139,0.4989562727765961,smallmols_04_synthesizability_0,250.78688049316406,0.014945446513593197,1.0,0.04670189693570137,1.0
smallmols_04_synthesizability,1,6.626427173614502,35.3909375,6400,6393,3292,3108,0.9996962332928311,0.9996962332928311,0.9997873633049819,0.35081441538735864,0.9925577156743621,0.5553506361394033,0.5026094070178342,0.5778369358042128,smallmols_04_synthesizability_1,255.94712829589844,0.011876227334141731,1.0,0.006196953821927309,1.0
smallmols_04_synthesizability,2,6.853668212890625,29.85234375,6400,6364,3720,2680,0.999731182795699,0.999731182795699,0.9998118279569893,0.4511473397178592,0.995725806451613,0.5450335519013192,0.5059227026052664,0.6488040349824706,smallmols_04_synthesizability_2,271.439453125,0.0076563432812690735,1.0,0.0046458253636956215,1.0
smallmols_04_synthesizability,3,7.032516002655029,26.078125,6400,6302,4128,2272,0.999031007751938,0.9987887596899225,0.9993217054263566,0.4730649133338071,0.9947916666666666,0.536820386478827,0.5255901824995112,0.6872741687577575,smallmols_04_synthesizability_3,310.739990234375,0.0059519559144973755,1.0,0.004032822325825691,1.0
smallmols_04_synthesizability,4,7.178179740905762,22.9803125,6400,6090,4415,1985,0.9995469988674972,0.9995469988674972,0.9996828992072481,0.490242334060997,0.9950169875424688,0.5316848011051032,0.5367723790935964,0.7338899297946873,smallmols_04_synthesizability_4,279.46441650390625,0.0030830095056444407,1.0,0.0071817669086158276,1.0
smallmols_04_synthesizability,5,7.2926764488220215,20.56609375,6400,5708,4702,1698,0.9976605699702255,0.9976605699702255,0.9983623989791577,0.5175638616563436,0.9969374734155679,0.5215857718179197,0.540158827957023,0.7611069310259022,smallmols_04_synthesizability_5,244.67959594726562,0.016791243106126785,1.0,0.03536047413945198,0.9545454978942871
smallmols_04_synthesizability,6,7.414516448974609,18.594375,6400,5125,4967,1433,0.9987920273807127,0.9987920273807127,0.9991544191664987,0.5538779175934109,0.9977249849003422,0.5147731157503336,0.5368373763311354,0.7996294076403077,smallmols_04_synthesizability_6,256.27484130859375,0.0038117493968456984,1.0,0.001335894106887281,1.0
smallmols_04_synthesizability,7,7.5507121086120605,16.85671875,6400,4481,5108,1292,0.9984338292873923,0.9984338292873923,0.9989036805011745,0.5861203845810021,0.9970046985121379,0.5063149934491482,0.5442436516201495,0.8379363668168438,smallmols_04_synthesizability_7,265.1867980957031,0.0011123884469270706,1.0,0.0012518668081611395,1.0
smallmols_04_synthesizability,8,7.655683994293213,15.61375,6400,3882,5345,1055,0.9990645463049579,0.9990645463049579,0.9993451824134705,0.5443580916869791,0.9980355472404115,0.5049045177393766,0.5547659303521434,0.8601338956451229,smallmols_04_synthesizability_8,222.62179565429688,0.0010759774595499039,1.0,0.0012496524723246694,1.0
smallmols_04_synthesizability,9,7.755111217498779,15.04703125,6400,3543,5433,967,0.9988956377691883,0.9988956377691883,0.9992269464384317,0.609174942019553,0.9986563592858457,0.5096434143971517,0.5550554537856633,0.8766647765536033,smallmols_04_synthesizability_9,184.21401977539062,0.000977111398242414,1.0,0.0007858211756683886,1.0
smallmols_04_synthesizability,10,7.772427558898926,14.6045,32000,12745,27174,4826,0.9995952012953558,0.9994848016486347,0.9997166409067489,0.5610285492778225,0.9986494443217782,0.5124720987730961,0.5524956792066298,0.8867169420688581,smallmols_04_synthesizability_10,201.0504150390625,0.002166160149499774,1.0,0.001034502754919231,1.0
smallmols_04_synthesizability,11,7.761147975921631,14.4846875,6400,3212,5448,952,0.9994493392070485,0.9994493392070485,0.9996145374449339,0.618657043517645,0.9991556534508077,0.518425747215243,0.5523090571191224,0.895206983259988,smallmols_04_synthesizability_11,195.76731872558594,0.0007717165863141418,1.0,0.005018000490963459,1.0
smallmols_04_synthesizability,12,7.745779037475586,14.5071875,6400,3190,5505,895,0.9992733878292461,0.9989100817438692,0.9994913714804723,0.6440344622203921,0.9986739327883741,0.5173896373134015,0.5492763393285632,0.8982014956808515,smallmols_04_synthesizability_12,179.3278350830078,0.0006438283016905189,1.0,0.0005752028664574027,1.0
smallmols_04_synthesizability,13,7.755739212036133,14.34875,6400,3085,5586,814,0.9991049051199428,0.9991049051199428,0.9993734335839599,0.5996330722308282,0.9989258861439313,0.5195894235847481,0.5481975960296372,0.8996843829306286,smallmols_04_synthesizability_13,195.56033325195312,0.0010952497832477093,1.0,0.000677394331432879,1.0
smallmols_04_synthesizability,14,7.768291473388672,14.04421875,6400,2969,5732,668,0.9996510816468946,0.9996510816468946,0.9997557571528263,0.5724684034363442,0.9990055826936497,0.5214763273742474,0.5554638170093702,0.9054021454921707,smallmols_04_synthesizability_14,205.61590576171875,0.0006683633546344936,1.0,0.0005277454620227218,1.0
smallmols_04_synthesizability,15,7.768231391906738,13.8871875,6400,2830,5845,555,0.9991445680068435,0.9991445680068435,0.9994011976047904,0.6929802742290186,0.999076133447391,0.5199583679895301,0.5545942375242663,0.9058900306674839,smallmols_04_synthesizability_15,195.52877807617188,0.000662878854200244,1.0,0.0012043076567351818,1.0
